time_bin,start_minute,end_time,group,initial_count,continuation_count,total_hit_count,group_value_start,group_value_end,group_delta
12:30,750,13:00,g7,0,0,0,-6089,-9050,-2961
12:30,750,13:00,g8,0,6,6,-6756,-4744,2012
12:30,750,13:00,g9,1,1,2,-11467,-12445,-978
13:00,780,13:30,g1,0,0,0,2,-952,-954
13:00,780,13:30,g2,1,0,1,-3227,-5697,-2470
13:00,780,13:30,g3,1,2,3,23333,17933,-5400
13:00,780,13:30,g4,1,2,3,-16712,-21866,-5154
13:00,780,13:30,g5,1,0,1,13939,5405,-8534
13:00,780,13:30,g6,0,0,0,17705,16695,-1010
13:00,780,13:30,g7,0,0,0,-9050,-13139,-4089
13:00,780,13:30,g8,2,5,7,-4744,-976,3768
13:00,780,13:30,g9,2,1,3,-12445,-13072,-627
13:30,810,14:00,g1,0,0,0,-952,-4111,-3159
13:30,810,14:00,g2,1,0,1,-5697,-9940,-4243
13:30,810,14:00,g3,1,3,4,17933,18641,708
13:30,810,14:00,g4,0,5,5,-21866,-15371,6495
13:30,810,14:00,g5,0,0,0,5405,-640,-6045
13:30,810,14:00,g6,0,0,0,16695,15372,-1323
13:30,810,14:00,g7,0,0,0,-13139,-16161,-3022
13:30,810,14:00,g8,1,1,2,-976,5636,6612
13:30,810,14:00,g9,0,0,0,-13072,-12573,499
14:00,840,14:30,g1,1,1,2,-4111,-4349,-238
14:00,840,14:30,g2,2,4,6,-9940,-11446,-1506
14:00,840,14:30,g3,0,0,0,18641,17394,-1247
14:00,840,14:30,g4,1,1,2,-15371,-20672,-5301
14:00,840,14:30,g5,3,7,10,-640,2628,3268
14:00,840,14:30,g6,0,0,0,15372,10532,-4840
14:00,840,14:30,g7,3,2,5,-16161,-17784,-1623
14:00,840,14:30,g8,0,0,0,5636,-1622,-7258
14:00,840,14:30,g9,2,1,3,-12573,-21924,-9351
14:30,870,15:00,g1,0,0,0,-4349,-4794,-445
14:30,870,15:00,g2,1,10,11,-11446,-3115,8331
14:30,870,15:00,g3,2,7,9,17394,18030,636
14:30,870,15:00,g4,2,2,4,-20672,-19083,1589
14:30,870,15:00,g5,1,3,4,2628,1074,-1554
14:30,870,15:00,g6,0,0,0,10532,9498,-1034
14:30,870,15:00,g7,0,0,0,-17784,-20670,-2886
14:30,870,15:00,g8,0,0,0,-1622,-5048,-3426
14:30,870,15:00,g9,2,4,6,-21924,-16535,5389
15:00,900,15:30,g1,1,0,1,-4794,-9106,-4312
15:00,900,15:30,g2,0,2,2,-3115,5124,8239
15:00,900,15:30,g3,2,1,3,18030,19067,1037
15:00,900,15:30,g4,0,0,0,-19083,-25290,-6207
15:00,900,15:30,g5,0,4,4,1074,-854,-1928
15:00,900,15:30,g6,1,2,3,9498,5216,-4282
15:00,900,15:30,g7,0,0,0,-20670,-27897,-7227
15:00,900,15:30,g8,2,2,4,-5048,-5645,-597
15:00,900,15:30,g9,1,9,10,-16535,-4258,12277
15:30,930,16:00,g1,2,6,8,-9106,-11227,-2121
15:30,930,16:00,g2,0,0,0,5124,2813,-2311
15:30,930,16:00,g3,1,9,10,19067,25482,6415
15:30,930,16:00,g4,3,10,13,-25290,-18549,6741
15:30,930,16:00,g5,0,0,0,-854,-6228,-5374
15:30,930,16:00,g6,0,4,4,5216,11747,6531
15:30,930,16:00,g7,1,0,1,-27897,-32912,-5015
15:30,930,16:00,g8,3,4,7,-5645,-7595,-1950
15:30,930,16:00,g9,1,0,1,-4258,-7102,-2844
16:00,960,16:30,g1,2,7,9,-11227,982,12209
16:00,960,16:30,g2,0,0,0,2813,-4343,-7156
16:00,960,16:30,g3,0,0,0,25482,22567,-2915
16:00,960,16:30,g4,1,0,1,-18549,-18314,235
16:00,960,16:30,g5,3,4,7,-6228,-12422,-6194
16:00,960,16:30,g6,0,0,0,11747,6629,-5118
16:00,960,16:30,g7,1,0,1,-32912,-39921,-7009
16:00,960,16:30,g8,0,2,2,-7595,-2137,5458
16:00,960,16:30,g9,1,2,3,-7102,-9976,-2874
16:30,990,17:00,g1,2,8,10,982,8241,7259
16:30,990,17:00,g2,0,0,0,-4343,-7459,-3116
16:30,990,17:00,g3,0,0,0,22567,18096,-4471
16:30,990,17:00,g4,3,1,4,-18314,-20312,-1998
16:30,990,17:00,g5,1,4,5,-12422,-7529,4893
16:30,990,17:00,g6,1,0,1,6629,3633,-2996
16:30,990,17:00,g7,3,9,12,-39921,-35736,4185
16:30,990,17:00,g8,1,1,2,-2137,-3053,-916
16:30,990,17:00,g9,2,1,3,-9976,-11555,-1579
17:00,1020,17:30,g1,2,21,23,8241,37103,28862
17:00,1020,17:30,g2,1,0,1,-7459,-13310,-5851
17:00,1020,17:30,g3,4,4,8,18096,17365,-731
17:00,1020,17:30,g4,1,3,4,-20312,-24832,-4520
17:00,1020,17:30,g5,1,0,1,-7529,-9531,-2002
17:00,1020,17:30,g6,2,1,3,3633,1614,-2019
17:00,1020,17:30,g7,1,5,6,-35736,-23098,12638
17:00,1020,17:30,g8,2,1,3,-3053,-9545,-6492
17:00,1020,17:30,g9,2,4,6,-11555,-7863,3692
17:30,1050,18:00,g1,0,20,20,37103,62635,25532
17:30,1050,18:00,g2,0,0,0,-13310,-16671,-3361
17:30,1050,18:00,g3,4,9,13,17365,25998,8633
17:30,1050,18:00,g4,2,8,10,-24832,-19029,5803
17:30,1050,18:00,g5,0,0,0,-9531,-12276,-2745
17:30,1050,18:00,g6,0,1,1,1614,3752,2138
17:30,1050,18:00,g7,0,8,8,-23098,-20656,2442
17:30,1050,18:00,g8,0,0,0,-9545,-10003,-458
17:30,1050,18:00,g9,1,3,4,-7863,-954,6909
18:00,1080,18:30,g1,1,1,2,62635,67890,5255
18:00,1080,18:30,g2,1,6,7,-16671,-14134,2537
18:00,1080,18:30,g3,0,3,3,25998,32873,6875
18:00,1080,18:30,g4,0,0,0,-19029,-18706,323
18:00,1080,18:30,g5,1,1,2,-12276,-15797,-3521
18:00,1080,18:30,g6,0,0,0,3752,-1000,-4752
18:00,1080,18:30,g7,0,6,6,-20656,-11255,9401
18:00,1080,18:30,g8,1,1,2,-10003,-16156,-6153
18:00,1080,18:30,g9,0,0,0,-954,-3977,-3023
18:30,1110,19:00,g1,0,5,5,67890,71017,3127
18:30,1110,19:00,g2,0,2,2,-14134,-10666,3468
18:30,1110,19:00,g3,2,0,2,32873,31774,-1099
18:30,1110,19:00,g4,0,0,0,-18706,-21190,-2484
18:30,1110,19:00,g5,2,4,6,-15797,-18154,-2357
18:30,1110,19:00,g6,1,0,1,-1000,-1000,0
18:30,1110,19:00,g7,0,7,7,-11255,-5891,5364
18:30,1110,19:00,g8,0,1,1,-16156,-16239,-83
18:30,1110,19:00,g9,0,0,0,-3977,-5357,-1380
19:00,1140,19:30,g1,1,1,2,71017,76751,5734
19:00,1140,19:30,g2,0,0,0,-10666,-15381,-4715
19:00,1140,19:30,g3,1,2,3,31774,31010,-764
19:00,1140,19:30,g4,1,2,3,-21190,-20854,336
19:00,1140,19:30,g5,0,0,0,-18154,-17432,722
19:00,1140,19:30,g6,0,0,0,-1000,-6059,-5059
19:00,1140,19:30,g7,0,2,2,-5891,557,6448
19:00,1140,19:30,g8,1,0,1,-16239,-20328,-4089
19:00,1140,19:30,g9,0,0,0,-5357,-7829,-2472
19:30,1170,20:00,g1,0,0,0,76751,75725,-1026
19:30,1170,20:00,g2,0,0,0,-15381,-16913,-1532
19:30,1170,20:00,g3,0,0,0,31010,29307,-1703
19:30,1170,20:00,g4,1,0,1,-20854,-21350,-496
19:30,1170,20:00,g5,3,6,9,-17432,-15831,1601
19:30,1170,20:00,g6,0,0,0,-6059,-9249,-3190
19:30,1170,20:00,g7,0,0,0,557,557,0
19:30,1170,20:00,g8,1,0,1,-20328,-21661,-1333
19:30,1170,20:00,g9,0,0,0,-7829,-8184,-355
20:00,1200,20:30,g1,0,0,0,75725,73512,-2213
20:00,1200,20:30,g2,1,1,2,-16913,-15892,1021
20:00,1200,20:30,g3,1,1,2,29307,29630,323
20:00,1200,20:30,g4,0,0,0,-21350,-22772,-1422
20:00,1200,20:30,g5,2,4,6,-15831,-6637,9194
20:00,1200,20:30,g6,0,0,0,-9249,-11560,-2311
20:00,1200,20:30,g7,0,0,0,557,557,0
20:00,1200,20:30,g8,1,0,1,-21661,-23350,-1689
20:00,1200,20:30,g9,0,0,0,-8184,-8629,-445
20:30,1230,21:00,g1,0,0,0,73512,73512,0
20:30,1230,21:00,g2,0,0,0,-15892,-17424,-1532
20:30,1230,21:00,g3,0,0,0,29630,28923,-707
20:30,1230,21:00,g4,0,0,0,-22772,-23572,-800
20:30,1230,21:00,g5,0,3,3,-6637,-1598,5039
20:30,1230,21:00,g6,0,0,0,-11560,-13154,-1594
20:30,1230,21:00,g7,0,0,0,557,23,-534
20:30,1230,21:00,g8,0,0,0,-23350,-24061,-711
20:30,1230,21:00,g9,0,0,0,-8629,-9319,-690
21:00,1260,21:30,g1,0,0,0,73512,73512,0
21:00,1260,21:30,g2,0,0,0,-17424,-22355,-4931
21:00,1260,21:30,g3,0,0,0,28923,28001,-922
21:00,1260,21:30,g4,0,0,0,-23572,-24448,-876
21:00,1260,21:30,g5,1,3,4,-1598,-4937,-3339
21:00,1260,21:30,g6,0,0,0,-13154,-14754,-1600
21:00,1260,21:30,g7,0,0,0,23,-509,-532
21:00,1260,21:30,g8,0,0,0,-24061,-26283,-2222
21:00,1260,21:30,g9,0,0,0,-9319,-9578,-259
21:30,1290,22:00,g1,0,0,0,73512,73512,0
21:30,1290,22:00,g2,0,0,0,-22355,-23743,-1388
21:30,1290,22:00,g3,0,0,0,28001,28001,0
21:30,1290,22:00,g4,0,0,0,-24448,-24448,0
21:30,1290,22:00,g5,0,0,0,-4937,-4118,819
21:30,1290,22:00,g6,0,0,0,-14754,-15616,-862
21:30,1290,22:00,g7,0,0,0,-509,-509,0
21:30,1290,22:00,g8,0,0,0,-26283,-27528,-1245
21:30,1290,22:00,g9,0,0,0,-9578,-9578,0
22:00,1320,22:30,g1,0,0,0,73512,73512,0
22:00,1320,22:30,g2,0,0,0,-23743,-23743,0
22:00,1320,22:30,g3,0,0,0,28001,28001,0
22:00,1320,22:30,g4,0,0,0,-24448,-24448,0
22:00,1320,22:30,g5,0,0,0,-4118,-5793,-1675
22:00,1320,22:30,g6,0,0,0,-15616,-15616,0
22:00,1320,22:30,g7,0,0,0,-509,-687,-178
22:00,1320,22:30,g8,0,0,0,-27528,-27528,0
22:00,1320,22:30,g9,0,0,0,-9578,-9578,0
22:30,1350,23:00,g1,0,0,0,73512,73512,0
22:30,1350,23:00,g2,0,0,0,-23743,-23743,0
22:30,1350,23:00,g3,0,0,0,28001,28001,0
22:30,1350,23:00,g4,0,0,0,-24448,-24448,0
22:30,1350,23:00,g5,0,0,0,-5793,-5793,0
22:30,1350,23:00,g6,0,0,0,-15616,-15616,0
22:30,1350,23:00,g7,0,0,0,-687,-687,0
22:30,1350,23:00,g8,0,0,0,-27528,-27528,0
22:30,1350,23:00,g9,0,0,0,-9578,-9578,0
23:00,1380,23:20,g1,0,0,0,73512,73512,0
23:00,1380,23:20,g2,0,0,0,-23743,-23743,0
23:00,1380,23:20,g3,0,0,0,28001,28001,0
23:00,1380,23:20,g4,0,0,0,-24448,-24448,0
23:00,1380,23:20,g5,0,0,0,-5793,-5793,0
23:00,1380,23:20,g6,0,0,0,-15616,-15616,0
23:00,1380,23:20,g7,0,0,0,-687,-687,0
23:00,1380,23:20,g8,0,0,0,-27528,-27528,0
23:00,1380,23:20,g9,0,0,0,-9578,-9578,0
