time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,0,776,0,-178,0,-178,0,0,420
10:15,615,0,0,776,0,-178,0,-178,0,0,420
10:20,620,0,0,776,0,-178,0,-178,0,0,420
10:25,625,-1600,0,4898,0,-1511,0,-788,-1244,0,-245
10:30,630,-1600,0,4898,0,-1511,0,-788,-1244,0,-245
10:35,635,-1600,0,4898,0,-1511,0,-788,-1244,0,-245
10:40,640,-3200,0,6595,140,-2845,-445,-867,-2311,0,-2933
10:45,645,-3200,0,6595,140,-2845,-445,-867,-2311,0,-2933
10:50,650,-3200,0,6595,140,-2845,-445,-867,-2311,0,-2933
10:55,655,-3200,0,6595,140,-2845,-445,-867,-2311,0,-2933
11:00,660,-4445,0,3783,-2544,-4267,-978,-1933,-2667,-711,-13762
11:05,665,-4445,0,3783,-2544,-4267,-978,-1933,-2667,-711,-13762
11:10,670,-5155,-533,4057,-4477,-5155,-1245,-2467,-1977,-711,-17663
11:15,675,-5155,-533,4057,-4477,-5155,-1245,-2467,-1977,-711,-17663
11:20,680,-5155,-533,4057,-4477,-5155,-1245,-2467,-1977,-711,-17663
11:25,685,-5155,-533,4057,-4477,-5155,-1245,-2467,-1977,-711,-17663
11:30,690,-6755,1687,6778,-8753,-9299,-2844,-4500,4208,-1334,-20812
11:35,695,-6755,1687,6778,-8753,-9299,-2844,-4500,4208,-1334,-20812
11:40,700,-6755,1687,6778,-8753,-9299,-2844,-4500,4208,-1334,-20812
11:45,705,-7822,2137,6337,-12285,-13210,-3556,-6532,4030,-2133,-33034
11:50,710,-7822,2137,6337,-12285,-13210,-3556,-6532,4030,-2133,-33034
11:55,715,-7822,2137,6337,-12285,-13210,-3556,-6532,4030,-2133,-33034
12:00,720,-7822,2137,6337,-12285,-13210,-3556,-6532,4030,-2133,-33034
12:05,725,-8000,-566,4748,-14241,-16666,-2244,-8033,2785,-3510,-45727
12:10,730,-8000,-566,4748,-14241,-16666,-2244,-8033,2785,-3510,-45727
12:15,735,-8000,-566,4748,-14241,-16666,-2244,-8033,2785,-3510,-45727
12:20,740,-8000,-566,4748,-14241,-16666,-2244,-8033,2785,-3510,-45727
12:25,745,-8000,-566,4748,-14241,-16666,-2244,-8033,2785,-3510,-45727
12:30,750,-8356,878,2372,-19507,-21110,-5068,-7254,7508,-4542,-55079
12:35,755,-8356,878,2372,-19507,-21110,-5068,-7254,7508,-4542,-55079
12:40,760,-8356,878,2372,-19507,-21110,-5068,-7254,7508,-4542,-55079
12:45,765,-8356,878,2372,-19507,-21110,-5068,-7254,7508,-4542,-55079
12:50,770,-8889,-3156,-688,-16895,-25230,-8267,-10485,7310,-4897,-71197
12:55,775,-8889,-3156,-688,-16895,-25230,-8267,-10485,7310,-4897,-71197
13:00,780,-8889,-3156,-688,-16895,-25230,-8267,-10485,7310,-4897,-71197
13:05,785,-9682,-5290,448,-17094,-16872,-11466,-13461,11157,-7743,-70003
13:10,790,-9682,-5290,448,-17094,-16872,-11466,-13461,11157,-7743,-70003
13:15,795,-9682,-5290,448,-17094,-16872,-11466,-13461,11157,-7743,-70003
13:20,800,-9682,-5290,448,-17094,-16872,-11466,-13461,11157,-7743,-70003
13:25,805,-9407,-7601,-984,-18295,-10902,-15555,-11263,14841,-11388,-70554
13:30,810,-9407,-7601,-984,-18295,-10902,-15555,-11263,14841,-11388,-70554
13:35,815,-9407,-7601,-984,-18295,-10902,-15555,-11263,14841,-11388,-70554
13:40,820,-9407,-7601,-984,-18295,-10902,-15555,-11263,14841,-11388,-70554
13:45,825,-9407,-7601,-984,-18295,-10902,-15555,-11263,14841,-11388,-70554
13:50,830,-6245,-10882,-343,-23738,-9018,-18222,-14179,14324,-7528,-75831
13:55,835,-6245,-10882,-343,-23738,-9018,-18222,-14179,14324,-7528,-75831
14:00,840,-6245,-10882,-343,-23738,-9018,-18222,-14179,14324,-7528,-75831
14:05,845,-6245,-10882,-343,-23738,-9018,-18222,-14179,14324,-7528,-75831
14:10,850,-8708,-14315,-4551,-29558,-13387,-21244,-17379,11779,-2962,-100325
14:15,855,-8708,-14315,-4551,-29558,-13387,-21244,-17379,11779,-2962,-100325
14:20,860,-8708,-14315,-4551,-29558,-13387,-21244,-17379,11779,-2962,-100325
14:25,865,-8708,-14315,-4551,-29558,-13387,-21244,-17379,11779,-2962,-100325
14:30,870,-9999,-19378,-7073,-36979,-18170,-19288,-6661,16799,-2316,-103065
14:35,875,-9999,-19378,-7073,-36979,-18170,-19288,-6661,16799,-2316,-103065
14:40,880,-9999,-19378,-7073,-36979,-18170,-19288,-6661,16799,-2316,-103065
14:45,885,-14805,-20267,-7933,-41379,-17164,-17511,3269,24364,-4669,-96095
14:50,890,-14805,-20267,-7933,-41379,-17164,-17511,3269,24364,-4669,-96095
14:55,895,-14805,-20267,-7933,-41379,-17164,-17511,3269,24364,-4669,-96095
15:00,900,-14805,-20267,-7933,-41379,-17164,-17511,3269,24364,-4669,-96095
15:05,905,-14805,-20267,-7933,-41379,-17164,-17511,3269,24364,-4669,-96095
15:10,910,-14799,-22222,-10671,-42125,-15281,-14664,9826,27613,-5217,-87540
15:15,915,-14799,-22222,-10671,-42125,-15281,-14664,9826,27613,-5217,-87540
15:20,920,-14799,-22222,-10671,-42125,-15281,-14664,9826,27613,-5217,-87540
15:25,925,-14799,-22222,-10671,-42125,-15281,-14664,9826,27613,-5217,-87540
15:30,930,-15630,-24622,-8704,-42705,-11587,-11517,6110,29380,-7505,-86780
15:35,935,-15630,-24622,-8704,-42705,-11587,-11517,6110,29380,-7505,-86780
15:40,940,-15630,-24622,-8704,-42705,-11587,-11517,6110,29380,-7505,-86780
15:45,945,-9511,-19290,-13086,-44871,-18548,-13411,2559,26250,-11557,-101465
15:50,950,-9511,-19290,-13086,-44871,-18548,-13411,2559,26250,-11557,-101465
15:55,955,-9511,-19290,-13086,-44871,-18548,-13411,2559,26250,-11557,-101465
16:00,960,-9511,-19290,-13086,-44871,-18548,-13411,2559,26250,-11557,-101465
16:05,965,-9511,-19290,-13086,-44871,-18548,-13411,2559,26250,-11557,-101465
16:10,970,-8918,-21422,-13978,-46959,-24482,-17194,-1942,22943,-7042,-118994
16:15,975,-8918,-21422,-13978,-46959,-24482,-17194,-1942,22943,-7042,-118994
16:20,980,-8918,-21422,-13978,-46959,-24482,-17194,-1942,22943,-7042,-118994
16:25,985,-8918,-21422,-13978,-46959,-24482,-17194,-1942,22943,-7042,-118994
16:30,990,-4986,-15071,-13611,-46433,-24943,-13172,-6454,18951,6635,-99084
16:35,995,-4986,-15071,-13611,-46433,-24943,-13172,-6454,18951,6635,-99084
16:40,1000,-4986,-15071,-13611,-46433,-24943,-13172,-6454,18951,6635,-99084
16:45,1005,-4986,-15071,-13611,-46433,-24943,-13172,-6454,18951,6635,-99084
16:50,1010,-6345,-12519,-18185,-51467,-29707,-13905,-9848,18863,9742,-113371
16:55,1015,-6345,-12519,-18185,-51467,-29707,-13905,-9848,18863,9742,-113371
17:00,1020,-6345,-12519,-18185,-51467,-29707,-13905,-9848,18863,9742,-113371
17:05,1025,-5050,-14370,-17530,-55200,-34873,-16712,-6753,18762,12665,-119061
17:10,1030,-5050,-14370,-17530,-55200,-34873,-16712,-6753,18762,12665,-119061
17:15,1035,-5050,-14370,-17530,-55200,-34873,-16712,-6753,18762,12665,-119061
17:20,1040,-5050,-14370,-17530,-55200,-34873,-16712,-6753,18762,12665,-119061
17:25,1045,-5050,-14370,-17530,-55200,-34873,-16712,-6753,18762,12665,-119061
17:30,1050,-4418,-19688,-7052,-62344,-36920,-18347,-11426,20012,7917,-132266
17:35,1055,-4418,-19688,-7052,-62344,-36920,-18347,-11426,20012,7917,-132266
17:40,1060,-4418,-19688,-7052,-62344,-36920,-18347,-11426,20012,7917,-132266
17:45,1065,-4418,-19688,-7052,-62344,-36920,-18347,-11426,20012,7917,-132266
17:50,1070,7361,-21961,-8484,-66365,-40318,-9415,-10874,16903,5128,-128025
17:55,1075,7361,-21961,-8484,-66365,-40318,-9415,-10874,16903,5128,-128025
18:00,1080,7361,-21961,-8484,-66365,-40318,-9415,-10874,16903,5128,-128025
18:05,1085,7361,-21961,-8484,-66365,-40318,-9415,-10874,16903,5128,-128025
18:10,1090,15148,-22762,-4364,-69875,-43294,-234,-10906,15265,2873,-118149
18:15,1095,15148,-22762,-4364,-69875,-43294,-234,-10906,15265,2873,-118149
18:20,1100,15148,-22762,-4364,-69875,-43294,-234,-10906,15265,2873,-118149
18:25,1105,16061,-26406,-2992,-71475,-46274,13028,-9271,10993,3785,-112551
18:30,1110,16061,-26406,-2992,-71475,-46274,13028,-9271,10993,3785,-112551
18:35,1115,16061,-26406,-2992,-71475,-46274,13028,-9271,10993,3785,-112551
18:40,1120,16061,-26406,-2992,-71475,-46274,13028,-9271,10993,3785,-112551
18:45,1125,16061,-26406,-2992,-71475,-46274,13028,-9271,10993,3785,-112551
18:50,1130,13812,-27828,-5578,-74474,-50662,11304,-4992,8908,5801,-123709
18:55,1135,13812,-27828,-5578,-74474,-50662,11304,-4992,8908,5801,-123709
19:00,1140,13812,-27828,-5578,-74474,-50662,11304,-4992,8908,5801,-123709
19:05,1145,13812,-27828,-5578,-74474,-50662,11304,-4992,8908,5801,-123709
19:10,1150,11663,-27649,-6440,-70384,-46959,11159,-4319,8563,6460,-117906
19:15,1155,11663,-27649,-6440,-70384,-46959,11159,-4319,8563,6460,-117906
19:20,1160,11663,-27649,-6440,-70384,-46959,11159,-4319,8563,6460,-117906
19:25,1165,9942,-28310,-9226,-64873,-47170,8013,-5036,10357,9878,-116425
19:30,1170,9942,-28310,-9226,-64873,-47170,8013,-5036,10357,9878,-116425
19:35,1175,9942,-28310,-9226,-64873,-47170,8013,-5036,10357,9878,-116425
