machine,time,minute,value
0039,09:00,540,0
0039,09:05,545,0
0039,09:10,550,0
0039,09:15,555,0
0039,09:20,560,0
0039,09:25,565,0
0039,09:30,570,0
0039,09:35,575,0
0039,09:40,580,0
0039,09:45,585,0
0039,09:50,590,0
0039,09:55,595,0
0039,10:00,600,0
0039,10:05,605,0
0039,10:10,610,0
0039,10:15,615,0
0039,10:20,620,0
0039,10:25,625,-444
0039,10:30,630,-444
0039,10:35,635,-444
0039,10:40,640,-1333
0039,10:45,645,-1333
0039,10:50,650,-1333
0039,10:55,655,-1333
0039,11:00,660,-2311
0039,11:05,665,-2311
0039,11:10,670,-2311
0039,11:15,675,-2311
0039,11:20,680,-2311
0039,11:25,685,-2311
0039,11:30,690,-4267
0039,11:35,695,-4267
0039,11:40,700,-4267
0039,11:45,705,-5600
0039,11:50,710,-5600
0039,11:55,715,-5600
0039,12:00,720,-5600
0039,12:05,725,-5600
0039,12:10,730,-5600
0039,12:15,735,-5600
0039,12:20,740,-5600
0039,12:25,745,-5600
0039,12:30,750,-8178
0039,12:35,755,-8178
0039,12:40,760,-8178
0039,12:45,765,-8178
0039,12:50,770,-8622
0039,12:55,775,-8622
0039,13:00,780,-8622
0039,13:05,785,-8622
0039,13:10,790,-8622
0039,13:15,795,-8622
0039,13:20,800,-8622
0039,13:25,805,-6933
0039,13:30,810,-6933
0039,13:35,815,-6933
0039,13:40,820,-6933
0039,13:45,825,-6933
0039,13:50,830,-8000
0039,13:55,835,-8000
0039,14:00,840,-8000
0039,14:05,845,-8000
0039,14:10,850,-8000
0039,14:15,855,-8000
0039,14:20,860,-8000
0039,14:25,865,-8000
0039,14:30,870,-3911
0039,14:35,875,-3911
0039,14:40,880,-3911
0039,14:45,885,-2400
0039,14:50,890,-2400
0039,14:55,895,-2400
0039,15:00,900,-2400
0039,15:05,905,-2400
0039,15:10,910,-2400
0039,15:15,915,-2400
0039,15:20,920,-2400
0039,15:25,925,-2400
0039,15:30,930,-1067
0039,15:35,935,-1067
0039,15:40,940,-1067
0039,15:45,945,-2133
0039,15:50,950,-2133
0039,15:55,955,-2133
0039,16:00,960,-2133
0039,16:05,965,-2133
0039,16:10,970,-2133
0039,16:15,975,-2133
0039,16:20,980,-2133
0039,16:25,985,-2133
0039,16:30,990,-533
0039,16:35,995,-533
0039,16:40,1000,-533
0039,16:45,1005,-533
0039,16:50,1010,4828
0039,16:55,1015,4828
0039,17:00,1020,4828
0039,17:05,1025,4828
0039,17:10,1030,4828
0039,17:15,1035,4828
0039,17:20,1040,4828
0039,17:25,1045,4828
0039,17:30,1050,4224
0039,17:35,1055,4224
0039,17:40,1060,4224
0039,17:45,1065,4224
0039,17:50,1070,3276
0039,17:55,1075,3276
0039,18:00,1080,3276
0039,18:05,1085,3276
0039,18:10,1090,3276
0039,18:15,1095,3276
0039,18:20,1100,3276
0039,18:25,1105,5431
0039,18:30,1110,5431
0039,18:35,1115,5431
0039,18:40,1120,5431
0039,18:45,1125,5431
0039,18:50,1130,4310
0039,18:55,1135,4310
0039,19:00,1140,4310
0039,19:05,1145,4310
0039,19:10,1150,4310
0039,19:15,1155,4310
0039,19:20,1160,4310
0039,19:25,1165,7931
0039,19:30,1170,7931
0039,19:35,1175,7931
0039,19:40,1180,7931
0039,19:45,1185,6724
0039,19:50,1190,6724
0039,19:55,1195,6724
0039,20:00,1200,6724
0039,20:05,1205,6724
0039,20:10,1210,6724
0039,20:15,1215,6724
0039,20:20,1220,6724
0039,20:25,1225,6724
0039,20:30,1230,5259
0039,20:35,1235,5259
0039,20:40,1240,5259
0039,20:45,1245,4741
0039,20:50,1250,4741
0039,20:55,1255,4741
0039,21:00,1260,4741
0039,21:05,1265,4741
0039,21:10,1270,4741
0039,21:15,1275,4741
0039,21:20,1280,4741
0039,21:25,1285,4741
0039,21:30,1290,6897
0039,21:35,1295,6897
0039,21:40,1300,6897
0039,21:45,1305,6466
0039,21:50,1310,6466
0039,21:55,1315,6466
0039,22:00,1320,6466
0039,22:05,1325,6466
0039,22:10,1330,6466
0039,22:15,1335,6466
0039,22:20,1340,6466
0039,22:25,1345,6466
0039,22:30,1350,6466
0039,22:35,1355,6466
0039,22:40,1360,6466
0039,22:45,1365,6466
0039,22:50,1370,6466
0039,22:55,1375,6466
0039,23:00,1380,6466
0039,23:05,1385,6466
0039,23:10,1390,6466
0039,23:15,1395,6466
0039,23:16,1396,6466
0039,23:20,1400,6466
0040,09:00,540,0
0040,09:05,545,0
0040,09:10,550,0
0040,09:15,555,0
0040,09:20,560,0
0040,09:25,565,0
0040,09:30,570,0
0040,09:35,575,0
0040,09:40,580,0
0040,09:45,585,0
0040,09:50,590,0
0040,09:55,595,0
0040,10:00,600,0
0040,10:05,605,0
0040,10:10,610,0
0040,10:15,615,0
0040,10:20,620,0
0040,10:25,625,-1021
0040,10:30,630,-1021
0040,10:35,635,-1021
0040,10:40,640,-2043
0040,10:45,645,-2043
0040,10:50,650,-2043
0040,10:55,655,-2043
0040,11:00,660,-3319
0040,11:05,665,-3319
0040,11:10,670,-3319
0040,11:15,675,-3319
0040,11:20,680,-3319
0040,11:25,685,-3319
0040,11:30,690,-3064
0040,11:35,695,-3064
0040,11:40,700,-3064
0040,11:45,705,496
0040,11:50,710,496
0040,11:55,715,496
0040,12:00,720,496
0040,12:05,725,496
0040,12:10,730,496
0040,12:15,735,496
0040,12:20,740,496
0040,12:25,745,496
0040,12:30,750,2727
0040,12:35,755,2727
0040,12:40,760,2727
0040,12:45,765,2727
0040,12:50,770,8182
0040,12:55,775,8182
0040,13:00,780,8182
0040,13:05,785,8182
0040,13:10,790,8182
0040,13:15,795,8182
0040,13:20,800,8182
0040,13:25,805,11157
0040,13:30,810,11157
0040,13:35,815,11157
0040,13:40,820,11157
0040,13:45,825,11157
0040,13:50,830,11901
0040,13:55,835,11901
0040,14:00,840,11901
0040,14:05,845,11901
0040,14:10,850,11901
0040,14:15,855,11901
0040,14:20,860,11901
0040,14:25,865,11901
0040,14:30,870,20083
0040,14:35,875,20083
0040,14:40,880,20083
0040,14:45,885,18595
0040,14:50,890,18595
0040,14:55,895,18595
0040,15:00,900,18595
0040,15:05,905,18595
0040,15:10,910,18595
0040,15:15,915,18595
0040,15:20,920,18595
0040,15:25,925,18595
0040,15:30,930,24545
0040,15:35,935,24545
0040,15:40,940,24545
0040,15:45,945,23058
0040,15:50,950,23058
0040,15:55,955,23058
0040,16:00,960,23058
0040,16:05,965,23058
0040,16:10,970,23058
0040,16:15,975,23058
0040,16:20,980,23058
0040,16:25,985,23058
0040,16:30,990,20826
0040,16:35,995,20826
0040,16:40,1000,20826
0040,16:45,1005,20826
0040,16:50,1010,20826
0040,16:55,1015,20826
0040,17:00,1020,20826
0040,17:05,1025,20826
0040,17:10,1030,20826
0040,17:15,1035,20826
0040,17:20,1040,20826
0040,17:25,1045,20826
0040,17:30,1050,21074
0040,17:35,1055,21074
0040,17:40,1060,21074
0040,17:45,1065,21074
0040,17:50,1070,19339
0040,17:55,1075,19339
0040,18:00,1080,19339
0040,18:05,1085,19339
0040,18:10,1090,19339
0040,18:15,1095,19339
0040,18:20,1100,19339
0040,18:25,1105,17603
0040,18:30,1110,17603
0040,18:35,1115,17603
0040,18:40,1120,17603
0040,18:45,1125,17603
0040,18:50,1130,17603
0040,18:55,1135,17603
0040,19:00,1140,17603
0040,19:05,1145,17603
0040,19:10,1150,17603
0040,19:15,1155,17603
0040,19:20,1160,17603
0040,19:25,1165,17603
0040,19:30,1170,17603
0040,19:35,1175,17603
0040,19:40,1180,17603
0040,19:45,1185,17603
0040,19:50,1190,17603
0040,19:55,1195,17603
0040,20:00,1200,17603
0040,20:05,1205,17603
0040,20:10,1210,17603
0040,20:15,1215,17603
0040,20:20,1220,17603
0040,20:25,1225,17603
0040,20:30,1230,15372
0040,20:35,1235,15372
0040,20:40,1240,15372
0040,20:45,1245,15124
0040,20:50,1250,15124
0040,20:55,1255,15124
0040,21:00,1260,15124
0040,21:05,1265,15124
0040,21:10,1270,15124
0040,21:15,1275,15124
0040,21:20,1280,15124
0040,21:25,1285,15124
0040,21:30,1290,14876
0040,21:35,1295,14876
0040,21:40,1300,14876
0040,21:45,1305,14380
0040,21:50,1310,14380
0040,21:55,1315,14380
0040,22:00,1320,14380
0040,22:05,1325,14380
0040,22:10,1330,14380
0040,22:15,1335,14380
0040,22:20,1340,14380
0040,22:25,1345,14380
0040,22:30,1350,14380
0040,22:35,1355,14380
0040,22:40,1360,14380
0040,22:45,1365,14380
0040,22:50,1370,14380
0040,22:55,1375,14380
0040,23:00,1380,14380
0040,23:05,1385,14380
0040,23:10,1390,14380
0040,23:15,1395,14380
0040,23:16,1396,14380
0040,23:20,1400,14380
0041,09:00,540,0
0041,09:05,545,0
0041,09:10,550,0
0041,09:15,555,0
0041,09:20,560,0
0041,09:25,565,0
0041,09:30,570,0
0041,09:35,575,0
0041,09:40,580,0
0041,09:45,585,0
0041,09:50,590,0
0041,09:55,595,0
0041,10:00,600,0
0041,10:05,605,0
0041,10:10,610,-533
0041,10:15,615,-533
0041,10:20,620,-533
0041,10:25,625,1379
0041,10:30,630,1379
0041,10:35,635,1379
0041,10:40,640,2759
0041,10:45,645,2759
0041,10:50,650,2759
0041,10:55,655,2759
0041,11:00,660,1552
0041,11:05,665,1552
0041,11:10,670,1552
0041,11:15,675,1552
0041,11:20,680,1552
0041,11:25,685,1552
0041,11:30,690,7241
0041,11:35,695,7241
0041,11:40,700,7241
0041,11:45,705,6379
0041,11:50,710,6379
0041,11:55,715,6379
0041,12:00,720,6379
0041,12:05,725,6379
0041,12:10,730,6379
0041,12:15,735,6379
0041,12:20,740,6379
0041,12:25,745,6379
0041,12:30,750,4483
0041,12:35,755,4483
0041,12:40,760,4483
0041,12:45,765,4483
0041,12:50,770,3448
0041,12:55,775,3448
0041,13:00,780,3448
0041,13:05,785,3448
0041,13:10,790,3448
0041,13:15,795,3448
0041,13:20,800,3448
0041,13:25,805,2241
0041,13:30,810,2241
0041,13:35,815,2241
0041,13:40,820,2241
0041,13:45,825,2241
0041,13:50,830,1724
0041,13:55,835,1724
0041,14:00,840,1724
0041,14:05,845,1724
0041,14:10,850,1724
0041,14:15,855,1724
0041,14:20,860,1724
0041,14:25,865,1724
0041,14:30,870,9310
0041,14:35,875,9310
0041,14:40,880,9310
0041,14:45,885,7759
0041,14:50,890,7759
0041,14:55,895,7759
0041,15:00,900,7759
