time,minute,initial_5m,continuation_5m,total_5m,initial_10m,continuation_10m,total_10m,initial_30m,continuation_30m,total_30m
09:00,540,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,1,1,2
10:00,600,0,0,0,0,0,0,1,2,3
10:05,605,0,0,0,0,0,0,2,2,4
10:10,610,0,0,0,0,0,0,3,3,6
10:15,615,0,0,0,1,1,2,4,5,9
10:20,620,1,1,2,1,2,3,4,7,11
10:25,625,0,1,1,1,1,2,5,7,12
10:30,630,1,0,1,2,1,3,6,10,16
10:35,635,1,1,2,2,3,5,6,12,18
10:40,640,1,2,3,1,4,5,6,12,18
10:45,645,0,2,2,2,3,5,7,14,21
10:50,650,2,1,3,3,5,8,9,13,22
10:55,655,1,4,5,2,6,8,10,16,26
11:00,660,1,2,3,2,3,5,12,15,27
11:05,665,1,1,2,3,5,8,12,17,29
11:10,670,2,4,6,4,5,9,11,20,31
11:15,675,2,1,3,5,5,10,10,20,30
11:20,680,3,4,7,6,7,13,8,20,28
11:25,685,3,3,6,4,7,11,6,18,24
11:30,690,1,4,5,1,8,9,5,18,23
11:35,695,0,4,4,1,8,9,5,19,24
11:40,700,1,4,5,1,5,6,7,18,25
11:45,705,0,1,1,1,3,4,6,16,22
11:50,710,1,2,3,3,5,8,8,19,27
11:55,715,2,3,5,3,8,11,8,20,28
12:00,720,1,5,6,3,8,11,9,17,26
12:05,725,2,3,5,2,5,7,11,13,24
12:10,730,0,2,2,2,6,8,9,13,22
12:15,735,2,4,6,3,7,10,16,13,29
12:20,740,1,3,4,4,3,7,15,17,32
12:25,745,3,0,3,6,1,7,14,20,34
12:30,750,3,1,4,3,4,7,12,24,36
12:35,755,0,3,3,7,5,12,10,26,36
12:40,760,7,2,9,8,10,18,10,26,36
12:45,765,1,8,9,1,14,15,3,26,29
12:50,770,0,6,6,1,10,11,3,18,21
12:55,775,1,4,5,2,7,9,5,13,18
13:00,780,1,3,4,1,6,7,5,14,19
13:05,785,0,3,3,0,5,5,7,15,22
13:10,790,0,2,2,1,2,3,9,16,25
13:15,795,1,0,1,3,1,4,13,17,30
13:20,800,2,1,3,3,6,9,13,25,38
13:25,805,1,5,6,4,9,13,13,29,42
13:30,810,3,4,7,5,8,13,13,27,40
13:35,815,2,4,6,6,7,13,13,27,40
13:40,820,4,3,7,5,11,16,14,30,44
13:45,825,1,8,9,3,13,16,11,31,42
13:50,830,2,5,7,3,8,11,11,25,36
13:55,835,1,3,4,4,7,11,11,23,34
14:00,840,3,4,7,6,11,17,13,24,37
14:05,845,3,7,10,4,11,15,12,27,39
14:10,850,1,4,5,2,6,8,9,23,32
14:15,855,1,2,3,3,5,8,16,26,42
14:20,860,2,3,5,5,7,12,18,36,54
14:25,865,3,4,7,5,11,16,16,43,59
14:30,870,2,7,9,2,10,12,16,47,63
14:35,875,0,3,3,8,10,18,15,48,63
14:40,880,8,7,15,11,19,30,16,52,68
14:45,885,3,12,15,3,22,25,9,50,59
14:50,890,0,10,10,3,18,21,9,41,50
14:55,895,3,8,11,4,16,20,11,36,47
15:00,900,1,8,9,2,15,17,11,35,46
15:05,905,1,7,8,2,12,14,12,35,47
15:10,910,1,5,6,4,8,12,11,34,45
15:15,915,3,3,6,5,8,13,12,33,45
15:20,920,2,5,7,5,12,17,11,34,45
15:25,925,3,7,10,5,15,20,11,32,43
15:30,930,2,8,10,2,14,16,9,29,38
15:35,935,0,6,6,2,10,12,9,26,35
15:40,940,2,4,6,4,8,12,12,26,38
15:45,945,2,4,6,4,7,11,10,24,34
15:50,950,2,3,5,3,7,10,8,23,31
15:55,955,1,4,5,3,9,12,10,22,32
16:00,960,2,5,7,5,11,16,11,20,31
16:05,965,3,6,9,3,8,11,10,20,30
16:10,970,0,2,2,0,5,5,8,19,27
16:15,975,0,3,3,4,5,9,9,22,31
16:20,980,4,2,6,6,4,10,11,23,34
16:25,985,2,2,4,3,7,10,8,29,37
16:30,990,1,5,6,2,10,12,7,32,39
16:35,995,1,5,6,2,10,12,7,32,39
16:40,1000,1,5,6,3,9,12,8,29,37
16:45,1005,2,4,6,3,12,15,7,28,35
16:50,1010,1,8,9,2,13,15,7,26,33
16:55,1015,1,5,6,2,10,12,7,19,26
17:00,1020,1,5,6,3,7,10,6,16,22
17:05,1025,2,2,4,2,6,8,5,13,18
17:10,1030,0,4,4,2,6,8,3,13,16
17:15,1035,2,2,4,3,3,6,7,10,17
17:20,1040,1,1,2,1,3,4,6,8,14
17:25,1045,0,2,2,0,4,4,7,7,14
17:30,1050,0,2,2,0,4,4,8,6,14
17:35,1055,0,2,2,4,3,7,9,8,17
17:40,1060,4,1,5,5,1,6,9,9,18
17:45,1065,1,0,1,3,0,3,7,9,16
17:50,1070,2,0,2,3,1,4,6,11,17
17:55,1075,1,1,2,2,5,7,4,13,17
18:00,1080,1,4,5,1,7,8,3,12,15
18:05,1085,0,3,3,2,4,6,5,8,13
18:10,1090,2,1,3,2,3,5,5,6,11
18:15,1095,0,2,2,0,4,4,4,6,10
18:20,1100,0,2,2,0,2,2,6,5,11
18:25,1105,0,0,0,3,0,3,6,5,11
18:30,1110,3,0,3,3,1,4,6,6,12
18:35,1115,0,1,1,1,2,3,4,7,11
18:40,1120,1,1,2,3,2,5,7,9,16
18:45,1125,2,1,3,2,3,5,9,10,19
18:50,1130,0,2,2,0,3,3,8,11,19
18:55,1135,0,1,1,1,2,3,12,11,23
19:00,1140,1,1,2,4,4,8,12,17,29
19:05,1145,3,3,6,6,5,11,14,21,35
19:10,1150,3,2,5,4,4,8,13,26,39
19:15,1155,1,2,3,5,4,9,11,29,40
19:20,1160,4,2,6,4,9,13,12,33,45
19:25,1165,0,7,7,3,12,15,8,33,41
19:30,1170,3,5,8,5,13,18,9,30,39
19:35,1175,2,8,10,3,13,16,8,28,36
19:40,1180,1,5,6,3,11,14,6,24,30
19:45,1185,2,6,8,2,8,10,7,21,28
19:50,1190,0,2,2,1,6,7,5,17,22
19:55,1195,1,4,5,3,7,10,5,16,21
20:00,1200,2,3,5,2,7,9,6,15,21
20:05,1205,0,4,4,2,6,8,4,12,16
20:10,1210,2,2,4,2,4,6,5,8,13
20:15,1215,0,2,2,0,3,3,4,8,12
20:20,1220,0,1,1,2,4,6,4,6,10
20:25,1225,2,3,5,2,3,5,6,5,11
20:30,1230,0,0,0,1,0,1,4,3,7
20:35,1235,1,0,1,2,2,4,4,5,9
20:40,1240,1,2,3,1,2,3,5,6,11
20:45,1245,0,0,0,2,0,2,4,7,11
20:50,1250,2,0,2,2,1,3,4,8,12
20:55,1255,0,1,1,0,3,3,3,8,11
21:00,1260,0,2,2,2,3,5,4,8,12
21:05,1265,2,1,3,2,4,6,4,8,12
21:10,1270,0,3,3,0,4,4,2,8,10
21:15,1275,0,1,1,1,1,2,2,6,8
21:20,1280,1,0,1,2,1,3,2,5,7
21:25,1285,1,1,2,1,3,4,1,5,6
21:30,1290,0,2,2,0,3,3,0,4,4
21:35,1295,0,1,1,0,2,2,0,2,2
21:40,1300,0,1,1,0,1,1,0,1,1
21:45,1305,0,0,0,0,0,0,0,0,0
21:50,1310,0,0,0,0,0,0,0,0,0
21:55,1315,0,0,0,0,0,0,0,0,0
22:00,1320,0,0,0,0,0,0,0,0,0
22:05,1325,0,0,0,0,0,0,0,0,0
22:10,1330,0,0,0,0,0,0,0,0,0
22:15,1335,0,0,0,0,0,0,0,0,0
22:20,1340,0,0,0,0,0,0,0,0,0
22:25,1345,0,0,0,0,0,0,0,0,0
22:30,1350,0,0,0,0,0,0,0,0,0
22:35,1355,0,0,0,0,0,0,0,0,0
22:40,1360,0,0,0,0,0,0,0,0,0
22:45,1365,0,0,0,0,0,0,0,0,0
22:50,1370,0,0,0,0,0,0,0,0,0
22:55,1375,0,0,0,0,0,0,0,0,0
23:00,1380,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,0,0,0,0
23:16,1396,0,0,0,0,0,0,0,0,0
23:20,1400,0,0,0,0,0,0,0,0,0
