date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260829,13:02,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,514
20260829,13:06,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,26
20260829,14:03,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,309
20260829,14:11,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,113
20260829,14:14,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,25
20260829,14:22,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,31
20260829,14:25,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,21
20260829,14:44,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,65
20260829,14:47,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,17
20260829,16:05,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,332
20260829,16:08,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,14
20260829,16:30,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,12,119
20260829,16:33,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,13
20260829,16:39,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,43
20260829,16:42,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,7
20260829,18:14,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,16,352
20260829,18:18,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,19
20260829,18:22,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,18,39
20260829,18:47,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,19,175
20260829,18:50,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,20,4
20260829,19:05,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,21,85
20260829,21:07,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,22,318
20260829,21:10,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,23,9
20260829,10:59,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,268
20260829,11:24,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,177
20260829,11:28,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,38
20260829,11:36,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,11
