date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260914,14:21,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,464
20260914,14:26,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,49
20260914,14:41,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,131
20260914,14:44,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,6
20260914,14:48,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,12
20260914,14:52,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,59
20260914,14:57,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,38
20260914,14:59,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,8
20260914,11:11,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,252
20260914,11:15,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,22
20260914,11:20,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,48
20260914,11:22,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,4
20260914,11:40,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,132
20260914,14:55,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,958
20260914,14:59,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,17
20260914,15:02,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,15
20260914,15:04,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,14
20260914,17:16,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,483
20260914,17:21,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,23
20260914,17:25,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,38
20260914,17:30,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,48
20260914,18:12,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,14,129
20260914,20:52,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,15,264
20260914,20:56,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,35
20260914,21:03,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,17,75
20260914,21:16,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,18,178
20260914,21:20,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,19,13
20260914,21:46,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,20,159
20260914,21:50,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,21,36
20260914,21:55,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,22,47
20260914,22:02,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,23,58
20260914,15:14,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,135
20260914,15:23,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,19
20260914,15:29,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,89
20260914,15:39,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,168
20260914,15:58,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,120
20260914,16:20,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,6,174
20260914,16:25,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,37
20260914,16:38,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,27
20260914,16:43,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,36
20260914,17:13,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,214
20260914,18:32,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,11,251
20260914,18:36,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,19
20260914,18:39,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,27
20260914,18:42,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,10
20260914,19:16,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,1168
20260914,19:22,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,57
20260914,19:25,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,10
20260914,19:29,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,47
20260914,21:04,0042,g6,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,377
20260914,21:15,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,97
20260914,21:17,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,3
20260914,21:21,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,29
20260914,21:24,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,14
20260914,21:27,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,13
20260914,21:30,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,1
20260914,21:32,0042,g6,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,2
20260914,13:05,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,273
20260914,13:09,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,25
20260914,14:57,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,561
20260914,15:55,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,311
20260914,15:58,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,2
20260914,16:03,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,48
20260914,16:05,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,1
20260914,16:09,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,32
20260914,16:59,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,9,237
20260914,17:03,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,43
20260914,17:32,0043,g7,INITIAL,初当り,PSCUBE history CSV,source_status_exact,11,208
20260914,17:37,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,59
20260914,17:40,0043,g7,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,10
