time_bin,start_minute,end_time,group,initial_count,continuation_count,total_hit_count,group_value_start,group_value_end,group_delta
12:30,750,13:00,g6,0,0,0,-10510,-12644,-2134
12:30,750,13:00,g7,0,2,2,-6400,-5894,506
12:30,750,13:00,g8,0,0,0,-3645,-4445,-800
12:30,750,13:00,g9,0,0,0,-10934,-14400,-3466
13:00,780,13:30,g1,3,4,7,1240,2239,999
13:00,780,13:30,g2,1,2,3,1885,3014,1129
13:00,780,13:30,g3,2,3,5,-772,-1229,-457
13:00,780,13:30,g4,0,0,0,-2456,-9244,-6788
13:00,780,13:30,g5,0,0,0,-6003,-9934,-3931
13:00,780,13:30,g6,0,0,0,-12644,-17353,-4709
13:00,780,13:30,g7,1,1,2,-5894,-9716,-3822
13:00,780,13:30,g8,1,1,2,-4445,-6134,-1689
13:00,780,13:30,g9,0,0,0,-14400,-19201,-4801
13:30,810,14:00,g1,2,13,15,2239,14439,12200
13:30,810,14:00,g2,1,3,4,3014,2714,-300
13:30,810,14:00,g3,4,2,6,-1229,-3794,-2565
13:30,810,14:00,g4,2,1,3,-9244,-14222,-4978
13:30,810,14:00,g5,0,0,0,-9934,-13679,-3745
13:30,810,14:00,g6,0,0,0,-17353,-21422,-4069
13:30,810,14:00,g7,0,0,0,-9716,-13250,-3534
13:30,810,14:00,g8,0,0,0,-6134,-8267,-2133
13:30,810,14:00,g9,3,5,8,-19201,-16801,2400
14:00,840,14:30,g1,1,7,8,14439,29390,14951
14:00,840,14:30,g2,1,1,2,2714,-837,-3551
14:00,840,14:30,g3,1,5,6,-3794,-655,3139
14:00,840,14:30,g4,1,0,1,-14222,-17777,-3555
14:00,840,14:30,g5,0,0,0,-13679,-22914,-9235
14:00,840,14:30,g6,1,1,2,-21422,-25298,-3876
14:00,840,14:30,g7,0,0,0,-13250,-20445,-7195
14:00,840,14:30,g8,1,0,1,-8267,-12089,-3822
14:00,840,14:30,g9,1,0,1,-16801,-19022,-2221
14:30,870,15:00,g1,0,2,2,29390,32570,3180
14:30,870,15:00,g2,1,1,2,-837,-5397,-4560
14:30,870,15:00,g3,1,5,6,-655,-1238,-583
14:30,870,15:00,g4,2,4,6,-17777,-18845,-1068
14:30,870,15:00,g5,2,1,3,-22914,-24943,-2029
14:30,870,15:00,g6,3,6,9,-25298,-25966,-668
14:30,870,15:00,g7,1,0,1,-20445,-23911,-3466
14:30,870,15:00,g8,0,0,0,-12089,-16623,-4534
14:30,870,15:00,g9,0,0,0,-19022,-21512,-2490
15:00,900,15:30,g1,1,0,1,32570,27357,-5213
15:00,900,15:30,g2,2,5,7,-5397,-4482,915
15:00,900,15:30,g3,1,4,5,-1238,3759,4997
15:00,900,15:30,g4,3,5,8,-18845,-16001,2844
15:00,900,15:30,g5,2,3,5,-24943,-27273,-2330
15:00,900,15:30,g6,1,3,4,-25966,-16235,9731
15:00,900,15:30,g7,0,0,0,-23911,-28178,-4267
15:00,900,15:30,g8,1,2,3,-16623,-22223,-5600
15:00,900,15:30,g9,0,0,0,-21512,-32089,-10577
15:30,930,16:00,g1,2,6,8,27357,29989,2632
15:30,930,16:00,g2,1,3,4,-4482,-3991,491
15:30,930,16:00,g3,1,0,1,3759,-940,-4699
15:30,930,16:00,g4,0,2,2,-16001,-13333,2668
15:30,930,16:00,g5,2,2,4,-27273,-29308,-2035
15:30,930,16:00,g6,2,5,7,-16235,-14209,2026
15:30,930,16:00,g7,2,5,7,-28178,-30488,-2310
15:30,930,16:00,g8,2,8,10,-22223,-19911,2312
15:30,930,16:00,g9,0,0,0,-32089,-35111,-3022
16:00,960,16:30,g1,0,2,2,29989,34948,4959
16:00,960,16:30,g2,2,2,4,-3991,336,4327
16:00,960,16:30,g3,0,5,5,-940,-1564,-624
16:00,960,16:30,g4,1,4,5,-13333,-16274,-2941
16:00,960,16:30,g5,2,6,8,-29308,-27399,1909
16:00,960,16:30,g6,1,2,3,-14209,-12017,2192
16:00,960,16:30,g7,1,6,7,-30488,-17066,13422
16:00,960,16:30,g8,1,8,9,-19911,-7843,12068
16:00,960,16:30,g9,0,0,0,-35111,-39377,-4266
16:30,990,17:00,g1,0,0,0,34948,33074,-1874
16:30,990,17:00,g2,0,3,3,336,1651,1315
16:30,990,17:00,g3,1,0,1,-1564,-5875,-4311
16:30,990,17:00,g4,0,1,1,-16274,-16678,-404
16:30,990,17:00,g5,0,2,2,-27399,-23113,4286
16:30,990,17:00,g6,0,0,0,-12017,-15680,-3663
16:30,990,17:00,g7,1,3,4,-17066,-11412,5654
16:30,990,17:00,g8,2,5,7,-7843,-570,7273
16:30,990,17:00,g9,0,0,0,-39377,-40977,-1600
17:00,1020,17:30,g1,1,0,1,33074,27135,-5939
17:00,1020,17:30,g2,1,1,2,1651,-4742,-6393
17:00,1020,17:30,g3,1,0,1,-5875,-11151,-5276
17:00,1020,17:30,g4,2,2,4,-16678,-23589,-6911
17:00,1020,17:30,g5,1,0,1,-23113,-28126,-5013
17:00,1020,17:30,g6,2,1,3,-15680,-21996,-6316
17:00,1020,17:30,g7,0,1,1,-11412,-13319,-1907
17:00,1020,17:30,g8,1,5,6,-570,8471,9041
17:00,1020,17:30,g9,0,0,0,-40977,-44089,-3112
17:30,1050,18:00,g1,1,1,2,27135,26665,-470
17:30,1050,18:00,g2,2,7,9,-4742,-3086,1656
17:30,1050,18:00,g3,0,2,2,-11151,-8562,2589
17:30,1050,18:00,g4,1,9,10,-23589,-18593,4996
17:30,1050,18:00,g5,1,6,7,-28126,-28675,-549
17:30,1050,18:00,g6,1,4,5,-21996,-17513,4483
17:30,1050,18:00,g7,1,5,6,-13319,-11986,1333
17:30,1050,18:00,g8,1,3,4,8471,6206,-2265
17:30,1050,18:00,g9,0,0,0,-44089,-45689,-1600
18:00,1080,18:30,g1,1,5,6,26665,33052,6387
18:00,1080,18:30,g2,0,6,6,-3086,10331,13417
18:00,1080,18:30,g3,1,0,1,-8562,-10874,-2312
18:00,1080,18:30,g4,3,6,9,-18593,-1529,17064
18:00,1080,18:30,g5,0,3,3,-28675,-18777,9898
18:00,1080,18:30,g6,0,4,4,-17513,-12796,4717
18:00,1080,18:30,g7,1,7,8,-11986,-2241,9745
18:00,1080,18:30,g8,0,2,2,6206,12199,5993
18:00,1080,18:30,g9,1,3,4,-45689,-43556,2133
18:30,1110,19:00,g1,0,0,0,33052,32825,-227
18:30,1110,19:00,g2,2,0,2,10331,8999,-1332
18:30,1110,19:00,g3,1,6,7,-10874,-9129,1745
18:30,1110,19:00,g4,1,2,3,-1529,-3131,-1602
18:30,1110,19:00,g5,1,3,4,-18777,-14131,4646
18:30,1110,19:00,g6,0,0,0,-12796,-14930,-2134
18:30,1110,19:00,g7,1,2,3,-2241,-291,1950
18:30,1110,19:00,g8,0,0,0,12199,11165,-1034
18:30,1110,19:00,g9,1,4,5,-43556,-38489,5067
19:00,1140,19:30,g1,1,0,1,32825,29966,-2859
19:00,1140,19:30,g2,0,0,0,8999,3068,-5931
19:00,1140,19:30,g3,2,1,3,-9129,-4533,4596
19:00,1140,19:30,g4,1,1,2,-3131,-3569,-438
19:00,1140,19:30,g5,0,0,0,-14131,-18696,-4565
19:00,1140,19:30,g6,1,3,4,-14930,-14929,1
19:00,1140,19:30,g7,0,4,4,-291,7468,7759
19:00,1140,19:30,g8,0,0,0,11165,8751,-2414
19:00,1140,19:30,g9,2,1,3,-38489,-36800,1689
19:30,1170,20:00,g1,0,4,4,29966,36661,6695
19:30,1170,20:00,g2,1,1,2,3068,1468,-1600
19:30,1170,20:00,g3,1,4,5,-4533,-2721,1812
19:30,1170,20:00,g4,0,0,0,-3569,-3742,-173
19:30,1170,20:00,g5,1,1,2,-18696,-21806,-3110
19:30,1170,20:00,g6,0,0,0,-14929,-12618,2311
19:30,1170,20:00,g7,0,0,0,7468,5744,-1724
19:30,1170,20:00,g8,0,0,0,8751,7345,-1406
19:30,1170,20:00,g9,0,0,0,-36800,-36623,177
20:00,1200,20:30,g1,0,0,0,36661,32440,-4221
20:00,1200,20:30,g2,1,7,8,1468,10891,9423
20:00,1200,20:30,g3,1,7,8,-2721,4030,6751
20:00,1200,20:30,g4,0,0,0,-3742,-5324,-1582
20:00,1200,20:30,g5,0,2,2,-21806,-18437,3369
20:00,1200,20:30,g6,0,0,0,-12618,-15996,-3378
20:00,1200,20:30,g7,0,0,0,5744,5566,-178
20:00,1200,20:30,g8,1,5,6,7345,13922,6577
20:00,1200,20:30,g9,0,0,0,-36623,-40177,-3554
20:30,1230,21:00,g1,1,1,2,32440,31201,-1239
20:30,1230,21:00,g2,1,3,4,10891,16180,5289
20:30,1230,21:00,g3,1,5,6,4030,7221,3191
20:30,1230,21:00,g4,1,1,2,-5324,-6471,-1147
20:30,1230,21:00,g5,0,0,0,-18437,-20714,-2277
20:30,1230,21:00,g6,1,5,6,-15996,-14663,1333
20:30,1230,21:00,g7,0,0,0,5566,5300,-266
20:30,1230,21:00,g8,0,0,0,13922,15345,1423
20:30,1230,21:00,g9,0,0,0,-40177,-40355,-178
21:00,1260,21:30,g1,0,5,5,31201,40374,9173
21:00,1260,21:30,g2,0,0,0,16180,16097,-83
21:00,1260,21:30,g3,1,3,4,7221,12378,5157
21:00,1260,21:30,g4,0,3,3,-6471,-509,5962
21:00,1260,21:30,g5,0,0,0,-20714,-23657,-2943
21:00,1260,21:30,g6,1,6,7,-14663,-6676,7987
21:00,1260,21:30,g7,0,0,0,5300,5122,-178
21:00,1260,21:30,g8,1,5,6,15345,20948,5603
21:00,1260,21:30,g9,0,0,0,-40355,-40355,0
21:30,1290,22:00,g1,0,0,0,40374,39630,-744
21:30,1290,22:00,g2,0,0,0,16097,16097,0
21:30,1290,22:00,g3,0,3,3,12378,13824,1446
21:30,1290,22:00,g4,1,2,3,-509,-1754,-1245
21:30,1290,22:00,g5,1,0,1,-23657,-23680,-23
21:30,1290,22:00,g6,0,2,2,-6676,-1610,5066
21:30,1290,22:00,g7,0,0,0,5122,5122,0
21:30,1290,22:00,g8,0,2,2,20948,24654,3706
21:30,1290,22:00,g9,0,0,0,-40355,-40355,0
22:00,1320,22:30,g1,0,0,0,39630,39630,0
22:00,1320,22:30,g2,0,0,0,16097,16097,0
22:00,1320,22:30,g3,0,0,0,13824,15030,1206
22:00,1320,22:30,g4,0,1,1,-1754,3017,4771
22:00,1320,22:30,g5,0,0,0,-23680,-24124,-444
22:00,1320,22:30,g6,0,0,0,-1610,-3388,-1778
22:00,1320,22:30,g7,0,0,0,5122,3826,-1296
22:00,1320,22:30,g8,0,0,0,24654,24654,0
22:00,1320,22:30,g9,0,0,0,-40355,-40355,0
22:30,1350,23:00,g1,0,0,0,39630,39630,0
22:30,1350,23:00,g2,0,0,0,16097,16097,0
22:30,1350,23:00,g3,0,0,0,15030,15030,0
22:30,1350,23:00,g4,0,0,0,3017,3017,0
22:30,1350,23:00,g5,0,0,0,-24124,-24124,0
22:30,1350,23:00,g6,0,0,0,-3388,-3388,0
22:30,1350,23:00,g7,0,0,0,3826,3826,0
22:30,1350,23:00,g8,0,0,0,24654,24654,0
22:30,1350,23:00,g9,0,0,0,-40355,-40355,0
23:00,1380,23:20,g1,0,0,0,39630,39630,0
23:00,1380,23:20,g2,0,0,0,16097,16097,0
23:00,1380,23:20,g3,0,0,0,15030,15030,0
23:00,1380,23:20,g4,0,0,0,3017,3017,0
23:00,1380,23:20,g5,0,0,0,-24124,-24124,0
23:00,1380,23:20,g6,0,0,0,-3388,-3388,0
23:00,1380,23:20,g7,0,0,0,3826,3826,0
23:00,1380,23:20,g8,0,0,0,24654,24654,0
23:00,1380,23:20,g9,0,0,0,-40355,-40355,0
