machine,time,minute,value
0039,09:00,540,0
0039,09:05,545,0
0039,09:10,550,0
0039,09:15,555,0
0039,09:20,560,0
0039,09:25,565,0
0039,09:30,570,0
0039,09:35,575,0
0039,09:40,580,0
0039,09:45,585,0
0039,09:50,590,0
0039,09:55,595,0
0039,10:00,600,0
0039,10:05,605,0
0039,10:10,610,0
0039,10:15,615,0
0039,10:20,620,0
0039,10:25,625,0
0039,10:30,630,0
0039,10:35,635,0
0039,10:40,640,0
0039,10:45,645,0
0039,10:50,650,0
0039,10:55,655,0
0039,11:00,660,-444
0039,11:05,665,-444
0039,11:10,670,-889
0039,11:15,675,-889
0039,11:20,680,-889
0039,11:25,685,-889
0039,11:30,690,-1600
0039,11:35,695,-1600
0039,11:40,700,-1600
0039,11:45,705,-1600
0039,11:50,710,-1600
0039,11:55,715,-1600
0039,12:00,720,-1600
0039,12:05,725,-2133
0039,12:10,730,-2133
0039,12:15,735,-2133
0039,12:20,740,-2133
0039,12:25,745,-2133
0039,12:30,750,-2222
0039,12:35,755,-2222
0039,12:40,760,-2222
0039,12:45,765,-2222
0039,12:50,770,-2222
0039,12:55,775,-2222
0039,13:00,780,-2222
0039,13:05,785,-2222
0039,13:10,790,-2222
0039,13:15,795,-2222
0039,13:20,800,-2222
0039,13:25,805,-3556
0039,13:30,810,-3556
0039,13:35,815,-3556
0039,13:40,820,-3556
0039,13:45,825,-3556
0039,13:50,830,-5244
0039,13:55,835,-5244
0039,14:00,840,-5244
0039,14:05,845,-5244
0039,14:10,850,-6489
0039,14:15,855,-6489
0039,14:20,860,-6489
0039,14:25,865,-6489
0039,14:30,870,-5689
0039,14:35,875,-5689
0039,14:40,880,-5689
0039,14:45,885,-3467
0039,14:50,890,-3467
0039,14:55,895,-3467
0039,15:00,900,-3467
0039,15:05,905,-3467
0039,15:10,910,3448
0039,15:15,915,3448
0039,15:20,920,3448
0039,15:25,925,3448
0039,15:30,930,2759
0039,15:35,935,2759
0039,15:40,940,2759
0039,15:45,945,1466
0039,15:50,950,1466
0039,15:55,955,1466
0039,16:00,960,1466
0039,16:05,965,1466
0039,16:10,970,345
0039,16:15,975,345
0039,16:20,980,345
0039,16:25,985,345
0039,16:30,990,-1244
0039,16:35,995,-1244
0039,16:40,1000,-1244
0039,16:45,1005,-1244
0039,16:50,1010,-1511
0039,16:55,1015,-1511
0039,17:00,1020,-1511
0039,17:05,1025,-1867
0039,17:10,1030,-1867
0039,17:15,1035,-1867
0039,17:20,1040,-1867
0039,17:25,1045,-1867
0039,17:30,1050,-2222
0039,17:35,1055,-2222
0039,17:40,1060,-2222
0039,17:45,1065,-2222
0039,17:50,1070,-3022
0039,17:55,1075,-3022
0039,18:00,1080,-3022
0039,18:05,1085,-3022
0039,18:10,1090,-3200
0039,18:15,1095,-3200
0039,18:20,1100,-3200
0039,18:25,1105,-3556
0039,18:30,1110,-3556
0039,18:35,1115,-3556
0039,18:40,1120,-3556
0039,18:45,1125,-3556
0039,18:50,1130,-4178
0039,18:55,1135,-4178
0039,19:00,1140,-4178
0039,19:05,1145,-4178
0039,19:10,1150,-5422
0039,19:15,1155,-5422
0039,19:20,1160,-5422
0039,19:25,1165,-5867
0039,19:30,1170,-5867
0039,19:35,1175,-5867
0039,19:40,1180,-5867
0039,19:45,1185,-6044
0039,19:50,1190,-6044
0039,19:55,1195,-6044
0039,20:00,1200,-6044
0039,20:05,1205,-6044
0039,20:10,1210,-6044
0039,20:15,1215,-6044
0039,20:20,1220,-6044
0039,20:25,1225,-6044
0039,20:30,1230,-6044
0039,20:35,1235,-6044
0039,20:40,1240,-6044
0039,20:45,1245,-6311
0039,20:50,1250,-6311
0039,20:55,1255,-6311
0039,21:00,1260,-6311
0039,21:05,1265,-6311
0039,21:10,1270,-6844
0039,21:15,1275,-6844
0039,21:20,1280,-6844
0039,21:25,1285,-6844
0039,21:30,1290,-6844
0039,21:35,1295,-6844
0039,21:40,1300,-6844
0039,21:45,1305,-6844
0039,21:50,1310,-6844
0039,21:55,1315,-6844
0039,22:00,1320,-6844
0039,22:05,1325,-6844
0039,22:10,1330,-6844
0039,22:15,1335,-6844
0039,22:20,1340,-6844
0039,22:25,1345,-6844
0039,22:30,1350,-6844
0039,22:35,1355,-6844
0039,22:40,1360,-6844
0039,22:45,1365,-6844
0039,22:50,1370,-6844
0039,22:55,1375,-6844
0039,23:00,1380,-6844
0039,23:05,1385,-6844
0039,23:10,1390,-6844
0039,23:15,1395,-6844
0039,23:16,1396,-6844
0039,23:20,1400,-6844
0040,09:00,540,0
0040,09:05,545,0
0040,09:10,550,0
0040,09:15,555,0
0040,09:20,560,0
0040,09:25,565,0
0040,09:30,570,0
0040,09:35,575,0
0040,09:40,580,0
0040,09:45,585,0
0040,09:50,590,0
0040,09:55,595,0
0040,10:00,600,0
0040,10:05,605,0
0040,10:10,610,0
0040,10:15,615,0
0040,10:20,620,0
0040,10:25,625,-267
0040,10:30,630,-267
0040,10:35,635,-267
0040,10:40,640,-1511
0040,10:45,645,-1511
0040,10:50,650,-1511
0040,10:55,655,-1511
0040,11:00,660,-2578
0040,11:05,665,-2578
0040,11:10,670,-3111
0040,11:15,675,-3111
0040,11:20,680,-3111
0040,11:25,685,-3111
0040,11:30,690,1810
0040,11:35,695,1810
0040,11:40,700,1810
0040,11:45,705,2586
0040,11:50,710,2586
0040,11:55,715,2586
0040,12:00,720,2586
0040,12:05,725,1983
0040,12:10,730,1983
0040,12:15,735,1983
0040,12:20,740,1983
0040,12:25,745,1983
0040,12:30,750,431
0040,12:35,755,431
0040,12:40,760,431
0040,12:45,765,431
0040,12:50,770,-800
0040,12:55,775,-800
0040,13:00,780,-800
0040,13:05,785,-1600
0040,13:10,790,-1600
0040,13:15,795,-1600
0040,13:20,800,-1600
0040,13:25,805,-3022
0040,13:30,810,-3022
0040,13:35,815,-3022
0040,13:40,820,-3022
0040,13:45,825,-3022
0040,13:50,830,-4622
0040,13:55,835,-4622
0040,14:00,840,-4622
0040,14:05,845,-4622
0040,14:10,850,-5956
0040,14:15,855,-5956
0040,14:20,860,-5956
0040,14:25,865,-5956
0040,14:30,870,-7733
0040,14:35,875,-7733
0040,14:40,880,-7733
0040,14:45,885,-9333
0040,14:50,890,-9333
0040,14:55,895,-9333
0040,15:00,900,-9333
0040,15:05,905,-9333
0040,15:10,910,-7289
0040,15:15,915,-7289
0040,15:20,920,-7289
0040,15:25,925,-7289
0040,15:30,930,-5689
0040,15:35,935,-5689
0040,15:40,940,-5689
0040,15:45,945,-7111
0040,15:50,950,-7111
0040,15:55,955,-7111
0040,16:00,960,-7111
0040,16:05,965,-7111
0040,16:10,970,-8089
0040,16:15,975,-8089
0040,16:20,980,-8089
0040,16:25,985,-8089
0040,16:30,990,-9333
0040,16:35,995,-9333
0040,16:40,1000,-9333
0040,16:45,1005,-9333
0040,16:50,1010,-9333
0040,16:55,1015,-9333
0040,17:00,1020,-9333
0040,17:05,1025,-9867
0040,17:10,1030,-9867
0040,17:15,1035,-9867
0040,17:20,1040,-9867
0040,17:25,1045,-9867
0040,17:30,1050,-7911
0040,17:35,1055,-7911
0040,17:40,1060,-7911
0040,17:45,1065,-7911
0040,17:50,1070,-5511
0040,17:55,1075,-5511
0040,18:00,1080,-5511
0040,18:05,1085,-5511
0040,18:10,1090,-5511
0040,18:15,1095,-5511
0040,18:20,1100,-5511
0040,18:25,1105,-4267
0040,18:30,1110,-4267
0040,18:35,1115,-4267
0040,18:40,1120,-4267
0040,18:45,1125,-4267
0040,18:50,1130,-4356
0040,18:55,1135,-4356
0040,19:00,1140,-4356
0040,19:05,1145,-4356
0040,19:10,1150,-5333
0040,19:15,1155,-5333
0040,19:20,1160,-5333
0040,19:25,1165,-5600
0040,19:30,1170,-5600
0040,19:35,1175,-5600
0040,19:40,1180,-5600
0040,19:45,1185,-5600
0040,19:50,1190,-5600
0040,19:55,1195,-5600
0040,20:00,1200,-5600
0040,20:05,1205,-5600
0040,20:10,1210,-5600
0040,20:15,1215,-5600
0040,20:20,1220,-5600
0040,20:25,1225,-5600
0040,20:30,1230,-5778
0040,20:35,1235,-5778
0040,20:40,1240,-5778
0040,20:45,1245,-6667
0040,20:50,1250,-6667
0040,20:55,1255,-6667
0040,21:00,1260,-6667
0040,21:05,1265,-6667
0040,21:10,1270,-4178
0040,21:15,1275,-4178
0040,21:20,1280,-4178
0040,21:25,1285,-4178
0040,21:30,1290,-89
0040,21:35,1295,-89
0040,21:40,1300,-89
0040,21:45,1305,-978
0040,21:50,1310,-978
0040,21:55,1315,-978
0040,22:00,1320,-978
0040,22:05,1325,2931
0040,22:10,1330,2931
0040,22:15,1335,2931
0040,22:20,1340,2931
0040,22:25,1345,2931
0040,22:30,1350,3793
0040,22:35,1355,3793
0040,22:40,1360,3793
0040,22:45,1365,3793
0040,22:50,1370,3793
0040,22:55,1375,3793
0040,23:00,1380,3793
0040,23:05,1385,3793
0040,23:10,1390,3793
0040,23:15,1395,3793
0040,23:16,1396,3793
0040,23:20,1400,3793
0041,09:00,540,0
0041,09:05,545,0
0041,09:10,550,0
0041,09:15,555,0
0041,09:20,560,0
0041,09:25,565,0
0041,09:30,570,0
0041,09:35,575,0
0041,09:40,580,0
0041,09:45,585,0
0041,09:50,590,0
0041,09:55,595,0
0041,10:00,600,0
0041,10:05,605,0
0041,10:10,610,0
0041,10:15,615,0
0041,10:20,620,0
0041,10:25,625,0
0041,10:30,630,0
0041,10:35,635,0
0041,10:40,640,0
0041,10:45,645,0
0041,10:50,650,0
0041,10:55,655,0
0041,11:00,660,-178
0041,11:05,665,-178
0041,11:10,670,-178
0041,11:15,675,-178
0041,11:20,680,-178
0041,11:25,685,-178
0041,11:30,690,-178
0041,11:35,695,-178
0041,11:40,700,-178
0041,11:45,705,-178
0041,11:50,710,-178
0041,11:55,715,-178
0041,12:00,720,-178
0041,12:05,725,-178
0041,12:10,730,-178
0041,12:15,735,-178
0041,12:20,740,-178
0041,12:25,745,-178
0041,12:30,750,-533
0041,12:35,755,-533
0041,12:40,760,-533
0041,12:45,765,-533
0041,12:50,770,-533
0041,12:55,775,-533
0041,13:00,780,-533
0041,13:05,785,-533
0041,13:10,790,-533
0041,13:15,795,-533
0041,13:20,800,-533
0041,13:25,805,-533
0041,13:30,810,-533
0041,13:35,815,-533
0041,13:40,820,-533
0041,13:45,825,-533
0041,13:50,830,-533
0041,13:55,835,-533
0041,14:00,840,-533
0041,14:05,845,-533
