time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,0,-89,0,0,-178,0,0,0,-267
10:15,615,0,0,-89,0,0,-178,0,0,0,-267
10:20,620,0,0,-89,0,0,-178,0,0,0,-267
10:25,625,0,-444,-1245,-267,-533,-1422,-1067,0,-1245,-6223
10:30,630,0,-444,-1245,-267,-533,-1422,-1067,0,-1245,-6223
10:35,635,0,-444,-1245,-267,-533,-1422,-1067,0,-1245,-6223
10:40,640,1983,-1955,-800,-2044,-1600,-2489,-1956,-267,-2578,-11706
10:45,645,1983,-1955,-800,-2044,-1600,-2489,-1956,-267,-2578,-11706
10:50,650,1983,-1955,-800,-2044,-1600,-2489,-1956,-267,-2578,-11706
10:55,655,1983,-1955,-800,-2044,-1600,-2489,-1956,-267,-2578,-11706
11:00,660,3967,-1763,4119,-3467,-3611,-3556,-3022,-1067,-3467,-11867
11:05,665,3967,-1763,4119,-3467,-3611,-3556,-3022,-1067,-3467,-11867
11:10,670,3967,-2259,3330,-4000,-4221,-4089,-3912,-1600,-4533,-17317
11:15,675,3967,-2259,3330,-4000,-4221,-4089,-3912,-1600,-4533,-17317
11:20,680,3967,-2259,3330,-4000,-4221,-4089,-3912,-1600,-4533,-17317
11:25,685,3967,-2259,3330,-4000,-4221,-4089,-3912,-1600,-4533,-17317
11:30,690,3223,1590,-528,210,-8265,-5334,-5868,-2222,-6399,-23593
11:35,695,3223,1590,-528,210,-8265,-5334,-5868,-2222,-6399,-23593
11:40,700,3223,1590,-528,210,-8265,-5334,-5868,-2222,-6399,-23593
11:45,705,3223,-1114,-6434,1762,-11841,-3804,-4800,-2667,-8710,-34385
11:50,710,3223,-1114,-6434,1762,-11841,-3804,-4800,-2667,-8710,-34385
11:55,715,3223,-1114,-6434,1762,-11841,-3804,-4800,-2667,-8710,-34385
12:00,720,3223,-1114,-6434,1762,-11841,-3804,-4800,-2667,-8710,-34385
12:05,725,1983,-3939,-7321,2339,-14908,-6448,-6312,-3022,-9866,-47494
12:10,730,1983,-3939,-7321,2339,-14908,-6448,-6312,-3022,-9866,-47494
12:15,735,1983,-3939,-7321,2339,-14908,-6448,-6312,-3022,-9866,-47494
12:20,740,1983,-3939,-7321,2339,-14908,-6448,-6312,-3022,-9866,-47494
12:25,745,1983,-3939,-7321,2339,-14908,-6448,-6312,-3022,-9866,-47494
12:30,750,1488,-5895,-6501,-857,-13180,-10510,-6400,-3645,-10934,-56434
12:35,755,1488,-5895,-6501,-857,-13180,-10510,-6400,-3645,-10934,-56434
12:40,760,1488,-5895,-6501,-857,-13180,-10510,-6400,-3645,-10934,-56434
12:45,765,1488,-5895,-6501,-857,-13180,-10510,-6400,-3645,-10934,-56434
12:50,770,1240,1885,-772,-2456,-6003,-12644,-5894,-4445,-14400,-43489
12:55,775,1240,1885,-772,-2456,-6003,-12644,-5894,-4445,-14400,-43489
13:00,780,1240,1885,-772,-2456,-6003,-12644,-5894,-4445,-14400,-43489
13:05,785,84,5662,-3890,-4307,-5425,-14776,-9628,-7023,-16356,-55659
13:10,790,84,5662,-3890,-4307,-5425,-14776,-9628,-7023,-16356,-55659
13:15,795,84,5662,-3890,-4307,-5425,-14776,-9628,-7023,-16356,-55659
13:20,800,84,5662,-3890,-4307,-5425,-14776,-9628,-7023,-16356,-55659
13:25,805,2239,3014,-1229,-9244,-9934,-17353,-9716,-6134,-19201,-67558
13:30,810,2239,3014,-1229,-9244,-9934,-17353,-9716,-6134,-19201,-67558
13:35,815,2239,3014,-1229,-9244,-9934,-17353,-9716,-6134,-19201,-67558
13:40,820,2239,3014,-1229,-9244,-9934,-17353,-9716,-6134,-19201,-67558
13:45,825,2239,3014,-1229,-9244,-9934,-17353,-9716,-6134,-19201,-67558
13:50,830,14439,2714,-3794,-14222,-13679,-21422,-13250,-8267,-16801,-74282
13:55,835,14439,2714,-3794,-14222,-13679,-21422,-13250,-8267,-16801,-74282
14:00,840,14439,2714,-3794,-14222,-13679,-21422,-13250,-8267,-16801,-74282
14:05,845,14439,2714,-3794,-14222,-13679,-21422,-13250,-8267,-16801,-74282
14:10,850,24190,2060,-1666,-12800,-17682,-24000,-16267,-9423,-13689,-69277
14:15,855,24190,2060,-1666,-12800,-17682,-24000,-16267,-9423,-13689,-69277
14:20,860,24190,2060,-1666,-12800,-17682,-24000,-16267,-9423,-13689,-69277
14:25,865,24190,2060,-1666,-12800,-17682,-24000,-16267,-9423,-13689,-69277
14:30,870,29390,-837,-655,-17777,-22914,-25298,-20445,-12089,-19022,-89647
14:35,875,29390,-837,-655,-17777,-22914,-25298,-20445,-12089,-19022,-89647
14:40,880,29390,-837,-655,-17777,-22914,-25298,-20445,-12089,-19022,-89647
14:45,885,32570,-5397,-1238,-18845,-24943,-25966,-23911,-16623,-21512,-105865
14:50,890,32570,-5397,-1238,-18845,-24943,-25966,-23911,-16623,-21512,-105865
14:55,895,32570,-5397,-1238,-18845,-24943,-25966,-23911,-16623,-21512,-105865
15:00,900,32570,-5397,-1238,-18845,-24943,-25966,-23911,-16623,-21512,-105865
15:05,905,32570,-5397,-1238,-18845,-24943,-25966,-23911,-16623,-21512,-105865
15:10,910,31363,-6025,2867,-16622,-26854,-18073,-25067,-19023,-25866,-103300
15:15,915,31363,-6025,2867,-16622,-26854,-18073,-25067,-19023,-25866,-103300
15:20,920,31363,-6025,2867,-16622,-26854,-18073,-25067,-19023,-25866,-103300
15:25,925,31363,-6025,2867,-16622,-26854,-18073,-25067,-19023,-25866,-103300
15:30,930,27357,-4482,3759,-16001,-27273,-16235,-28178,-22223,-32089,-115365
15:35,935,27357,-4482,3759,-16001,-27273,-16235,-28178,-22223,-32089,-115365
15:40,940,27357,-4482,3759,-16001,-27273,-16235,-28178,-22223,-32089,-115365
15:45,945,29989,-3991,-940,-13333,-29308,-14209,-30488,-19911,-35111,-117302
15:50,950,29989,-3991,-940,-13333,-29308,-14209,-30488,-19911,-35111,-117302
15:55,955,29989,-3991,-940,-13333,-29308,-14209,-30488,-19911,-35111,-117302
16:00,960,29989,-3991,-940,-13333,-29308,-14209,-30488,-19911,-35111,-117302
16:05,965,29989,-3991,-940,-13333,-29308,-14209,-30488,-19911,-35111,-117302
16:10,970,37050,205,-4153,-18004,-28634,-12334,-22666,-12126,-37244,-97906
16:15,975,37050,205,-4153,-18004,-28634,-12334,-22666,-12126,-37244,-97906
16:20,980,37050,205,-4153,-18004,-28634,-12334,-22666,-12126,-37244,-97906
16:25,985,37050,205,-4153,-18004,-28634,-12334,-22666,-12126,-37244,-97906
16:30,990,34948,336,-1564,-16274,-27399,-12017,-17066,-7843,-39377,-86256
16:35,995,34948,336,-1564,-16274,-27399,-12017,-17066,-7843,-39377,-86256
16:40,1000,34948,336,-1564,-16274,-27399,-12017,-17066,-7843,-39377,-86256
16:45,1005,34948,336,-1564,-16274,-27399,-12017,-17066,-7843,-39377,-86256
16:50,1010,33074,1651,-5875,-16678,-23113,-15680,-11412,-570,-40977,-79580
16:55,1015,33074,1651,-5875,-16678,-23113,-15680,-11412,-570,-40977,-79580
17:00,1020,33074,1651,-5875,-16678,-23113,-15680,-11412,-570,-40977,-79580
17:05,1025,30596,-1543,-8039,-21775,-25307,-18655,-12008,2593,-41510,-95648
17:10,1030,30596,-1543,-8039,-21775,-25307,-18655,-12008,2593,-41510,-95648
17:15,1035,30596,-1543,-8039,-21775,-25307,-18655,-12008,2593,-41510,-95648
17:20,1040,30596,-1543,-8039,-21775,-25307,-18655,-12008,2593,-41510,-95648
17:25,1045,30596,-1543,-8039,-21775,-25307,-18655,-12008,2593,-41510,-95648
17:30,1050,27135,-4742,-11151,-23589,-28126,-21996,-13319,8471,-44089,-111406
17:35,1055,27135,-4742,-11151,-23589,-28126,-21996,-13319,8471,-44089,-111406
17:40,1060,27135,-4742,-11151,-23589,-28126,-21996,-13319,8471,-44089,-111406
17:45,1065,27135,-4742,-11151,-23589,-28126,-21996,-13319,8471,-44089,-111406
17:50,1070,26665,-3086,-8562,-18593,-28675,-17513,-11986,6206,-45689,-101233
17:55,1075,26665,-3086,-8562,-18593,-28675,-17513,-11986,6206,-45689,-101233
18:00,1080,26665,-3086,-8562,-18593,-28675,-17513,-11986,6206,-45689,-101233
18:05,1085,26665,-3086,-8562,-18593,-28675,-17513,-11986,6206,-45689,-101233
18:10,1090,27017,6115,-9445,-12459,-22173,-15112,-10154,11251,-46756,-71716
18:15,1095,27017,6115,-9445,-12459,-22173,-15112,-10154,11251,-46756,-71716
18:20,1100,27017,6115,-9445,-12459,-22173,-15112,-10154,11251,-46756,-71716
18:25,1105,33052,10331,-10874,-1529,-18777,-12796,-2241,12199,-43556,-34191
18:30,1110,33052,10331,-10874,-1529,-18777,-12796,-2241,12199,-43556,-34191
18:35,1115,33052,10331,-10874,-1529,-18777,-12796,-2241,12199,-43556,-34191
18:40,1120,33052,10331,-10874,-1529,-18777,-12796,-2241,12199,-43556,-34191
18:45,1125,33052,10331,-10874,-1529,-18777,-12796,-2241,12199,-43556,-34191
18:50,1130,32825,8999,-9129,-3131,-14131,-14930,-291,11165,-38489,-27112
18:55,1135,32825,8999,-9129,-3131,-14131,-14930,-291,11165,-38489,-27112
19:00,1140,32825,8999,-9129,-3131,-14131,-14930,-291,11165,-38489,-27112
19:05,1145,32825,8999,-9129,-3131,-14131,-14930,-291,11165,-38489,-27112
19:10,1150,32405,5981,-5881,-1784,-15086,-16796,4019,10475,-36711,-23378
19:15,1155,32405,5981,-5881,-1784,-15086,-16796,4019,10475,-36711,-23378
19:20,1160,32405,5981,-5881,-1784,-15086,-16796,4019,10475,-36711,-23378
19:25,1165,29966,3068,-4533,-3569,-18696,-14929,7468,8751,-36800,-29274
