category,value,samples,bullish_count,bullish_rate,next_day_samples,next_day_bullish_count,next_day_bullish_rate
TOP_WAVE_PATTERN,NONE,4,2,50.0,4,2,50.0
TOP_WAVE_PATTERN,LONG,6,1,16.666666666666664,6,4,66.66666666666666
TOP_WAVE_PATTERN,MID,5,1,20.0,5,2,40.0
TOP_WAVE_PATTERN,SHORT,4,0,0.0,4,0,0.0
TOP_WAVE_PATTERN,LONG+MID,5,3,60.0,5,2,40.0
TOP_WAVE_PATTERN,LONG+SHORT,3,2,66.66666666666666,3,2,66.66666666666666
TOP_WAVE_PATTERN,MID+SHORT,5,4,80.0,4,0,0.0
TOP_WAVE_PATTERN,LONG+MID+SHORT,4,2,50.0,4,3,75.0
