date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern
2026-06-27,077,189.95316808943087,278.4223081645392,41.536385332220306,281.0704965082477,82.12994232256447,227.4776351384551,200.7380251462149,335.8382495021323,230.4559746102901,130.15403221146752,112.36182298994129,158.11425812436585,133.54337110859157,158.11425812436585,112.36182298994129,0.281298826707428,False,281.4621270496117,171.10798069302317,TOP,False,False,DOWN-DOWN-UP
2026-06-28,077,319.3281680894309,59.04730816453912,92.1613853322203,264.9831446436485,230.75135749654888,352.7774588926222,221.65261563175864,379.1505081663872,187.01276526515,88.26453828106526,43.53684602055454,122.25895199991601,84.68677876717861,122.25895199991601,43.53684602055454,0.44427749090947266,False,332.303703900886,213.1389127978192,RIGHT,False,True,UP-UP-UP
2026-06-29,077,88.70316808943085,199.67230816453912,142.78638533222028,377.25598102399545,191.7489095098891,263.5983325694218,88.17904994202907,362.58613700682344,107.58648115627926,153.76858217181328,100.87236397385124,85.43136818443602,113.35743811003351,153.76858217181328,85.43136818443602,0.3010518992190305,False,334.48015020008023,129.17148020273248,TOP,True,True,UP-DOWN-UP
2026-06-30,077,218.07816808943085,340.2973081645391,193.4113853322203,236.35935827274383,108.77235832334905,283.8599697050565,235.07068424770597,274.6888705168053,83.84857003291812,134.93544833637543,151.49995672577296,45.72030983724717,110.71857163313184,151.49995672577296,45.72030983724717,0.3113638330646683,False,264.9693994982019,142.56387086799103,TOP,True,False,DOWN-UP-DOWN
2026-07-01,077,347.45316808943085,120.92230816453923,244.0363853322203,289.8410604788087,235.64741275216056,381.0202002242142,141.46755606877605,217.2767137173626,149.7181669251351,131.08577699207123,163.95121821115742,112.46963905568809,135.83554475297225,163.95121821115742,112.46963905568809,0.2547671899492844,False,296.0459914734618,175.6110452486906,TOP,False,False,UP-DOWN-DOWN
2026-07-02,077,116.82816808943073,261.54730816453923,294.66138533222033,382.49202592019714,148.2793632349472,218.19459598753565,177.8431459667189,241.24870663352084,216.97461842629127,166.93610373999152,45.41766346402684,157.06276875479392,123.1388453196041,166.93610373999152,45.41766346402684,0.24119952845458403,False,280.6451095137512,181.03237587598582,LEFT,False,False,DOWN-DOWN-DOWN
2026-07-03,077,246.20316808943073,42.17230816453912,345.2863853322203,216.81731329570349,153.31755781681235,336.4441509099773,230.23135670871596,288.0500368965682,235.50649269195435,142.21924179792276,48.680769619886796,108.76176684620162,99.88725942133705,142.21924179792276,48.680769619886796,0.35354890091853286,False,280.43716703408296,206.35180240582756,LEFT,False,True,DOWN-UP-UP
2026-07-04,077,15.578168089430847,182.79730816453934,35.91138533222028,312.6691182285243,235.44252671259312,294.63354797386177,80.16915732500685,330.54806047280357,232.1828405804773,156.31730881570564,156.19863029146939,18.17366582322293,110.22986831013264,156.31730881570564,18.17366582322293,0.28946677811042887,False,312.6169088917299,182.59817487269243,RIGHT,True,False,UP-DOWN-UP
2026-07-05,077,144.95316808943085,323.4223081645391,86.53638533222033,359.8351797489391,104.69499370551213,268.8323505429125,232.0014304818792,375.92778452429644,194.59554626950515,156.487839042516,113.43999362381199,91.32952030842561,120.4191176582512,156.487839042516,91.32952030842561,0.2886916407158364,False,334.865104938716,177.09732348563216,RIGHT,False,True,DOWN-UP-UP
2026-07-06,077,274.32816808943085,104.04730816453912,137.16138533222028,224.630563660373,195.7043208189978,383.2023241588916,169.18234625875414,368.9894647595204,115.59880026158332,160.7744331732311,55.43646610253232,165.0950839677783,127.10199441451391,165.0950839677783,55.43646610253232,0.2495678001464623,False,325.607450859595,160.1618224464451,TOP,True,True,DOWN-UP-UP
2026-07-07,077,43.70316808943085,244.67230816453934,187.78638533222033,337.90833678276334,229.6644173557218,217.12413193438687,150.77574036373642,285.137155700023,81.30651105702829,144.2645053310078,97.22008651617722,157.46385589778785,132.98281591499097,157.46385589778785,97.22008651617722,0.2842552004646006,False,280.0565414723911,153.91555625882884,TOP,True,False,UP-DOWN-DOWN
2026-07-08,077,173.07816808943085,25.297308164539118,238.41138533222033,313.2285539935277,81.03326806888353,320.96781738836694,234.3631549717935,219.27867398786154,140.36201731073658,153.52508073781905,138.48066929034366,111.11471747559706,134.37348916791993,153.52508073781905,111.11471747559706,0.30215872391900434,False,284.49168178991874,151.91948011713785,TOP,False,True,DOWN-UP-DOWN
2026-07-09,077,302.45316808943085,165.92230816453912,289.0363853322202,248.67108497280685,222.64117349929472,326.52234466058457,84.23585153149061,236.13228161735353,212.03679647955195,158.79814792366227,156.53576277188765,16.421766091488944,110.58522559567962,158.79814792366227,16.421766091488944,0.27819023671062604,False,270.4419037502483,172.9712738367791,LEFT,True,False,UP-DOWN-DOWN
2026-07-10,077,71.82816808943107,306.54730816453866,339.66138533222033,364.62775312942205,211.21332250753775,252.64607502086866,225.1006061286198,283.31847489749,235.00278749108813,112.83950052344275,32.23118536334918,84.71798729196364,76.59622439291853,112.83950052344275,32.23118536334918,0.48709317943889663,True,300.1974343492602,223.77223870908188,BOTTOM,False,True,UP-UP-UP
2026-07-11,077,201.20316808943085,87.17230816453912,30.286385332220334,260.9991178027619,89.46621099647429,376.32831016229864,193.77005679952106,325.40146437218783,233.49311841048876,155.4995654643729,64.58688137600748,157.77012487443102,125.9521905716038,157.77012487443102,64.58688137600748,0.28286306875258627,False,320.90963077908276,172.2431287354947,RIGHT,True,False,DOWN-UP-UP
2026-07-12,077,330.5781680894306,227.79730816453912,80.91138533222022,275.37575725004245,233.66208209088143,226.29591807012898,123.16290953608912,372.0294091280822,201.5225622720799,120.90863389030552,165.4644541671824,101.85714091581616,129.4100763244347,165.4644541671824,101.85714091581616,0.24788884469462547,False,291.23369481608455,186.1158512996835,LEFT,False,False,UP-DOWN-UP
2026-07-13,077,99.95316808943062,8.422308164539118,131.53638533222022,382.2737865142609,175.56224069372007,306.78808413167604,235.84529346923776,374.2689147798962,124.20828632175598,96.60299020282979,130.4472455432489,51.97409548151272,93.00811040919713,130.4472455432489,51.97409548151272,0.4070579748034141,False,354.4435951419444,178.53860682823793,RIGHT,False,True,UP-UP-UP
