date,machine,status,n_observations,n_fft,regime,long_k,long_frequency,long_period,long_rank,long_relative_power,mid_k,mid_frequency,mid_period,mid_rank,mid_relative_power,short_k,short_frequency,short_period,short_rank,short_relative_power,long_phase,long_wave_value,long_amplitude,long_x,long_y,long_region,long_top_side,mid_phase,mid_wave_value,mid_amplitude,mid_x,mid_y,mid_region,mid_top_side,short_phase,short_wave_value,short_amplitude,short_x,short_y,short_region,short_top_side,top_wave_count,top_wave_pattern,centroid_x,centroid_y,centroid_y_offset,centroid_region,phase_alignment_score,alignment_threshold_asof,high_alignment_asof,max_pair_distance,convergence_score,convergence_threshold_asof,phase_convergence_asof,bullish,next_day_bullish
2026-08-02,077,VALID,37,64,TRANSITION,13,0.203125,4.923076923076923,3,0.09014854884767919,25,0.390625,2.56,2,0.1142732989165151,26,0.40625,2.4615384615384617,1,0.1149135465273254,84.65159107726231,-720.8501787489708,6849.639232962849,374.69061868142694,196.99249301669514,RIGHT,False,295.0131849051804,-3260.7929790569287,7711.887943579298,241.57702338725943,217.25945082510412,LEFT,False,83.82449301743281,-736.8455733006379,7733.461754930986,374.1249655963101,198.0204884784375,RIGHT,False,0,NONE,330.1308692216655,204.09081077341224,14.090810773412244,RIGHT,0.41675376382533547,0.6710127541763634,False,134.64760982263013,0.3879654098971358,0.38137908415826194,True,True,True
2026-08-03,077,VALID,38,64,STABLE,13,0.203125,4.923076923076923,3,0.10414037281947394,25,0.390625,2.56,2,0.10923845068155714,26,0.40625,2.4615384615384617,1,0.12566517686050283,227.4029744747504,5362.809436488657,7212.899473100025,226.63793974224114,122.54715604955851,LEFT,True,80.03069444651192,-1278.900510464659,7387.339891205295,371.3660397984196,202.54434120425182,RIGHT,False,158.5687943536036,6714.177610129333,7923.330811360793,339.3837803288859,89.66532862302388,TOP,True,2,LONG+SHORT,312.46258662318223,138.25227529227809,-51.747724707721915,TOP,0.5201694072766561,0.6545408097164657,False,165.36557253112113,0.24833830667672208,0.37479275841938814,False,True,True
2026-08-04,077,VALID,39,64,TRANSITION,13,0.203125,4.923076923076923,2,0.11696834681933355,25,0.390625,2.56,1,0.1291736813854902,26,0.40625,2.4615384615384617,3,0.08804338659664564,215.12875105517196,6593.043718827881,7671.028092983458,240.0580491994784,104.80214034320566,TOP,True,224.87914119922107,5435.665703783966,8061.324726853015,228.9622777287408,118.66195211123119,TOP,True,15.878764492928894,-6401.354177536835,6655.301994141406,312.91980395071914,235.41920778419103,BOTTOM,False,2,LONG+MID,260.64671029297944,152.96110007954263,-37.03889992045737,LEFT,0.38495289424860857,0.6380688652565677,False,149.56488094573828,0.320159632064826,0.36820643268051423,False,True,False
2026-08-05,077,VALID,40,64,STABLE,13,0.203125,4.923076923076923,2,0.11239758641646908,25,0.390625,2.56,1,0.12495579849363285,26,0.40625,2.4615384615384617,3,0.08214649920780913,355.7918756771487,-7903.884043815642,7516.458242849675,296.6182074456351,235.96202457711072,BOTTOM,False,298.4185921969779,-3577.154828449186,7925.249865191533,244.79336527463573,219.87327170278374,LEFT,False,161.97202381777424,6110.3579681917045,6425.830808321158,333.55674453027075,86.89428797462311,TOP,True,1,SHORT,291.65610575018053,180.90986141817254,-9.09013858182746,TOP,0.27623655514477397,0.62159692079667,False,159.88229298535254,0.27326230461203393,0.36162010694164043,False,False,False
2026-08-06,077,VALID,41,64,STABLE,13,0.203125,4.923076923076923,2,0.10974103005955144,25,0.390625,2.56,1,0.1269180392745143,26,0.40625,2.4615384615384617,3,0.08075155193141091,136.82535059864222,5684.047080205717,7247.551376674154,369.337043834097,116.09804965423906,TOP,True,11.730424910133024,-7096.186190082087,7794.1446877524295,309.4880078043636,235.69365197578446,BOTTOM,False,307.5957316543672,-3792.9173876211266,6217.019439655796,253.66642768438902,225.67615574798756,LEFT,False,1,LONG,310.8304931076165,192.48928579267036,2.4892857926703584,RIGHT,0.28839430614420175,0.6051249763367721,False,159.33315027183104,0.27575840785531347,0.3550337812027665,False,False,False
2026-08-07,077,VALID,42,64,STABLE,13,0.203125,4.923076923076923,2,0.10968757587592304,25,0.390625,2.56,1,0.12671190921415051,26,0.40625,2.4615384615384617,3,0.08091062688783665,277.07532506368625,-936.2562516857371,7072.049700818715,226.50552078888956,199.12208092692927,LEFT,False,85.25817586091216,-584.6180681032589,7601.079978121977,375.0967721329582,196.22927071568054,RIGHT,False,94.29800163769505,455.203853144773,6073.924201155924,380.17210628826547,183.97464109151935,RIGHT,True,1,SHORT,327.25813307003773,193.10866424470973,3.108664244709729,RIGHT,0.3366329473920371,0.6025971088356981,False,154.4113481341458,0.29813023575388264,0.3506586659678881,False,False,False
2026-08-08,077,VALID,43,64,UNSTABLE,9,0.140625,7.111111111111111,3,0.07215316368762445,13,0.203125,4.923076923076923,2,0.08187136527251392,25,0.390625,2.56,1,0.1363848992692335,52.52690559356506,-4812.693050153104,5753.756671126047,346.45293434899395,225.60994497393128,RIGHT,False,155.80612387823294,5590.655231549308,6129.002784124669,343.9288907109055,92.22583711259239,TOP,True,4.197132607153435,-5738.3259082439,7910.554845508449,303.3729421361785,235.96222382126354,BOTTOM,False,1,MID,331.25158906535927,184.59933530259573,-5.400664697404267,RIGHT,0.48429154278760467,0.6000692413346241,False,149.3483639979379,0.32114380000937326,0.3462835507330097,False,False,False
2026-08-09,077,VALID,44,64,UNSTABLE,9,0.140625,7.111111111111111,3,0.08053492297975924,25,0.390625,2.56,1,0.10013816199140918,26,0.40625,2.4615384615384617,2,0.08232367934850898,195.22881812484866,6600.726092311219,6134.917091418025,271.4009690167151,84.94694201845722,TOP,True,29.95313622283811,-5374.208178097786,6840.94946121006,325.1014349015697,233.55920170763338,BOTTOM,False,46.78734785768529,-4200.627187366734,6202.674059902048,340.8788910649217,228.40482464372866,RIGHT,False,1,LONG,312.46043166106887,182.30365612327307,-7.696343876726928,RIGHT,0.37649872752420166,0.5975413738335501,False,159.39681847346523,0.2754690069387944,0.34190843549813127,False,False,True
2026-08-10,077,VALID,45,64,TRANSITION,9,0.140625,7.111111111111111,2,0.08224676670342293,24,0.375,2.6666666666666665,3,0.06317456638239122,26,0.40625,2.4615384615384617,1,0.10744069955962675,176.52160118524353,7306.0354945438,6404.092567254434,306.6703681646498,80.26149181720187,TOP,True,108.90749001403401,2075.1891540303513,5612.66754781448,383.60117241756,161.36471060502944,RIGHT,True,197.80179023267192,5343.932131463366,7319.519927670817,266.83866525987827,86.72562231323315,TOP,True,3,LONG+MID+SHORT,319.03673528069606,109.45060824515481,-80.54939175484519,TOP,0.7932992062052434,0.6215969207966702,True,138.5802171263209,0.3700899221530869,0.3580450093928306,True,True,True
2026-08-11,077,VALID,46,64,STABLE,9,0.140625,7.111111111111111,2,0.09121724207943442,25,0.390625,2.56,3,0.06504854927592577,26,0.40625,2.4615384615384617,1,0.09885285712523882,320.961014916169,-5346.307729878743,6612.0278343032505,266.52664975892526,231.27868488710766,BOTTOM,False,160.49000390697802,6232.3866138770445,5583.609173443011,336.12322667420676,88.04768612922908,TOP,True,114.4311692743695,2309.379561866986,6883.206796441838,383.0658839943341,152.26514358758067,RIGHT,True,2,MID+SHORT,328.57192014248875,157.19717153463912,-32.802828465360875,TOP,0.2815611443687147,0.6051249763367721,False,159.24447407525358,0.2761614814761201,0.3550337812027665,False,True,False
2026-08-12,077,VALID,47,64,STABLE,9,0.140625,7.111111111111111,2,0.0903187622704425,25,0.390625,2.56,3,0.06482664591219388,26,0.40625,2.4615384615384617,1,0.09848095014267136,106.90374051729032,1955.2306613138835,6439.753670616198,383.53244487084993,164.61494592036507,RIGHT,True,211.302128834604,5502.380078517931,5455.782427633107,245.26943970659747,99.99157596148524,TOP,True,255.4590363084135,1369.7948516911501,6724.444006610803,216.7215101681989,168.39918408742614,LEFT,True,3,LONG+MID+SHORT,281.8411315818821,144.33523532309215,-45.66476467690785,TOP,0.497912995157725,0.6025971088356981,False,166.85385340134386,0.2415733936302552,0.3506586659678881,False,False,True
2026-08-13,077,VALID,48,64,STABLE,9,0.140625,7.111111111111111,2,0.09058943430934113,25,0.390625,2.56,3,0.06275980180036633,26,0.40625,2.4615384615384617,1,0.09950664538241195,252.2311162696351,2019.2929388142481,6313.3313648961,216.42113748427667,163.21582324241817,LEFT,True,260.9871086170897,989.0255823020515,5254.853252489684,218.0119378456365,176.99545615734777,LEFT,True,36.771837242318725,-4209.272578446715,6616.767175322823,331.3485601375931,231.94745546786655,BOTTOM,False,2,LONG+MID,255.26054515583542,190.71957828921083,0.7195782892108298,LEFT,0.46118032271502885,0.6000692413346241,False,133.91172370673272,0.3913103467875786,0.3640674657729588,True,True,False
2026-08-14,077,VALID,49,64,STABLE,9,0.140625,7.111111111111111,2,0.0938794297299023,24,0.375,2.6666666666666665,3,0.06031955788784144,26,0.40625,2.4615384615384617,1,0.10317323768141419,37.60843879039112,-5234.380482629064,6302.781735744662,332.13004676338613,231.70900683377096,BOTTOM,False,312.565717603567,-4263.424758291506,5052.148660689242,258.4951194548878,228.11988639424254,LEFT,False,14.097187963634497,-4899.998002935388,6607.399651760607,311.43882996558233,235.54935238065184,BOTTOM,False,0,NONE,300.6879987279521,231.79274853622178,41.79274853622178,BOTTOM,0.8137800242343447,0.6380688652565679,True,73.72234603739408,0.6648984271027543,0.3772401172507065,True,False,False
2026-08-15,077,VALID,50,64,TRANSITION,9,0.140625,7.111111111111111,1,0.10506873962048584,25,0.390625,2.56,3,0.06574534817206877,26,0.40625,2.4615384615384617,2,0.08812746607756548,2.4944291680471906,-6591.36823845294,6597.6197606411715,302.0033431688626,235.98670568047518,BOTTOM,False,184.25144176564118,6025.727334874687,5218.948794822641,291.85183344220616,80.39049627124979,TOP,True,321.2030518259271,-4067.499113047901,6042.353959717651,266.75453099579545,231.35353456655415,BOTTOM,False,1,MID,286.8699025356214,182.57691217275973,-7.423087827240266,LEFT,0.3402796744300146,0.6215969207966702,False,155.92701347826144,0.2912408478260844,0.37366501970189675,False,False,
