date,machine,open,high,low,close,bullish,next_day_bullish,wave1_phase,wave2_phase,wave3_phase,wave1_value,wave2_value,wave3_value,combined_wave,wave1_direction,wave2_direction,wave3_direction,wave1_up,wave2_up,wave3_up,wave_direction_pattern
2026-07-14,077,0.0,16549.0,-5946.0,13805.0,True,False,180.87730873275564,152.55275113120297,231.32240112745285,5518.052112905543,4854.174323653887,3384.3139387515744,13756.540375311004,turning_down,turning_down,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-07-15,077,0.0,862.0,-6844.0,-6844.0,False,False,231.50230873275564,293.17775113120297,0.6974011274528493,3435.2968939514917,-2152.8661609832325,-5415.042849979385,-4132.6121170111255,falling,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-07-16,077,0.0,0.0,-14578.0,-14578.0,False,False,282.12730873275564,73.80275113120297,130.0724011274533,-1159.3935556434312,-1525.7982293919754,3486.2196962189983,801.0279111835916,falling,rising,turning_down,False,True,False,DOWN-UP-DOWN
2026-07-17,077,0.0,0.0,-8178.0,-8178.0,False,False,332.75230873275564,214.42775113120342,259.4474011274533,-4906.319864757096,4511.782123067941,991.7741251786941,597.236383489539,falling,turning_down,falling,False,False,False,DOWN-DOWN-DOWN
2026-07-18,077,0.0,248.0,-26043.0,-26043.0,False,True,23.377308732755637,355.0527511312025,28.82240112745285,-5065.6791886777355,-5449.5112594613165,-4744.569385060249,-15259.759833199301,turning_up,turning_up,turning_up,True,True,True,UP-UP-UP
2026-07-19,077,0.0,3017.0,-6667.0,1379.0,True,True,74.00230873275586,135.6777511312025,158.1974011274524,-1520.9458492922947,3913.276215495116,5028.0717830826325,7420.402149285454,rising,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-07-20,077,0.0,13793.0,-1067.0,12586.0,True,False,124.62730873275564,276.30275113120297,287.5724011274533,3135.923523942513,-600.495583485685,-1634.9805579004505,900.4473825563774,rising,falling,falling,True,False,False,UP-DOWN-DOWN
2026-07-21,077,0.0,259.0,-9333.0,-2311.0,False,True,175.25230873275564,56.92775113120297,56.94740112745285,5499.763495772157,-2984.8974890299655,-2953.6304117422724,-438.7644050000813,turning_down,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-07-22,077,0.0,11207.0,-3378.0,8448.0,True,False,225.87730873275564,197.55275113120297,186.32240112745285,3842.102528469944,5215.209505958353,5382.50715212207,14439.819186550367,falling,turning_down,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-07-23,077,0.0,0.0,-17778.0,-17778.0,False,False,276.50230873275564,338.1777511312034,315.6974011274533,-624.9554135131724,-5077.925440135093,-3875.62236679578,-9578.503220444045,falling,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-07-24,077,0.0,6983.0,-6222.0,-444.0,False,False,327.12730873275564,118.80275113120342,85.07240112745285,-4635.037562938885,2635.3693872836684,-465.16954922277904,-2464.8377248779952,falling,turning_down,rising,False,False,True,DOWN-DOWN-UP
2026-07-25,077,0.0,0.0,-18133.0,-18133.0,False,False,17.752308732755864,259.4277511312039,214.44740112745285,-5255.9179900361405,1003.5892704502311,4465.823242844478,213.49452325856862,turning_up,falling,turning_down,True,False,False,UP-DOWN-DOWN
2026-07-26,077,0.0,0.0,-21957.0,-11745.0,False,False,68.37730873275564,40.05275113120297,343.8224011274524,-2033.6005870487577,-4186.939381165144,-5201.00699782212,-11421.546966036021,rising,turning_up,turning_up,True,True,True,UP-UP-UP
2026-07-27,077,0.0,0.0,-13333.0,-11556.0,False,True,119.00230873275564,180.67775113120297,113.1974011274524,2675.712879846191,5469.506548023236,2133.1445777684194,10278.364005637846,rising,turning_down,rising,True,False,True,UP-DOWN-UP
2026-07-28,077,0.0,12414.0,-1956.0,2241.0,True,False,169.62730873275564,321.30275113120297,242.5724011274533,5428.509149697938,-4269.032091550671,2494.501809249304,3653.978867396571,turning_down,turning_up,turning_down,False,True,False,DOWN-UP-DOWN
2026-07-29,077,0.0,0.0,-6044.0,-4889.0,False,True,220.25230873275564,101.92775113120297,11.947401127452395,4211.906615332351,1130.5063169960908,-5298.134968012117,44.277964316325324,falling,rising,turning_up,False,True,True,DOWN-UP-UP
2026-07-30,077,0.0,5259.0,-3556.0,3362.0,True,False,270.87730873275564,242.55275113120297,141.3224011274524,-84.49860911539167,2521.245690289495,4227.700675349577,6664.44775652368,falling,turning_down,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-07-31,077,0.0,6724.0,-9244.0,-9244.0,False,False,321.50230873275564,23.177751131203877,270.6974011274533,-4319.117315620298,-5028.404865175157,-65.91486377969319,-9413.437044575148,falling,turning_up,falling,False,True,False,DOWN-UP-DOWN
2026-08-01,077,0.0,0.0,-16356.0,-11556.0,False,True,12.127308732755864,163.80275113120388,40.072401127452395,-5395.539427973464,5252.773358751399,-4144.068781532827,-4286.834850754892,turning_up,turning_down,turning_up,True,False,True,UP-DOWN-UP
2026-08-02,077,0.0,6293.0,-4622.0,3362.0,True,True,62.752308732755864,304.42775113120297,169.4474011274524,-2526.6706394727607,-3092.4925657450453,5323.853672012961,-295.3095332048447,rising,turning_up,turning_down,True,True,False,UP-UP-DOWN
2026-08-03,077,0.0,6552.0,-3378.0,6552.0,True,True,113.37730873275541,85.05275113120297,298.8224011274524,2189.7336580235037,-471.71519821642613,-2610.7652492571096,-892.7467894500321,rising,rising,turning_up,True,True,True,UP-UP-UP
2026-08-04,077,0.0,23058.0,-255.0,18843.0,True,False,164.00230873275586,225.67775113120297,68.1974011274533,5304.975292987166,3821.7741242077927,-2011.349790699834,7115.399626495124,turning_down,turning_down,rising,False,False,True,DOWN-DOWN-UP
2026-08-05,077,0.0,0.0,-8978.0,-3289.0,False,False,214.6273087327554,6.302751131202967,197.5724011274524,4541.147739026744,-5436.82749859127,5162.738847905021,4267.059088340495,falling,turning_up,turning_down,False,True,False,DOWN-UP-DOWN
2026-08-06,077,0.0,10690.0,-4267.0,-178.0,False,False,265.25230873275586,146.92775113120388,326.9474011274524,456.77196307980864,4583.674854874289,-4539.063915303536,501.3829026505613,falling,turning_down,turning_up,False,False,True,DOWN-DOWN-UP
2026-08-07,077,0.0,517.0,-8444.0,-711.0,False,False,315.8773087327554,287.5527511312039,96.3224011274533,-3961.601607482593,-1649.6296566762455,596.3644806112372,-5014.866783547601,falling,falling,rising,False,False,True,DOWN-DOWN-UP
2026-08-08,077,0.0,2936.0,-20987.0,-20987.0,False,False,6.502308732755864,68.17775113120297,225.6974011274524,-5483.1988717175245,-2033.3129172985145,3782.4046724765635,-3734.1071165394756,turning_up,turning_up,turning_down,True,True,False,UP-UP-DOWN
2026-08-09,077,0.0,0.0,-24766.0,-24766.0,False,True,57.12730873275541,208.80275113120297,355.0724011274524,-2995.407472419954,4793.173936734646,-5395.428725027863,-3597.662260713171,rising,turning_down,turning_up,True,False,True,UP-DOWN-UP
2026-08-10,077,0.0,24231.0,-14026.0,23846.0,True,True,107.75230873275586,349.42775113120297,124.4474011274524,1682.666104043889,-5377.034198464906,3063.242824205994,-631.1252702150227,rising,turning_up,turning_down,True,True,False,UP-UP-DOWN
2026-08-11,077,0.0,12241.0,-2489.0,5690.0,True,False,158.37730873275586,130.05275113120297,253.8224011274533,5130.351624210437,3519.8333502699643,1508.827374150286,10159.012348630687,turning_down,turning_down,falling,False,False,False,DOWN-DOWN-DOWN
2026-08-12,077,0.0,0.0,-12267.0,-3022.0,False,True,209.0023087327554,270.6777511312039,23.197401127452395,4826.655127550448,-64.7017492420375,-4977.622730452467,-215.66935214405677,falling,falling,turning_up,False,False,True,DOWN-DOWN-UP
2026-08-13,077,0.0,8276.0,-7822.0,603.0,True,False,259.62730873275586,51.30275113120388,152.5724011274524,993.6435715736154,-3419.8030932400648,4806.713488448388,2380.5539667819385,falling,turning_up,turning_down,False,True,False,DOWN-UP-DOWN
2026-08-14,077,0.0,5948.0,-6044.0,-6044.0,False,False,310.2523087327554,191.92775113120297,281.9474011274533,-3565.9335102330883,5351.7888282756485,-1121.0707814885084,664.7845365540518,falling,turning_down,falling,False,False,False,DOWN-DOWN-DOWN
2026-08-15,077,0.0,3103.0,-13689.0,-13333.0,False,True,0.8773087327558642,332.55275113120297,51.322401127452395,-5518.052112905543,-4854.1743236538705,-3384.313938751631,-13756.540375311044,turning_up,turning_up,turning_up,True,True,True,UP-UP-UP
2026-08-16,077,0.0,23554.0,-5872.0,22562.0,True,False,51.50230873275541,113.17775113120297,180.6974011274524,-3435.296893951489,2152.8661609832347,5415.042849979386,4132.612117011132,rising,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-17,077,0.0,2500.0,-7200.0,-3822.0,False,True,102.12730873275586,253.80275113120206,310.0724011274524,1159.3935556434349,1525.7982293919729,-3486.2196962189128,-801.027911183505,rising,falling,turning_up,True,False,True,UP-DOWN-UP
2026-08-18,077,0.0,10131.0,-877.0,1485.0,True,True,152.7523087327554,34.42775113120297,79.4474011274533,4906.319864757098,-4511.782123067939,-991.774125178728,-597.2363834895692,rising,turning_up,rising,True,True,True,UP-UP-UP
2026-08-19,077,0.0,15808.0,-8421.0,15808.0,True,False,203.37730873275586,175.05275113120297,208.8224011274524,5065.679188677737,5449.51125946132,4744.569385060285,15259.759833199343,turning_down,turning_down,turning_down,False,False,False,DOWN-DOWN-DOWN
2026-08-20,077,0.0,3450.0,-5439.0,-1711.0,False,True,254.0023087327554,315.67775113120297,338.1974011274524,1520.9458492923006,-3913.2762154951447,-5028.071783082605,-7420.402149285449,falling,turning_up,turning_up,False,True,True,DOWN-UP-UP
2026-08-21,077,0.0,17069.0,-8000.0,6034.0,True,True,304.62730873275586,96.30275113120297,107.5724011274524,-3135.923523942524,600.4955834857263,1634.9805579003446,-900.4473825564529,falling,rising,rising,False,True,True,DOWN-UP-UP
2026-08-22,077,0.0,11724.0,-2311.0,5345.0,True,False,355.2523087327554,236.92775113120297,236.9474011274524,-5499.763495772158,2984.897489029898,2953.6304117423338,438.76440500007357,turning_up,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-23,077,0.0,0.0,-13689.0,-12267.0,False,False,45.877308732755864,17.552751131202967,6.322401127453304,-3842.102528469934,-5215.209505958329,-5382.507152122061,-14439.819186550323,rising,turning_up,turning_up,True,True,True,UP-UP-UP
2026-08-24,077,0.0,690.0,-9067.0,-4267.0,False,False,96.50230873275586,158.17775113120115,135.6974011274524,624.9554135131468,5077.9254401350645,3875.622366795756,9578.503220443967,rising,turning_down,turning_down,True,False,False,UP-DOWN-DOWN
2026-08-25,077,0.0,5948.0,-6756.0,-1067.0,False,,147.1273087327554,298.80275113120115,265.0724011274524,4635.037562938871,-2635.3693872836025,465.16954922273675,2464.8377248780052,rising,falling,falling,True,False,False,UP-DOWN-DOWN
