date,machine,n_observations,n_fft,status,open,high,low,close,bullish,next_day_bullish,long_k,long_frequency,long_period,long_amplitude,long_power,long_rank,mid_k,mid_frequency,mid_period,mid_amplitude,mid_power,mid_rank,short_k,short_frequency,short_period,short_amplitude,short_power,short_rank,long_period_change,long_period_change_pct,mid_period_change,mid_period_change_pct,short_period_change,short_period_change_pct,period_stability_score,regime,dominant_rank_signature,component_reorder,n_fft_changed,long_repeat_period,mid_repeat_period,short_repeat_period,joint_repeat_period,joint_repeat_stable_count,asof_long_phase,asof_mid_phase,asof_short_phase,asof_phase_alignment_score,asof_phase_convergence_score,asof_centroid_region,full_fft_alignment_score,full_fft_convergence_score,full_fft_centroid_region
2026-07-16,077,20,,INSUFFICIENT_HISTORY,0.0,0.0,-14578.0,-14578.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_HISTORY,,False,,,,,,,,,,,,,0.2535684279113915,0.25134548786452393,RIGHT
2026-07-17,077,21,32,TRANSITION,0.0,0.0,-8178.0,-8178.0,False,False,7,0.21875,4.571428571428571,8830.463938924993,0.13535995512906934,2,11,0.34375,2.909090909090909,7711.510422469469,0.10322908047726245,3,13,0.40625,2.4615384615384617,12804.231365970689,0.2845969130562679,1,,,,,,,,TRANSITION,2-3-1,False,False,32,32,32,32,1,275.66600653391106,67.70266048879466,171.95868240268283,0.17226256078478053,0.33315820502837434,TOP,0.6616066238138558,0.38318502573774715,LEFT
2026-07-18,077,22,32,UNSTABLE,0.0,248.0,-26043.0,-26043.0,False,True,11,0.34375,2.909090909090909,8450.567389635673,0.12285167664470278,2,13,0.40625,2.4615384615384617,13165.29202148778,0.2981743921383077,1,16,0.5,2.0,7846.88198757764,0.10592624847529093,3,1.662337662337662,0.3636363636363636,0.4475524475524475,0.15384615384615383,0.4615384615384617,0.18750000000000006,0.06002331002330996,UNSTABLE,2-1-3,True,False,32,32,2,32,2,54.627230140220945,308.12811121189225,4.547473508864641e-13,0.7321680150032989,0.571253365121195,BOTTOM,0.9649876219112556,0.8700448306778439,BOTTOM
2026-07-19,077,23,32,TRANSITION,0.0,3017.0,-6667.0,1379.0,True,True,11,0.34375,2.909090909090909,7943.090928878872,0.11471924144509393,3,13,0.40625,2.4615384615384617,13201.868947851743,0.3169042276136986,1,16,0.5,2.0,8173.406427221172,0.1214684216328774,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,3-1-2,True,False,32,32,2,32,3,199.70801572554092,180.0,76.10336113499125,0.6051249763367721,0.2805686630496427,TOP,0.8220585502798289,0.44858137841886503,RIGHT
2026-07-20,077,24,32,UNSTABLE,0.0,13793.0,-1067.0,12586.0,True,False,6,0.1875,5.333333333333333,7724.454966375131,0.11141384966707518,3,11,0.34375,2.909090909090909,8925.436713735162,0.1487518718074771,2,13,0.40625,2.4615384615384617,11336.766762504458,0.23998379287369387,1,2.424242424242424,0.8333333333333331,0.4475524475524475,0.1818181818181818,0.4615384615384617,0.23076923076923084,0.0,UNSTABLE,3-2-1,True,False,16,32,32,32,4,344.1692735363804,196.02573506409408,143.37906877631508,0.2676935372003308,0.3139555444830212,TOP,0.38375458597566636,0.246934134096356,LEFT
2026-07-21,077,25,32,STABLE,0.0,259.0,-9333.0,-2311.0,False,True,6,0.1875,5.333333333333333,7436.185269206085,0.11197148137043032,3,11,0.34375,2.909090909090909,8547.74909493316,0.14794849521441986,2,13,0.40625,2.4615384615384617,10901.635746536242,0.2406524873697611,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-2-1,False,False,16,32,32,32,5,130.51818507609596,319.65893806120266,210.76826269631488,0.2821676659518503,0.30928378666287637,TOP,0.5790633754013038,0.31939742850592456,RIGHT
2026-07-22,077,26,32,STABLE,0.0,11207.0,-3378.0,8448.0,True,False,6,0.1875,5.333333333333333,6974.18235639846,0.10492530626881322,3,11,0.34375,2.909090909090909,8204.460355971889,0.14520905180803328,2,13,0.40625,2.4615384615384617,10420.114802059534,0.23422791656170686,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-2-1,False,False,16,32,32,32,6,272.3334880502466,88.65927822066033,272.45882800249615,0.33474735199671907,0.30059438332504984,LEFT,0.9553230905271208,0.6661982636909363,TOP
2026-07-23,077,27,32,TRANSITION,0.0,0.0,-17778.0,-17778.0,False,False,6,0.1875,5.333333333333333,7866.926576529111,0.13926856827688855,2,11,0.34375,2.909090909090909,6975.326193774155,0.10948937098265597,3,13,0.40625,2.4615384615384617,10632.19872813678,0.2543835877678387,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,2-3-1,True,False,16,32,32,32,7,53.360203494551115,341.38322315545634,218.25398759861446,0.2570885576755376,0.2694044920750508,LEFT,0.9084665731681444,0.706185803443274,LEFT
2026-07-24,077,28,32,STABLE,0.0,6983.0,-6222.0,-444.0,False,False,6,0.1875,5.333333333333333,7476.9276184706805,0.1352097833166348,2,11,0.34375,2.909090909090909,6544.757162973321,0.1035973957504009,3,13,0.40625,2.4615384615384617,10434.431889374699,0.2633294190897913,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-3-1,False,False,16,32,32,32,8,199.21121067019612,50.16770338866695,341.4855816357308,0.21859850363786296,0.27144227587441516,TOP,0.47585617809823555,0.36526436447302413,RIGHT
2026-07-25,077,29,32,STABLE,0.0,0.0,-18133.0,-18133.0,False,False,6,0.1875,5.333333333333333,6743.843094064113,0.11494360098597003,2,11,0.34375,2.909090909090909,6090.445451779137,0.09374929273706051,3,13,0.40625,2.4615384615384617,11005.535004374824,0.30612035142199984,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-3-1,False,False,16,32,32,32,9,346.7710926455193,110.1974409649738,96.77983142574385,0.5924856388314022,0.4485058294714649,RIGHT,0.40836300390995856,0.31442338895916844,LEFT
2026-07-26,077,30,32,TRANSITION,0.0,0.0,-21957.0,-11745.0,False,False,6,0.1875,5.333333333333333,6108.021501050291,0.1002648510755783,2,13,0.40625,2.4615384615384617,10340.50089036818,0.28736293549655606,1,14,0.4375,2.2857142857142856,5846.980903645797,0.09187787660106231,3,0.0,0.0,0.4475524475524475,0.15384615384615383,0.1758241758241761,0.07142857142857154,0.6996336996336996,TRANSITION,2-1-3,True,False,16,32,16,32,10,131.41671246666192,177.70990761293592,62.56550786164371,0.6874846986362612,0.32568528952645937,TOP,0.8170226011057238,0.6403708101923588,BOTTOM
2026-07-27,077,31,32,TRANSITION,0.0,0.0,-13333.0,-11556.0,False,True,6,0.1875,5.333333333333333,5814.831789085789,0.09711331245019764,2,11,0.34375,2.909090909090909,5730.5711623450925,0.09431923631515031,3,13,0.40625,2.4615384615384617,10055.856063569527,0.29043072065822095,1,0.0,0.0,0.4475524475524475,0.1818181818181818,0.1758241758241761,0.07692307692307704,0.6550116550116549,TRANSITION,2-3-1,True,False,16,32,32,32,11,279.5953556515069,248.1387844866481,348.09520440855977,0.7522766300377487,0.5079925393247656,LEFT,0.8669678557850664,0.49067022437946517,TOP
2026-07-28,077,32,32,TRANSITION,0.0,12414.0,-1956.0,2241.0,True,False,6,0.1875,5.333333333333333,5216.573290315783,0.08211620325945847,3,11,0.34375,2.909090909090909,5789.73603015211,0.10115229978616914,2,13,0.40625,2.4615384615384617,9555.560874570167,0.2755310843454055,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,3-2-1,True,False,16,32,32,32,12,68.72639475138203,116.51826420341604,312.2591628506998,0.4119442915173685,0.32978128144227636,RIGHT,0.5054046941960372,0.28287450093844746,TOP
2026-07-29,077,33,64,UNSTABLE,0.0,0.0,-6044.0,-4889.0,False,True,13,0.203125,4.923076923076923,6916.84394144315,0.07582802178966788,3,25,0.390625,2.56,8741.033962523412,0.12109867382627373,2,26,0.40625,2.4615384615384617,9316.01751160173,0.13755436116577194,1,,,,,,,,UNSTABLE,3-2-1,False,True,64,64,32,64,1,214.7490144256335,100.08242352438447,149.00357726607535,0.6913033088455555,0.27923422431804357,TOP,0.17549316718794605,0.26513276057716584,TOP
2026-07-30,077,34,64,TRANSITION,0.0,5259.0,-3556.0,3362.0,True,False,13,0.203125,4.923076923076923,7052.728055068092,0.08271477849684392,3,25,0.390625,2.56,8731.759102043927,0.1267862993132561,1,26,0.40625,2.4615384615384617,8535.963743964727,0.12116409925550244,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,3-1-2,True,False,64,64,32,64,2,237.6207609906578,1.038349255470166,219.1370586678072,0.49681831310213437,0.3550337812027665,LEFT,0.5826131402328711,0.2558133265328585,TOP
2026-07-31,077,35,64,STABLE,0.0,6724.0,-9244.0,-9244.0,False,False,13,0.203125,4.923076923076923,6968.213490107787,0.08523216570739824,3,25,0.390625,2.56,8701.983921102505,0.1329220959739638,1,26,0.40625,2.4615384615384617,8093.3312039832435,0.11497813360891346,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-1-2,False,False,64,64,32,64,3,17.785039585926825,146.4730149317311,293.9225787524483,0.17570083201017625,0.257826794286688,TOP,0.7056239974839138,0.520069274183099,LEFT
2026-08-01,077,36,64,STABLE,0.0,0.0,-16356.0,-11556.0,False,True,13,0.203125,4.923076923076923,7098.026555755301,0.0928030425601663,3,25,0.390625,2.56,8169.877682948437,0.12294704189661951,1,26,0.40625,2.4615384615384617,7994.600204689496,0.11772819239604163,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-1-2,False,False,64,64,32,64,4,157.69881934825207,294.840682059782,6.507791157388965,0.2135759698250393,0.2680375113578075,TOP,0.46611932820735447,0.3124790281631139,RIGHT
2026-08-02,077,37,64,TRANSITION,0.0,6293.0,-4622.0,3362.0,True,True,13,0.203125,4.923076923076923,6849.639232962849,0.09014854884767919,3,25,0.390625,2.56,7711.887943579298,0.1142732989165151,2,26,0.40625,2.4615384615384617,7733.461754930986,0.1149135465273254,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,3-2-1,True,False,64,64,32,64,5,84.65159107726231,295.0131849051804,83.82449301743281,0.41675376382533547,0.3879654098971358,RIGHT,0.08409460400713903,0.28471971097849025,TOP
2026-08-03,077,38,64,STABLE,0.0,6552.0,-3378.0,6552.0,True,True,13,0.203125,4.923076923076923,7212.899473100025,0.10414037281947394,3,25,0.390625,2.56,7387.339891205295,0.10923845068155714,2,26,0.40625,2.4615384615384617,7923.330811360793,0.12566517686050283,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,3-2-1,False,False,64,64,32,64,6,227.4029744747504,80.03069444651192,158.5687943536036,0.5201694072766561,0.24833830667672208,TOP,0.3472290989094383,0.3010519575403233,RIGHT
2026-08-04,077,39,64,TRANSITION,0.0,23058.0,-255.0,18843.0,True,False,13,0.203125,4.923076923076923,7671.028092983458,0.11696834681933355,2,25,0.390625,2.56,8061.324726853015,0.1291736813854902,1,26,0.40625,2.4615384615384617,6655.301994141406,0.08804338659664564,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,2-1-3,True,False,64,64,32,64,7,215.12875105517196,224.87914119922107,15.878764492928894,0.38495289424860857,0.320159632064826,LEFT,0.4612568114918963,0.2566744071951811,TOP
2026-08-05,077,40,64,STABLE,0.0,0.0,-8978.0,-3289.0,False,False,13,0.203125,4.923076923076923,7516.458242849675,0.11239758641646908,2,25,0.390625,2.56,7925.249865191533,0.12495579849363285,1,26,0.40625,2.4615384615384617,6425.830808321158,0.08214649920780913,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-1-3,False,False,64,64,32,64,8,355.7918756771487,298.4185921969779,161.97202381777424,0.27623655514477397,0.27326230461203393,TOP,0.3664649962882875,0.3003507505194263,TOP
2026-08-06,077,41,64,STABLE,0.0,10690.0,-4267.0,-178.0,False,False,13,0.203125,4.923076923076923,7247.551376674154,0.10974103005955144,2,25,0.390625,2.56,7794.1446877524295,0.1269180392745143,1,26,0.40625,2.4615384615384617,6217.019439655796,0.08075155193141091,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-1-3,False,False,64,64,32,64,9,136.82535059864222,11.730424910133024,307.5957316543672,0.28839430614420175,0.27575840785531347,RIGHT,0.3308788817170728,0.2715833765231954,LEFT
2026-08-07,077,42,64,STABLE,0.0,517.0,-8444.0,-711.0,False,False,13,0.203125,4.923076923076923,7072.049700818715,0.10968757587592304,2,25,0.390625,2.56,7601.079978121977,0.12671190921415051,1,26,0.40625,2.4615384615384617,6073.924201155924,0.08091062688783665,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-1-3,False,False,64,64,32,64,10,277.07532506368625,85.25817586091216,94.29800163769505,0.3366329473920371,0.29813023575388264,RIGHT,0.3729972523720682,0.320547448999405,BOTTOM
2026-08-08,077,43,64,UNSTABLE,0.0,2936.0,-20987.0,-20987.0,False,False,9,0.140625,7.111111111111111,5753.756671126047,0.07215316368762445,3,13,0.203125,4.923076923076923,6129.002784124669,0.08187136527251392,2,25,0.390625,2.56,7910.554845508449,0.1363848992692335,1,2.1880341880341874,0.4444444444444443,2.3630769230769233,0.9230769230769231,0.09846153846153838,0.039999999999999966,0.0,UNSTABLE,3-2-1,True,False,64,64,64,64,11,52.52690559356506,155.80612387823294,4.197132607153435,0.48429154278760467,0.32114380000937326,RIGHT,0.2514489842333226,0.2574698983423268,LEFT
2026-08-09,077,44,64,UNSTABLE,0.0,0.0,-24766.0,-24766.0,False,True,9,0.140625,7.111111111111111,6134.917091418025,0.08053492297975924,3,25,0.390625,2.56,6840.94946121006,0.10013816199140918,1,26,0.40625,2.4615384615384617,6202.674059902048,0.08232367934850898,2,0.0,0.0,2.3630769230769233,0.48000000000000004,0.09846153846153838,0.03846153846153843,0.3087179487179488,UNSTABLE,3-1-2,True,False,64,64,32,64,12,195.22881812484866,29.95313622283811,46.78734785768529,0.37649872752420166,0.2754690069387944,RIGHT,0.23478729422110928,0.26273965641341146,TOP
2026-08-10,077,45,64,TRANSITION,0.0,24231.0,-14026.0,23846.0,True,True,9,0.140625,7.111111111111111,6404.092567254434,0.08224676670342293,2,24,0.375,2.6666666666666665,5612.66754781448,0.06317456638239122,3,26,0.40625,2.4615384615384617,7319.519927670817,0.10744069955962675,1,0.0,0.0,0.10666666666666647,0.04166666666666659,0.0,0.0,0.9444444444444445,TRANSITION,2-3-1,True,False,64,8,32,64,13,176.52160118524353,108.90749001403401,197.80179023267192,0.7932992062052434,0.3700899221530869,TOP,0.5272901327875664,0.39267195886230166,RIGHT
2026-08-11,077,46,64,STABLE,0.0,12241.0,-2489.0,5690.0,True,False,9,0.140625,7.111111111111111,6612.0278343032505,0.09121724207943442,2,25,0.390625,2.56,5583.609173443011,0.06504854927592577,3,26,0.40625,2.4615384615384617,6883.206796441838,0.09885285712523882,1,0.0,0.0,0.10666666666666647,0.039999999999999925,0.0,0.0,0.9466666666666668,STABLE,2-3-1,False,False,64,64,32,64,14,320.961014916169,160.49000390697802,114.4311692743695,0.2815611443687147,0.2761614814761201,TOP,0.6198735571500351,0.2553086560296629,TOP
2026-08-12,077,47,64,STABLE,0.0,0.0,-12267.0,-3022.0,False,True,9,0.140625,7.111111111111111,6439.753670616198,0.0903187622704425,2,25,0.390625,2.56,5455.782427633107,0.06482664591219388,3,26,0.40625,2.4615384615384617,6724.444006610803,0.09848095014267136,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-3-1,False,False,64,64,32,64,15,106.90374051729032,211.302128834604,255.4590363084135,0.497912995157725,0.2415733936302552,TOP,0.3700065449033086,0.3001314584649165,LEFT
2026-08-13,077,48,64,STABLE,0.0,8276.0,-7822.0,603.0,True,False,9,0.140625,7.111111111111111,6313.3313648961,0.09058943430934113,2,25,0.390625,2.56,5254.853252489684,0.06275980180036633,3,26,0.40625,2.4615384615384617,6616.767175322823,0.09950664538241195,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,2-3-1,False,False,64,64,32,64,16,252.2311162696351,260.9871086170897,36.771837242318725,0.46118032271502885,0.3913103467875786,LEFT,0.16164860298357084,0.2999249129710537,TOP
2026-08-14,077,49,64,STABLE,0.0,5948.0,-6044.0,-6044.0,False,False,9,0.140625,7.111111111111111,6302.781735744662,0.0938794297299023,2,24,0.375,2.6666666666666665,5052.148660689242,0.06031955788784144,3,26,0.40625,2.4615384615384617,6607.399651760607,0.10317323768141419,1,0.0,0.0,0.10666666666666647,0.04166666666666659,0.0,0.0,0.9444444444444445,STABLE,2-3-1,False,False,64,8,32,64,17,37.60843879039112,312.565717603567,14.097187963634497,0.8137800242343447,0.6648984271027543,BOTTOM,0.6434262781141558,0.33634956489619605,LEFT
2026-08-15,077,50,64,TRANSITION,0.0,3103.0,-13689.0,-13333.0,False,True,9,0.140625,7.111111111111111,6597.6197606411715,0.10506873962048584,1,25,0.390625,2.56,5218.948794822641,0.06574534817206877,3,26,0.40625,2.4615384615384617,6042.353959717651,0.08812746607756548,2,0.0,0.0,0.10666666666666647,0.039999999999999925,0.0,0.0,0.9466666666666668,TRANSITION,1-3-2,True,False,64,64,32,64,18,2.4944291680471906,184.25144176564118,321.2030518259271,0.3402796744300146,0.2912408478260844,LEFT,0.8439970890941484,0.6859409230975294,BOTTOM
2026-08-16,077,51,64,UNSTABLE,0.0,23554.0,-5872.0,22562.0,True,False,9,0.140625,7.111111111111111,6027.337711637415,0.08483516861839686,1,12,0.1875,5.333333333333333,5197.737238600934,0.06308898170571609,3,25,0.390625,2.56,5400.301892895721,0.06810217051985738,2,0.0,0.0,2.773333333333333,1.0833333333333333,0.09846153846153838,0.039999999999999966,0.0,UNSTABLE,1-3-2,False,False,64,16,64,64,19,61.341145045546455,111.66290271375237,171.1191758759678,0.7162082656380714,0.3477794120730945,RIGHT,0.6250063042967389,0.30253387822777567,RIGHT
2026-08-17,077,52,64,UNSTABLE,0.0,2500.0,-7200.0,-3822.0,False,True,9,0.140625,7.111111111111111,5863.99481613137,0.08324566967530282,1,23,0.359375,2.782608695652174,5131.106288118297,0.0637377190888072,3,25,0.390625,2.56,5268.3369571892335,0.06719262135059076,2,0.0,0.0,2.550724637681159,0.47826086956521735,0.0,0.0,0.3623188405797102,UNSTABLE,1-3-2,False,False,64,64,64,64,20,111.01826352046555,253.3857221264625,313.04455894586954,0.2521873070214135,0.24004863066285587,LEFT,0.25356842791139145,0.24238587929161226,LEFT
2026-08-18,077,53,64,STABLE,0.0,10131.0,-877.0,1485.0,True,True,9,0.140625,7.111111111111111,5849.030354372365,0.08598190438761061,1,23,0.359375,2.782608695652174,5025.724924804126,0.06347997375044206,3,25,0.390625,2.56,5088.719166089261,0.06508130868113621,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,64,64,64,64,21,161.90834983837703,34.6136833257051,83.5012893668154,0.6240692796936945,0.33799331609836003,RIGHT,0.6616066238138576,0.36350473452254983,RIGHT
2026-08-19,077,54,64,STABLE,0.0,15808.0,-8421.0,15808.0,True,False,9,0.140625,7.111111111111111,6235.845030715537,0.09981968343641393,1,23,0.359375,2.782608695652174,5448.406348968109,0.07620167912283494,3,25,0.390625,2.56,5584.094559262298,0.08004442483511763,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,64,64,64,64,22,209.44741834534034,175.5614662295875,209.28810924883692,0.9616930866945888,0.7136447587591277,TOP,0.9649876219112559,0.7108115423144525,TOP
2026-08-20,077,55,64,STABLE,0.0,3450.0,-5439.0,-1711.0,False,True,9,0.140625,7.111111111111111,6114.927636762656,0.09947102613379885,1,23,0.359375,2.782608695652174,5416.733949971906,0.07805288576514821,3,25,0.390625,2.56,5536.931325020946,0.08155530720656241,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,64,64,64,64,23,260.726378752031,316.715272270254,338.9412223458048,0.8418624073472898,0.6038120030380482,LEFT,0.822058550279829,0.5763277182030411,LEFT
2026-08-21,077,56,64,STABLE,0.0,17069.0,-8000.0,6034.0,True,True,9,0.140625,7.111111111111111,5868.593617725065,0.095113605216747,1,23,0.359375,2.782608695652174,5391.381039998783,0.08027394816406129,3,25,0.390625,2.56,5467.122338682415,0.08254526273957613,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,64,64,64,64,24,310.08398016926185,99.3521911548005,110.26823289044387,0.38917268908112035,0.3436430550126254,RIGHT,0.3837545859756656,0.3399052658099362,RIGHT
2026-08-22,077,57,64,STABLE,0.0,11724.0,-2311.0,5345.0,True,False,9,0.140625,7.111111111111111,5614.4533464367705,0.09014649590263289,1,23,0.359375,2.782608695652174,5376.224689533646,0.08265872784699645,3,25,0.390625,2.56,5446.445525752128,0.08483210109464073,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,STABLE,1-3-2,False,False,64,64,64,64,25,0.9077416477020961,238.54292370989424,238.19681559230503,0.5625878166087567,0.42806107099006296,LEFT,0.5790633754013025,0.4322262113085875,LEFT
2026-08-23,077,58,64,TRANSITION,0.0,0.0,-13689.0,-12267.0,False,,9,0.140625,7.111111111111111,5778.465788791286,0.09591145602952957,2,23,0.359375,2.782608695652174,5721.6038480651305,0.0940331448658746,3,25,0.390625,2.56,5781.60460120421,0.09601568086812214,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRANSITION,2-3-1,True,False,64,64,64,64,26,17.722079661360112,47.669876299140014,6.958385381693915,0.9553230905271206,0.8319038551084952,BOTTOM,0.9553230905271206,0.8319038551084952,BOTTOM
