category,value,samples,bullish_count,bullish_rate,next_day_samples,next_day_bullish_count,next_day_bullish_rate
TOP_WAVE_PATTERN,NONE,6,0,0.0,6,3,50.0
TOP_WAVE_PATTERN,LONG,9,2,22.22222222222222,9,3,33.33333333333333
TOP_WAVE_PATTERN,MID,7,2,28.57142857142857,7,2,28.57142857142857
TOP_WAVE_PATTERN,SHORT,8,3,37.5,7,5,71.42857142857143
TOP_WAVE_PATTERN,LONG+MID,8,5,62.5,8,2,25.0
TOP_WAVE_PATTERN,LONG+SHORT,8,4,50.0,8,3,37.5
TOP_WAVE_PATTERN,MID+SHORT,9,4,44.44444444444444,9,5,55.55555555555556
TOP_WAVE_PATTERN,LONG+MID+SHORT,6,4,66.66666666666666,6,1,16.666666666666664
