machine,time,minute,value
0039,09:00,540,0
0039,09:05,545,0
0039,09:10,550,0
0039,09:15,555,0
0039,09:20,560,0
0039,09:25,565,0
0039,09:30,570,0
0039,09:35,575,0
0039,09:40,580,0
0039,09:45,585,0
0039,09:50,590,0
0039,09:55,595,0
0039,10:00,600,0
0039,10:05,605,0
0039,10:10,610,-178
0039,10:15,615,-178
0039,10:20,620,-178
0039,10:25,625,-1422
0039,10:30,630,-1422
0039,10:35,635,-1422
0039,10:40,640,-2489
0039,10:45,645,-2489
0039,10:50,650,-2489
0039,10:55,655,-2489
0039,11:00,660,-1956
0039,11:05,665,-1956
0039,11:10,670,-2311
0039,11:15,675,-2311
0039,11:20,680,-2311
0039,11:25,685,-2311
0039,11:30,690,-4089
0039,11:35,695,-4089
0039,11:40,700,-4089
0039,11:45,705,-4978
0039,11:50,710,-4978
0039,11:55,715,-4978
0039,12:00,720,-4978
0039,12:05,725,-5511
0039,12:10,730,-5511
0039,12:15,735,-5511
0039,12:20,740,-5511
0039,12:25,745,-5511
0039,12:30,750,-6044
0039,12:35,755,-6044
0039,12:40,760,-6044
0039,12:45,765,-6044
0039,12:50,770,-7289
0039,12:55,775,-7289
0039,13:00,780,-7289
0039,13:05,785,-7644
0039,13:10,790,-7644
0039,13:15,795,-7644
0039,13:20,800,-7644
0039,13:25,805,-7644
0039,13:30,810,-7644
0039,13:35,815,-7644
0039,13:40,820,-7644
0039,13:45,825,-7644
0039,13:50,830,-8178
0039,13:55,835,-8178
0039,14:00,840,-8178
0039,14:05,845,-8178
0039,14:10,850,-6933
0039,14:15,855,-6933
0039,14:20,860,-6933
0039,14:25,865,-6933
0039,14:30,870,-1244
0039,14:35,875,-1244
0039,14:40,880,-1244
0039,14:45,885,5517
0039,14:50,890,5517
0039,14:55,895,5517
0039,15:00,900,5517
0039,15:05,905,5517
0039,15:10,910,10862
0039,15:15,915,10862
0039,15:20,920,10862
0039,15:25,925,10862
0039,15:30,930,10690
0039,15:35,935,10690
0039,15:40,940,10690
0039,15:45,945,9310
0039,15:50,950,9310
0039,15:55,955,9310
0039,16:00,960,9310
0039,16:05,965,9310
0039,16:10,970,8966
0039,16:15,975,8966
0039,16:20,980,8966
0039,16:25,985,8966
0039,16:30,990,7586
0039,16:35,995,7586
0039,16:40,1000,7586
0039,16:45,1005,7586
0039,16:50,1010,6379
0039,16:55,1015,6379
0039,17:00,1020,6379
0039,17:05,1025,10000
0039,17:10,1030,10000
0039,17:15,1035,10000
0039,17:20,1040,10000
0039,17:25,1045,10000
0039,17:30,1050,12586
0039,17:35,1055,12586
0039,17:40,1060,12586
0039,17:45,1065,12586
0039,17:50,1070,11552
0039,17:55,1075,11552
0039,18:00,1080,11552
0039,18:05,1085,11552
0039,18:10,1090,11207
0039,18:15,1095,11207
0039,18:20,1100,11207
0039,18:25,1105,11207
0039,18:30,1110,11207
0039,18:35,1115,11207
0039,18:40,1120,11207
0039,18:45,1125,11207
0039,18:50,1130,10345
0039,18:55,1135,10345
0039,19:00,1140,10345
0039,19:05,1145,10345
0039,19:10,1150,9655
0039,19:15,1155,9655
0039,19:20,1160,9655
0039,19:25,1165,9655
0039,19:30,1170,9655
0039,19:35,1175,9655
0039,19:40,1180,9655
0039,19:45,1185,9310
0039,19:50,1190,9310
0039,19:55,1195,9310
0039,20:00,1200,9310
0039,20:05,1205,9310
0039,20:10,1210,9310
0039,20:15,1215,9310
0039,20:20,1220,9310
0039,20:25,1225,9310
0039,20:30,1230,9138
0039,20:35,1235,9138
0039,20:40,1240,9138
0039,20:45,1245,9138
0039,20:50,1250,9138
0039,20:55,1255,9138
0039,21:00,1260,9138
0039,21:05,1265,9138
0039,21:10,1270,8966
0039,21:15,1275,8966
0039,21:20,1280,8966
0039,21:25,1285,8966
0039,21:30,1290,8966
0039,21:35,1295,8966
0039,21:40,1300,8966
0039,21:45,1305,8966
0039,21:50,1310,8966
0039,21:55,1315,8966
0039,22:00,1320,8966
0039,22:05,1325,11379
0039,22:10,1330,11379
0039,22:15,1335,11379
0039,22:20,1340,11379
0039,22:25,1345,11379
0039,22:30,1350,11379
0039,22:35,1355,11379
0039,22:40,1360,11379
0039,22:45,1365,11379
0039,22:50,1370,11379
0039,22:55,1375,11379
0039,23:00,1380,11379
0039,23:05,1385,11379
0039,23:10,1390,11379
0039,23:15,1395,11379
0039,23:16,1396,11379
0039,23:20,1400,11379
0040,09:00,540,0
0040,09:05,545,0
0040,09:10,550,0
0040,09:15,555,0
0040,09:20,560,0
0040,09:25,565,0
0040,09:30,570,0
0040,09:35,575,0
0040,09:40,580,0
0040,09:45,585,0
0040,09:50,590,0
0040,09:55,595,0
0040,10:00,600,0
0040,10:05,605,0
0040,10:10,610,0
0040,10:15,615,0
0040,10:20,620,0
0040,10:25,625,-533
0040,10:30,630,-533
0040,10:35,635,-533
0040,10:40,640,690
0040,10:45,645,690
0040,10:50,650,690
0040,10:55,655,690
0040,11:00,660,3966
0040,11:05,665,3966
0040,11:10,670,3448
0040,11:15,675,3448
0040,11:20,680,3448
0040,11:25,685,3448
0040,11:30,690,6897
0040,11:35,695,6897
0040,11:40,700,6897
0040,11:45,705,5517
0040,11:50,710,5517
0040,11:55,715,5517
0040,12:00,720,5517
0040,12:05,725,4310
0040,12:10,730,4310
0040,12:15,735,4310
0040,12:20,740,4310
0040,12:25,745,4310
0040,12:30,750,3103
0040,12:35,755,3103
0040,12:40,760,3103
0040,12:45,765,3103
0040,12:50,770,1724
0040,12:55,775,1724
0040,13:00,780,1724
0040,13:05,785,690
0040,13:10,790,690
0040,13:15,795,690
0040,13:20,800,690
0040,13:25,805,-1067
0040,13:30,810,-1067
0040,13:35,815,-1067
0040,13:40,820,-1067
0040,13:45,825,-1067
0040,13:50,830,-2311
0040,13:55,835,-2311
0040,14:00,840,-2311
0040,14:05,845,-2311
0040,14:10,850,-1956
0040,14:15,855,-1956
0040,14:20,860,-1956
0040,14:25,865,-1956
0040,14:30,870,-3378
0040,14:35,875,-3378
0040,14:40,880,-3378
0040,14:45,885,-3200
0040,14:50,890,-3200
0040,14:55,895,-3200
0040,15:00,900,-3200
0040,15:05,905,-3200
0040,15:10,910,-4089
0040,15:15,915,-4089
0040,15:20,920,-4089
0040,15:25,925,-4089
0040,15:30,930,-4800
0040,15:35,935,-4800
0040,15:40,940,-4800
0040,15:45,945,-4800
0040,15:50,950,-4800
0040,15:55,955,-4800
0040,16:00,960,-4800
0040,16:05,965,-4800
0040,16:10,970,-4800
0040,16:15,975,-4800
0040,16:20,980,-4800
0040,16:25,985,-4800
0040,16:30,990,-6400
0040,16:35,995,-6400
0040,16:40,1000,-6400
0040,16:45,1005,-6400
0040,16:50,1010,-5511
0040,16:55,1015,-5511
0040,17:00,1020,-5511
0040,17:05,1025,-6578
0040,17:10,1030,-6578
0040,17:15,1035,-6578
0040,17:20,1040,-6578
0040,17:25,1045,-6578
0040,17:30,1050,-8356
0040,17:35,1055,-8356
0040,17:40,1060,-8356
0040,17:45,1065,-8356
0040,17:50,1070,-7289
0040,17:55,1075,-7289
0040,18:00,1080,-7289
0040,18:05,1085,-7289
0040,18:10,1090,-8533
0040,18:15,1095,-8533
0040,18:20,1100,-8533
0040,18:25,1105,-9778
0040,18:30,1110,-9778
0040,18:35,1115,-9778
0040,18:40,1120,-9778
0040,18:45,1125,-9778
0040,18:50,1130,-9778
0040,18:55,1135,-9778
0040,19:00,1140,-9778
0040,19:05,1145,-9778
0040,19:10,1150,-10489
0040,19:15,1155,-10489
0040,19:20,1160,-10489
0040,19:25,1165,-11556
0040,19:30,1170,-11556
0040,19:35,1175,-11556
0040,19:40,1180,-11556
0040,19:45,1185,-12267
0040,19:50,1190,-12267
0040,19:55,1195,-12267
0040,20:00,1200,-12267
0040,20:05,1205,-12267
0040,20:10,1210,-13156
0040,20:15,1215,-13156
0040,20:20,1220,-13156
0040,20:25,1225,-13156
0040,20:30,1230,-14933
0040,20:35,1235,-14933
0040,20:40,1240,-14933
0040,20:45,1245,-15644
0040,20:50,1250,-15644
0040,20:55,1255,-15644
0040,21:00,1260,-15644
0040,21:05,1265,-15644
0040,21:10,1270,-15644
0040,21:15,1275,-15644
0040,21:20,1280,-15644
0040,21:25,1285,-15644
0040,21:30,1290,-15644
0040,21:35,1295,-15644
0040,21:40,1300,-15644
0040,21:45,1305,-15644
0040,21:50,1310,-15644
0040,21:55,1315,-15644
0040,22:00,1320,-15644
0040,22:05,1325,-16000
0040,22:10,1330,-16000
0040,22:15,1335,-16000
0040,22:20,1340,-16000
0040,22:25,1345,-16000
0040,22:30,1350,-16000
0040,22:35,1355,-16000
0040,22:40,1360,-16000
0040,22:45,1365,-16000
0040,22:50,1370,-16000
0040,22:55,1375,-16000
0040,23:00,1380,-16000
0040,23:05,1385,-16000
0040,23:10,1390,-16000
0040,23:15,1395,-16000
0040,23:16,1396,-16000
0040,23:20,1400,-16000
0042,09:00,540,0
0042,09:05,545,0
0042,09:10,550,0
0042,09:15,555,0
0042,09:20,560,0
0042,09:25,565,0
0042,09:30,570,0
0042,09:35,575,0
0042,09:40,580,0
0042,09:45,585,0
0042,09:50,590,0
0042,09:55,595,0
0042,10:00,600,0
0042,10:05,605,0
0042,10:10,610,0
0042,10:15,615,0
0042,10:20,620,0
0042,10:25,625,0
0042,10:30,630,0
0042,10:35,635,0
0042,10:40,640,0
0042,10:45,645,0
0042,10:50,650,0
0042,10:55,655,0
0042,11:00,660,-533
0042,11:05,665,-533
0042,11:10,670,-533
0042,11:15,675,-533
0042,11:20,680,-533
0042,11:25,685,-533
0042,11:30,690,-1067
0042,11:35,695,-1067
0042,11:40,700,-1067
0042,11:45,705,-2489
0042,11:50,710,-2489
0042,11:55,715,-2489
0042,12:00,720,-2489
0042,12:05,725,-2844
0042,12:10,730,-2844
0042,12:15,735,-2844
0042,12:20,740,-2844
0042,12:25,745,-2844
0042,12:30,750,-2844
0042,12:35,755,-2844
0042,12:40,760,-2844
0042,12:45,765,-2844
0042,12:50,770,-3022
0042,12:55,775,-3022
0042,13:00,780,-3022
0042,13:05,785,-4267
0042,13:10,790,-4267
0042,13:15,795,-4267
0042,13:20,800,-4267
0042,13:25,805,-5689
0042,13:30,810,-5689
0042,13:35,815,-5689
0042,13:40,820,-5689
0042,13:45,825,-5689
0042,13:50,830,-7289
0042,13:55,835,-7289
0042,14:00,840,-7289
0042,14:05,845,-7289
0042,14:10,850,-7644
