time,minute,g1_5min_delta,g1_10min_delta,g1_30min_delta,g2_5min_delta,g2_10min_delta,g2_30min_delta,g3_5min_delta,g3_10min_delta,g3_30min_delta,g4_5min_delta,g4_10min_delta,g4_30min_delta,g5_5min_delta,g5_10min_delta,g5_30min_delta,g6_5min_delta,g6_10min_delta,g6_30min_delta,g7_5min_delta,g7_10min_delta,g7_30min_delta,g8_5min_delta,g8_10min_delta,g8_30min_delta,g9_5min_delta,g9_10min_delta,g9_30min_delta
10:40,640,-1305,-1305,-1143,1805,1805,6463,-1778,-1778,-2667,3411,3411,4785,0,0,-711,0,0,0,-1039,-1039,-1550,0,0,0,-177,-177,-177
10:45,645,0,-1305,-1143,0,1805,6463,0,-1778,-2667,0,3411,4785,0,0,-711,0,0,0,0,-1039,-1550,0,0,0,0,-177,-177
10:50,650,0,0,-1143,0,0,6463,0,0,-2667,0,0,4785,0,0,-711,0,0,0,0,0,-1550,0,0,0,0,0,-177
10:55,655,0,0,-1305,0,0,1805,0,0,-1778,0,0,3411,0,0,0,0,0,0,0,0,-1039,0,0,0,0,0,-177
11:00,660,-1222,-1222,-2527,-2285,-2285,-480,-2844,-2844,-4622,5849,5849,9260,-533,-533,-533,0,0,0,476,476,-563,0,0,0,-711,-711,-888
11:05,665,0,-1222,-2527,0,-2285,-480,0,-2844,-4622,0,5849,9260,0,-533,-533,0,0,0,0,476,-563,0,0,0,0,-711,-888
11:10,670,-178,-178,-1400,-1683,-1683,-3968,-1245,-1245,-4089,1293,1293,7142,-800,-800,-1333,-89,-89,-89,719,719,1195,0,0,0,0,0,-711
11:15,675,0,-178,-1400,0,-1683,-3968,0,-1245,-4089,0,1293,7142,0,-800,-1333,0,-89,-89,0,719,1195,0,0,0,0,0,-711
11:20,680,0,0,-1400,0,0,-3968,0,0,-4089,0,0,7142,0,0,-1333,0,0,-89,0,0,1195,0,0,0,0,0,-711
11:25,685,0,0,-1400,0,0,-3968,0,0,-4089,0,0,7142,0,0,-1333,0,0,-89,0,0,1195,0,0,0,0,0,-711
11:30,690,-1245,-1245,-1423,809,809,-874,1526,1526,281,-3044,-3044,-1751,-800,-800,-1600,-355,-355,-444,2408,2408,3127,0,0,0,-800,-800,-800
11:35,695,0,-1245,-1423,0,809,-874,0,1526,281,0,-3044,-1751,0,-800,-1600,0,-355,-444,0,2408,3127,0,0,0,0,-800,-800
11:40,700,0,0,-1245,0,0,809,0,0,1526,0,0,-3044,0,0,-800,0,0,-355,0,0,2408,0,0,0,0,0,-800
11:45,705,-1198,-1198,-2443,-1665,-1665,-856,-27,-27,1499,-1941,-1941,-4985,-534,-534,-1334,-623,-623,-978,3623,3623,6031,-356,-356,-356,-178,-178,-978
11:50,710,0,-1198,-2443,0,-1665,-856,0,-27,1499,0,-1941,-4985,0,-534,-1334,0,-623,-978,0,3623,6031,0,-356,-356,0,-178,-978
11:55,715,0,0,-2443,0,0,-856,0,0,1499,0,0,-4985,0,0,-1334,0,0,-978,0,0,6031,0,0,-356,0,0,-978
12:00,720,0,0,-1198,0,0,-1665,0,0,-27,0,0,-1941,0,0,-534,0,0,-623,0,0,3623,0,0,-356,0,0,-178
12:05,725,-1156,-1156,-2354,183,183,-1482,-3248,-3248,-3275,-803,-803,-2744,-1333,-1333,-1867,-622,-622,-1245,2517,2517,6140,-1777,-1777,-2133,-711,-711,-889
12:10,730,0,-1156,-2354,0,183,-1482,0,-3248,-3275,0,-803,-2744,0,-1333,-1867,0,-622,-1245,0,2517,6140,0,-1777,-2133,0,-711,-889
12:15,735,0,0,-1156,0,0,183,0,0,-3248,0,0,-803,0,0,-1333,0,0,-622,0,0,2517,0,0,-1777,0,0,-711
12:20,740,0,0,-1156,0,0,183,0,0,-3248,0,0,-803,0,0,-1333,0,0,-622,0,0,2517,0,0,-1777,0,0,-711
12:25,745,0,0,-1156,0,0,183,0,0,-3248,0,0,-803,0,0,-1333,0,0,-622,0,0,2517,0,0,-1777,0,0,-711
12:30,750,2175,2175,1019,-1197,-1197,-1014,1183,1183,-2065,-3083,-3083,-3886,2341,2341,1008,-1778,-1778,-2400,-2017,-2017,500,3432,3432,1655,-2133,-2133,-2844
12:35,755,0,2175,2175,0,-1197,-1197,0,1183,1183,0,-3083,-3083,0,2341,2341,0,-1778,-1778,0,-2017,-2017,0,3432,3432,0,-2133,-2133
12:40,760,0,0,2175,0,0,-1197,0,0,1183,0,0,-3083,0,0,2341,0,0,-1778,0,0,-2017,0,0,3432,0,0,-2133
12:45,765,0,0,2175,0,0,-1197,0,0,1183,0,0,-3083,0,0,2341,0,0,-1778,0,0,-2017,0,0,3432,0,0,-2133
12:50,770,-3897,-3897,-1722,1014,1014,-183,-5288,-5288,-4105,-2845,-2845,-5928,-1346,-1346,995,1870,1870,92,-2040,-2040,-4057,5980,5980,9412,-2489,-2489,-4622
12:55,775,0,-3897,-1722,0,1014,-183,0,-5288,-4105,0,-2845,-5928,0,-1346,995,0,1870,92,0,-2040,-4057,0,5980,9412,0,-2489,-4622
13:00,780,0,0,-3897,0,0,1014,0,0,-5288,0,0,-2845,0,0,-1346,0,0,1870,0,0,-2040,0,0,5980,0,0,-2489
13:05,785,-1419,-1419,-5316,5323,5323,6337,1724,1724,-3564,-4067,-4067,-6912,-601,-601,-1947,-2823,-2823,-953,-1211,-1211,-3251,-1664,-1664,4316,-3467,-3467,-5956
13:10,790,0,-1419,-5316,0,5323,6337,0,1724,-3564,0,-4067,-6912,0,-601,-1947,0,-2823,-953,0,-1211,-3251,0,-1664,4316,0,-3467,-5956
13:15,795,0,0,-5316,0,0,6337,0,0,-3564,0,0,-6912,0,0,-1947,0,0,-953,0,0,-3251,0,0,4316,0,0,-5956
13:20,800,0,0,-1419,0,0,5323,0,0,1724,0,0,-4067,0,0,-601,0,0,-2823,0,0,-1211,0,0,-1664,0,0,-3467
13:25,805,846,846,-573,-2492,-2492,2831,-2979,-2979,-1255,-2819,-2819,-6886,-6722,-6722,-7323,-308,-308,-3131,5446,5446,4235,-737,-737,-2401,-2667,-2667,-6134
13:30,810,0,846,-573,0,-2492,2831,0,-2979,-1255,0,-2819,-6886,0,-6722,-7323,0,-308,-3131,0,5446,4235,0,-737,-2401,0,-2667,-6134
13:35,815,0,0,846,0,0,-2492,0,0,-2979,0,0,-2819,0,0,-6722,0,0,-308,0,0,5446,0,0,-737,0,0,-2667
13:40,820,0,0,846,0,0,-2492,0,0,-2979,0,0,-2819,0,0,-6722,0,0,-308,0,0,5446,0,0,-737,0,0,-2667
13:45,825,0,0,846,0,0,-2492,0,0,-2979,0,0,-2819,0,0,-6722,0,0,-308,0,0,5446,0,0,-737,0,0,-2667
13:50,830,-3929,-3929,-3083,-1489,-1489,-3981,-4256,-4256,-7235,-3150,-3150,-5969,-4000,-4000,-10722,-1522,-1522,-1830,3890,3890,9336,1227,1227,490,5086,5086,2419
13:55,835,0,-3929,-3929,0,-1489,-1489,0,-4256,-4256,0,-3150,-3150,0,-4000,-4000,0,-1522,-1522,0,3890,3890,0,1227,1227,0,5086,5086
14:00,840,0,0,-3929,0,0,-1489,0,0,-4256,0,0,-3150,0,0,-4000,0,0,-1522,0,0,3890,0,0,1227,0,0,5086
14:05,845,0,0,-3929,0,0,-1489,0,0,-4256,0,0,-3150,0,0,-4000,0,0,-1522,0,0,3890,0,0,1227,0,0,5086
14:10,850,-4121,-4121,-8050,-3686,-3686,-5175,-1566,-1566,-5822,-2118,-2118,-5268,-1599,-1599,-5599,1878,1878,356,4278,4278,8168,4823,4823,6050,-1925,-1925,3161
14:15,855,0,-4121,-8050,0,-3686,-5175,0,-1566,-5822,0,-2118,-5268,0,-1599,-5599,0,1878,356,0,4278,8168,0,4823,6050,0,-1925,3161
14:20,860,0,0,-4121,0,0,-3686,0,0,-1566,0,0,-2118,0,0,-1599,0,0,1878,0,0,4278,0,0,4823,0,0,-1925
14:25,865,0,0,-4121,0,0,-3686,0,0,-1566,0,0,-2118,0,0,-1599,0,0,1878,0,0,4278,0,0,4823,0,0,-1925
14:30,870,-3198,-3198,-7319,-4806,-4806,-8492,-1812,-1812,-3378,-1289,-1289,-3407,11116,11116,9517,-5850,-5850,-3972,7805,7805,12083,2542,2542,7365,-2285,-2285,-4210
14:35,875,0,-3198,-7319,0,-4806,-8492,0,-1812,-3378,0,-1289,-3407,0,11116,9517,0,-5850,-3972,0,7805,12083,0,2542,7365,0,-2285,-4210
14:40,880,0,0,-3198,0,0,-4806,0,0,-1812,0,0,-1289,0,0,11116,0,0,-5850,0,0,7805,0,0,2542,0,0,-2285
14:45,885,-993,-993,-4191,-1456,-1456,-6262,-2710,-2710,-4522,-1391,-1391,-2680,1900,1900,13016,6554,6554,704,216,216,8021,876,876,3418,-5231,-5231,-7516
14:50,890,0,-993,-4191,0,-1456,-6262,0,-2710,-4522,0,-1391,-2680,0,1900,13016,0,6554,704,0,216,8021,0,876,3418,0,-5231,-7516
14:55,895,0,0,-4191,0,0,-6262,0,0,-4522,0,0,-2680,0,0,13016,0,0,704,0,0,8021,0,0,3418,0,0,-7516
15:00,900,0,0,-993,0,0,-1456,0,0,-2710,0,0,-1391,0,0,1900,0,0,6554,0,0,216,0,0,876,0,0,-5231
15:05,905,0,0,-993,0,0,-1456,0,0,-2710,0,0,-1391,0,0,1900,0,0,6554,0,0,216,0,0,876,0,0,-5231
15:10,910,-3927,-3927,-4920,2560,2560,1104,-5092,-5092,-7802,10193,10193,8802,-398,-398,1502,8479,8479,15033,4198,4198,4414,8241,8241,9117,-2400,-2400,-7631
15:15,915,0,-3927,-3927,0,2560,2560,0,-5092,-5092,0,10193,10193,0,-398,-398,0,8479,8479,0,4198,4198,0,8241,8241,0,-2400,-2400
15:20,920,0,0,-3927,0,0,2560,0,0,-5092,0,0,10193,0,0,-398,0,0,8479,0,0,4198,0,0,8241,0,0,-2400
15:25,925,0,0,-3927,0,0,2560,0,0,-5092,0,0,10193,0,0,-398,0,0,8479,0,0,4198,0,0,8241,0,0,-2400
15:30,930,-1495,-1495,-5422,1300,1300,3860,-5199,-5199,-10291,41,41,10234,2836,2836,2438,1014,1014,9493,-2352,-2352,1846,-3255,-3255,4986,3549,3549,1149
15:35,935,0,-1495,-5422,0,1300,3860,0,-5199,-10291,0,41,10234,0,2836,2438,0,1014,9493,0,-2352,1846,0,-3255,4986,0,3549,1149
15:40,940,0,0,-1495,0,0,1300,0,0,-5199,0,0,41,0,0,2836,0,0,1014,0,0,-2352,0,0,-3255,0,0,3549
15:45,945,-4450,-4450,-5945,-404,-404,896,-1743,-1743,-6942,1554,1554,1595,-4040,-4040,-1204,-3803,-3803,-2789,10308,10308,7956,-5067,-5067,-8322,-1538,-1538,2011
15:50,950,0,-4450,-5945,0,-404,896,0,-1743,-6942,0,1554,1595,0,-4040,-1204,0,-3803,-2789,0,10308,7956,0,-5067,-8322,0,-1538,2011
15:55,955,0,0,-5945,0,0,896,0,0,-6942,0,0,1595,0,0,-1204,0,0,-2789,0,0,7956,0,0,-8322,0,0,2011
16:00,960,0,0,-4450,0,0,-404,0,0,-1743,0,0,1554,0,0,-4040,0,0,-3803,0,0,10308,0,0,-5067,0,0,-1538
16:05,965,0,0,-4450,0,0,-404,0,0,-1743,0,0,1554,0,0,-4040,0,0,-3803,0,0,10308,0,0,-5067,0,0,-1538
16:10,970,-2196,-2196,-6646,-2527,-2527,-2931,5202,5202,3459,-4140,-4140,-2586,3081,3081,-959,-3507,-3507,-7310,5660,5660,15968,657,657,-4410,-2045,-2045,-3583
16:15,975,0,-2196,-2196,0,-2527,-2527,0,5202,5202,0,-4140,-4140,0,3081,3081,0,-3507,-3507,0,5660,5660,0,657,657,0,-2045,-2045
16:20,980,0,0,-2196,0,0,-2527,0,0,5202,0,0,-4140,0,0,3081,0,0,-3507,0,0,5660,0,0,657,0,0,-2045
16:25,985,0,0,-2196,0,0,-2527,0,0,5202,0,0,-4140,0,0,3081,0,0,-3507,0,0,5660,0,0,657,0,0,-2045
16:30,990,-4480,-4480,-6676,-2715,-2715,-5242,-5938,-5938,-736,-6179,-6179,-10319,1840,1840,4921,-3280,-3280,-6787,5820,5820,11480,416,416,1073,-888,-888,-2933
16:35,995,0,-4480,-6676,0,-2715,-5242,0,-5938,-736,0,-6179,-10319,0,1840,4921,0,-3280,-6787,0,5820,11480,0,416,1073,0,-888,-2933
16:40,1000,0,0,-4480,0,0,-2715,0,0,-5938,0,0,-6179,0,0,1840,0,0,-3280,0,0,5820,0,0,416,0,0,-888
16:45,1005,0,0,-4480,0,0,-2715,0,0,-5938,0,0,-6179,0,0,1840,0,0,-3280,0,0,5820,0,0,416,0,0,-888
16:50,1010,-2423,-2423,-6903,-2896,-2896,-5611,2936,2936,-3002,-704,-704,-6883,-4306,-4306,-2466,-2931,-2931,-6211,6577,6577,12397,-1318,-1318,-902,-3289,-3289,-4177
16:55,1015,0,-2423,-6903,0,-2896,-5611,0,2936,-3002,0,-704,-6883,0,-4306,-2466,0,-2931,-6211,0,6577,12397,0,-1318,-902,0,-3289,-4177
17:00,1020,0,0,-2423,0,0,-2896,0,0,2936,0,0,-704,0,0,-4306,0,0,-2931,0,0,6577,0,0,-1318,0,0,-3289
17:05,1025,4244,4244,1821,-3516,-3516,-6412,4094,4094,7030,-764,-764,-1468,-4446,-4446,-8752,-3687,-3687,-6618,10080,10080,16657,-3035,-3035,-4353,-3111,-3111,-6400
17:10,1030,0,4244,1821,0,-3516,-6412,0,4094,7030,0,-764,-1468,0,-4446,-8752,0,-3687,-6618,0,10080,16657,0,-3035,-4353,0,-3111,-6400
17:15,1035,0,0,1821,0,0,-6412,0,0,7030,0,0,-1468,0,0,-8752,0,0,-6618,0,0,16657,0,0,-4353,0,0,-6400
17:20,1040,0,0,4244,0,0,-3516,0,0,4094,0,0,-764,0,0,-4446,0,0,-3687,0,0,10080,0,0,-3035,0,0,-3111
17:25,1045,0,0,4244,0,0,-3516,0,0,4094,0,0,-764,0,0,-4446,0,0,-3687,0,0,10080,0,0,-3035,0,0,-3111
17:30,1050,2128,2128,6372,-2748,-2748,-6264,-551,-551,3543,-3394,-3394,-4158,712,712,-3734,292,292,-3395,11131,11131,21211,-2146,-2146,-5181,-2216,-2216,-5327
17:35,1055,0,2128,2128,0,-2748,-2748,0,-551,-551,0,-3394,-3394,0,712,712,0,292,292,0,11131,11131,0,-2146,-2146,0,-2216,-2216
17:40,1060,0,0,2128,0,0,-2748,0,0,-551,0,0,-3394,0,0,712,0,0,292,0,0,11131,0,0,-2146,0,0,-2216
17:45,1065,0,0,2128,0,0,-2748,0,0,-551,0,0,-3394,0,0,712,0,0,292,0,0,11131,0,0,-2146,0,0,-2216
17:50,1070,-3246,-3246,-1118,-1066,-1066,-3814,-1476,-1476,-2027,1909,1909,-1485,-3514,-3514,-2802,3647,3647,3939,1620,1620,12751,885,885,-1261,1156,1156,-1060
17:55,1075,0,-3246,-1118,0,-1066,-3814,0,-1476,-2027,0,1909,-1485,0,-3514,-2802,0,3647,3939,0,1620,12751,0,885,-1261,0,1156,-1060
18:00,1080,0,0,-3246,0,0,-1066,0,0,-1476,0,0,1909,0,0,-3514,0,0,3647,0,0,1620,0,0,885,0,0,1156
18:05,1085,0,0,-3246,0,0,-1066,0,0,-1476,0,0,1909,0,0,-3514,0,0,3647,0,0,1620,0,0,885,0,0,1156
18:10,1090,-2640,-2640,-5886,-533,-533,-1599,0,0,-1476,10215,10215,12124,-2999,-2999,-6513,2688,2688,6335,-2096,-2096,-476,1082,1082,1967,-709,-709,447
18:15,1095,0,-2640,-5886,0,-533,-1599,0,0,-1476,0,10215,12124,0,-2999,-6513,0,2688,6335,0,-2096,-476,0,1082,1967,0,-709,447
18:20,1100,0,0,-2640,0,0,-533,0,0,0,0,0,10215,0,0,-2999,0,0,2688,0,0,-2096,0,0,1082,0,0,-709
18:25,1105,497,497,-2143,-1156,-1156,-1689,4621,4621,4621,2494,2494,12709,1756,1756,-1243,-4552,-4552,-1864,-2233,-2233,-4329,1333,1333,2415,-1320,-1320,-2029
18:30,1110,0,497,-2143,0,-1156,-1689,0,4621,4621,0,2494,12709,0,1756,-1243,0,-4552,-1864,0,-2233,-4329,0,1333,2415,0,-1320,-2029
18:35,1115,0,0,-2143,0,0,-1689,0,0,4621,0,0,12709,0,0,-1243,0,0,-1864,0,0,-4329,0,0,2415,0,0,-2029
18:40,1120,0,0,497,0,0,-1156,0,0,4621,0,0,2494,0,0,1756,0,0,-4552,0,0,-2233,0,0,1333,0,0,-1320
18:45,1125,0,0,497,0,0,-1156,0,0,4621,0,0,2494,0,0,1756,0,0,-4552,0,0,-2233,0,0,1333,0,0,-1320
18:50,1130,3649,3649,4146,1333,1333,177,448,448,5069,-1055,-1055,1439,-2637,-2637,-881,-3868,-3868,-8420,-1635,-1635,-3868,-2933,-2933,-1600,-800,-800,-2120
18:55,1135,0,3649,3649,0,1333,1333,0,448,448,0,-1055,-1055,0,-2637,-2637,0,-3868,-3868,0,-1635,-1635,0,-2933,-2933,0,-800,-800
19:00,1140,0,0,3649,0,0,1333,0,0,448,0,0,-1055,0,0,-2637,0,0,-3868,0,0,-1635,0,0,-2933,0,0,-800
19:05,1145,0,0,3649,0,0,1333,0,0,448,0,0,-1055,0,0,-2637,0,0,-3868,0,0,-1635,0,0,-2933,0,0,-800
19:10,1150,-889,-889,2760,4356,4356,5689,-1569,-1569,-1121,-1423,-1423,-2478,-1584,-1584,-4221,-1939,-1939,-5807,2550,2550,915,-1761,-1761,-4694,0,0,-800
19:15,1155,0,-889,2760,0,4356,5689,0,-1569,-1121,0,-1423,-2478,0,-1584,-4221,0,-1939,-5807,0,2550,915,0,-1761,-4694,0,0,-800
19:20,1160,0,0,-889,0,0,4356,0,0,-1569,0,0,-1423,0,0,-1584,0,0,-1939,0,0,2550,0,0,-1761,0,0,0
19:25,1165,-1724,-1724,-2613,7370,7370,11726,-1147,-1147,-2716,-3324,-3324,-4747,4267,4267,2683,-2899,-2899,-4838,-496,-496,2054,-2625,-2625,-4386,0,0,0
19:30,1170,0,-1724,-2613,0,7370,11726,0,-1147,-2716,0,-3324,-4747,0,4267,2683,0,-2899,-4838,0,-496,2054,0,-2625,-4386,0,0,0
19:35,1175,0,0,-2613,0,0,11726,0,0,-2716,0,0,-4747,0,0,2683,0,0,-4838,0,0,2054,0,0,-4386,0,0,0
19:40,1180,0,0,-1724,0,0,7370,0,0,-1147,0,0,-3324,0,0,4267,0,0,-2899,0,0,-496,0,0,-2625,0,0,0
19:45,1185,615,615,-1109,-1244,-1244,6126,339,339,-808,-2796,-2796,-6120,444,444,4711,2113,2113,-786,-1855,-1855,-2351,-1416,-1416,-4041,-178,-178,-178
19:50,1190,0,615,-1109,0,-1244,6126,0,339,-808,0,-2796,-6120,0,444,4711,0,2113,-786,0,-1855,-2351,0,-1416,-4041,0,-178,-178
19:55,1195,0,0,615,0,0,-1244,0,0,339,0,0,-2796,0,0,444,0,0,2113,0,0,-1855,0,0,-1416,0,0,-178
20:00,1200,0,0,615,0,0,-1244,0,0,339,0,0,-2796,0,0,444,0,0,2113,0,0,-1855,0,0,-1416,0,0,-178
20:05,1205,0,0,615,0,0,-1244,0,0,339,0,0,-2796,0,0,444,0,0,2113,0,0,-1855,0,0,-1416,0,0,-178
20:10,1210,209,209,824,-1778,-1778,-3022,-2193,-2193,-1854,1627,1627,-1169,-800,-800,-356,-2419,-2419,-306,-847,-847,-2702,-523,-523,-1939,-266,-266,-444
20:15,1215,0,209,209,0,-1778,-1778,0,-2193,-2193,0,1627,1627,0,-800,-800,0,-2419,-2419,0,-847,-847,0,-523,-523,0,-266,-266
20:20,1220,0,0,209,0,0,-1778,0,0,-2193,0,0,1627,0,0,-800,0,0,-2419,0,0,-847,0,0,-523,0,0,-266
20:25,1225,0,0,209,0,0,-1778,0,0,-2193,0,0,1627,0,0,-800,0,0,-2419,0,0,-847,0,0,-523,0,0,-266
20:30,1230,-689,-689,-480,-2488,-2488,-4266,-2112,-2112,-4305,-490,-490,1137,-2036,-2036,-2836,3793,3793,1374,-690,-690,-1537,-690,-690,-1213,-1601,-1601,-1867
20:35,1235,0,-689,-480,0,-2488,-4266,0,-2112,-4305,0,-490,1137,0,-2036,-2836,0,3793,1374,0,-690,-1537,0,-690,-1213,0,-1601,-1867
20:40,1240,0,0,-689,0,0,-2488,0,0,-2112,0,0,-490,0,0,-2036,0,0,3793,0,0,-690,0,0,-690,0,0,-1601
20:45,1245,-766,-766,-1455,-1956,-1956,-4444,-3534,-3534,-5646,1077,1077,587,-1600,-1600,-3636,3965,3965,7758,-172,-172,-862,-1034,-1034,-1724,-888,-888,-2489
20:50,1250,0,-766,-1455,0,-1956,-4444,0,-3534,-5646,0,1077,587,0,-1600,-3636,0,3965,7758,0,-172,-862,0,-1034,-1724,0,-888,-2489
20:55,1255,0,0,-1455,0,0,-4444,0,0,-5646,0,0,587,0,0,-3636,0,0,7758,0,0,-862,0,0,-1724,0,0,-2489
21:00,1260,0,0,-766,0,0,-1956,0,0,-3534,0,0,1077,0,0,-1600,0,0,3965,0,0,-172,0,0,-1034,0,0,-888
21:05,1265,0,0,-766,0,0,-1956,0,0,-3534,0,0,1077,0,0,-1600,0,0,3965,0,0,-172,0,0,-1034,0,0,-888
21:10,1270,-766,-766,-1532,-1244,-1244,-3200,1600,1600,-1934,-2134,-2134,-1057,-2401,-2401,-4001,-350,-350,3615,0,0,-172,1207,1207,173,-534,-534,-1422
21:15,1275,0,-766,-766,0,-1244,-1244,0,1600,1600,0,-2134,-2134,0,-2401,-2401,0,-350,-350,0,0,0,0,1207,1207,0,-534,-534
21:20,1280,0,0,-766,0,0,-1244,0,0,1600,0,0,-2134,0,0,-2401,0,0,-350,0,0,0,0,0,1207,0,0,-534
21:25,1285,0,0,-766,0,0,-1244,0,0,1600,0,0,-2134,0,0,-2401,0,0,-350,0,0,0,0,0,1207,0,0,-534
21:30,1290,-1532,-1532,-2298,5333,5333,4089,1600,1600,3200,-1777,-1777,-3911,-1955,-1955,-4356,0,0,-350,0,0,0,6207,6207,7414,0,0,-534
21:35,1295,0,-1532,-2298,0,5333,4089,0,1600,3200,0,-1777,-3911,0,-1955,-4356,0,0,-350,0,0,0,0,6207,7414,0,0,-534
21:40,1300,0,0,-1532,0,0,5333,0,0,1600,0,0,-1777,0,0,-1955,0,0,0,0,0,0,0,0,6207,0,0,0
21:45,1305,-256,-256,-1788,0,0,5333,0,0,1600,-2625,-2625,-4402,0,0,-1955,0,0,0,0,0,0,2413,2413,8620,0,0,0
21:50,1310,0,-256,-1788,0,0,5333,0,0,1600,0,-2625,-4402,0,0,-1955,0,0,0,0,0,0,0,2413,8620,0,0,0
21:55,1315,0,0,-1788,0,0,5333,0,0,1600,0,0,-4402,0,0,-1955,0,0,0,0,0,0,0,0,8620,0,0,0
22:00,1320,0,0,-256,0,0,0,0,0,0,0,0,-2625,0,0,0,0,0,0,0,0,0,0,0,2413,0,0,0
22:05,1325,0,0,-256,0,0,0,0,0,0,3136,3136,511,0,0,0,0,0,0,0,0,0,-172,-172,2241,0,0,0
22:10,1330,0,0,-256,0,0,0,0,0,0,0,3136,511,0,0,0,0,0,0,0,0,0,0,-172,2241,0,0,0
22:15,1335,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0,0,0,0,-172,0,0,0
22:20,1340,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0,0,0,0,-172,0,0,0
22:25,1345,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0,0,0,0,-172,0,0,0
22:30,1350,0,0,0,0,0,0,0,0,0,-2984,-2984,152,0,0,0,0,0,0,0,0,0,0,0,-172,0,0,0
22:35,1355,0,0,0,0,0,0,0,0,0,0,-2984,-2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:40,1360,0,0,0,0,0,0,0,0,0,0,0,-2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:45,1365,0,0,0,0,0,0,0,0,0,0,0,-2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:50,1370,0,0,0,0,0,0,0,0,0,-355,-355,-3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:55,1375,0,0,0,0,0,0,0,0,0,0,-355,-3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:00,1380,0,0,0,0,0,0,0,0,0,0,0,-355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,0,0,0,0,0,0,-355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,0,0,0,0,0,0,-355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,0,0,0,0,0,0,-355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:16,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
