date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260902,11:02,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,112
20260902,11:04,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,6
20260902,12:48,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,383
20260902,10:44,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,28
20260902,10:48,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,2,56
20260902,11:27,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,3,219
20260902,13:10,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,350
20260902,14:52,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,5,362
20260902,14:55,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,9
20260902,14:58,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,15
20260902,15:01,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,8,23
20260902,16:44,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,9,349
20260902,17:59,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,244
20260902,18:02,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,7
20260902,18:05,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,29
20260902,18:15,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,13,111
20260902,18:18,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,3
20260902,18:22,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,25
20260902,15:00,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,533
20260902,15:48,0041,g5,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,262
20260902,15:50,0041,g5,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,4
