time,minute,initial_5m,continuation_5m,total_5m,initial_10m,continuation_10m,total_10m,initial_30m,continuation_30m,total_30m
09:00,540,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,3,0,3
09:50,590,0,0,0,0,0,0,4,0,4
09:55,595,0,0,0,0,0,0,4,3,7
10:00,600,0,0,0,0,0,0,4,5,9
10:05,605,0,0,0,3,0,3,4,7,11
10:10,610,3,0,3,4,0,4,4,8,12
10:15,615,1,0,1,1,3,4,2,10,12
10:20,620,0,3,3,0,5,5,1,11,12
10:25,625,0,2,2,0,4,4,2,9,11
10:30,630,0,2,2,0,3,3,2,9,11
10:35,635,0,1,1,1,3,4,4,8,12
10:40,640,1,2,3,1,3,4,5,7,12
10:45,645,0,1,1,1,2,3,4,5,9
10:50,650,1,1,2,1,3,4,7,4,11
10:55,655,0,2,2,2,3,5,6,5,11
11:00,660,2,1,3,3,1,4,7,5,12
11:05,665,1,0,1,1,0,1,6,6,12
11:10,670,0,0,0,3,0,3,5,7,12
11:15,675,3,0,3,3,2,5,5,8,13
11:20,680,0,2,2,1,4,5,2,9,11
11:25,685,1,2,3,2,4,6,4,8,12
11:30,690,1,2,3,1,3,4,4,7,11
11:35,695,0,1,1,0,2,2,4,5,9
11:40,700,0,1,1,0,2,2,5,7,12
11:45,705,0,1,1,2,2,4,7,9,16
11:50,710,2,1,3,3,2,5,8,10,18
11:55,715,1,1,2,2,1,3,6,11,17
12:00,720,1,0,1,2,3,5,7,12,19
12:05,725,1,3,4,3,6,9,6,14,20
12:10,730,2,3,5,3,5,8,7,15,22
12:15,735,1,2,3,1,4,5,6,12,18
12:20,740,0,2,2,2,4,6,8,13,21
12:25,745,2,2,4,2,4,6,8,16,24
12:30,750,0,2,2,2,6,8,8,16,24
12:35,755,2,4,6,3,4,7,8,16,24
12:40,760,1,0,1,4,3,7,8,14,22
12:45,765,3,3,6,3,8,11,10,17,27
12:50,770,0,5,5,2,7,9,10,18,28
12:55,775,2,2,4,2,4,6,11,16,27
13:00,780,0,2,2,2,4,6,10,17,27
13:05,785,2,2,4,5,5,10,10,18,28
13:10,790,3,3,6,6,7,13,11,18,29
13:15,795,3,4,7,4,7,11,11,19,30
13:20,800,1,3,4,2,6,8,10,18,28
13:25,805,1,3,4,1,6,7,10,21,31
13:30,810,0,3,3,3,5,8,11,23,34
13:35,815,3,2,5,6,6,12,12,24,36
13:40,820,3,4,7,5,7,12,13,26,39
13:45,825,2,3,5,3,9,12,10,26,36
13:50,830,1,6,7,3,11,14,10,29,39
13:55,835,2,5,7,3,9,12,9,32,41
14:00,840,1,4,5,5,8,13,9,31,40
14:05,845,4,4,8,4,8,12,9,31,40
14:10,850,0,4,4,2,10,12,7,33,40
14:15,855,2,6,8,2,15,17,11,31,42
14:20,860,0,9,9,2,13,15,10,30,40
14:25,865,2,4,6,3,8,11,14,30,44
14:30,870,1,4,5,3,10,13,16,36,52
14:35,875,2,6,8,6,8,14,16,42,58
14:40,880,4,2,6,5,7,12,17,41,58
14:45,885,1,5,6,5,14,19,13,43,56
14:50,890,4,9,13,8,19,27,12,41,53
14:55,895,4,10,14,5,20,25,12,33,45
15:00,900,1,10,11,4,15,19,10,26,36
15:05,905,3,5,8,3,9,12,10,20,30
15:10,910,0,4,4,0,7,7,7,20,27
15:15,915,0,3,3,4,4,8,7,18,25
15:20,920,4,1,5,6,4,10,10,17,27
15:25,925,2,3,5,3,7,10,7,21,28
15:30,930,1,4,5,1,9,10,7,23,30
15:35,935,0,5,5,0,7,7,7,22,29
15:40,940,0,2,2,3,4,7,7,21,28
15:45,945,3,2,5,4,7,11,7,22,29
15:50,950,1,5,6,3,10,13,6,22,28
15:55,955,2,5,7,3,8,11,5,21,26
16:00,960,1,3,4,1,7,8,5,19,24
16:05,965,0,4,4,0,7,7,6,18,24
16:10,970,0,3,3,2,5,7,6,18,24
16:15,975,2,2,4,2,6,8,9,19,28
16:20,980,0,4,4,2,7,9,7,22,29
16:25,985,2,3,5,4,5,9,7,22,29
16:30,990,2,2,4,2,6,8,6,25,31
16:35,995,0,4,4,3,8,11,5,27,32
16:40,1000,3,4,7,3,9,12,7,26,33
16:45,1005,0,5,5,0,9,9,6,26,32
16:50,1010,0,4,4,1,10,11,6,26,32
16:55,1015,1,6,7,2,10,12,8,24,32
17:00,1020,1,4,5,3,7,10,9,19,28
17:05,1025,2,3,5,4,7,11,8,18,26
17:10,1030,2,4,6,2,9,11,8,16,24
17:15,1035,0,5,5,2,7,9,7,14,21
17:20,1040,2,2,4,4,3,7,9,14,23
17:25,1045,2,1,3,2,4,6,7,16,23
17:30,1050,0,3,3,2,4,6,6,17,23
17:35,1055,2,1,3,3,3,6,9,15,24
17:40,1060,1,2,3,3,7,10,8,18,26
17:45,1065,2,5,7,2,9,11,8,18,26
17:50,1070,0,4,4,1,6,7,7,15,22
17:55,1075,1,2,3,4,3,7,9,13,22
18:00,1080,3,1,4,4,5,9,8,13,21
18:05,1085,1,4,5,2,6,8,5,13,18
18:10,1090,1,2,3,2,4,6,5,9,14
18:15,1095,1,2,3,3,4,7,5,8,13
18:20,1100,2,2,4,2,4,6,4,8,12
18:25,1105,0,2,2,0,3,3,2,7,9
18:30,1110,0,1,1,1,1,2,2,7,9
18:35,1115,1,0,1,2,1,3,2,9,11
18:40,1120,1,1,2,1,3,4,2,10,12
18:45,1125,0,2,2,0,3,3,1,11,12
18:50,1130,0,1,1,0,3,3,1,11,12
18:55,1135,0,2,2,0,5,5,2,12,14
19:00,1140,0,3,3,1,4,5,2,12,14
19:05,1145,1,1,2,1,3,4,2,9,11
19:10,1150,0,2,2,0,4,4,3,10,13
19:15,1155,0,2,2,1,4,5,4,8,12
19:20,1160,1,2,3,1,4,5,4,7,11
19:25,1165,0,2,2,0,2,2,4,6,10
19:30,1170,0,0,0,2,2,4,4,4,8
19:35,1175,2,2,4,3,2,5,4,4,8
19:40,1180,1,0,1,1,1,2,2,2,4
19:45,1185,0,1,1,1,2,3,2,3,5
19:50,1190,1,1,2,1,1,2,3,3,6
19:55,1195,0,0,0,0,0,0,2,2,4
20:00,1200,0,0,0,0,0,0,2,4,6
20:05,1205,0,0,0,1,1,2,3,4,7
20:10,1210,1,1,2,2,2,4,3,6,9
20:15,1215,1,1,2,1,1,2,2,5,7
20:20,1220,0,0,0,0,2,2,1,4,5
20:25,1225,0,2,2,1,2,3,2,4,6
20:30,1230,1,0,1,1,2,3,3,2,5
20:35,1235,0,2,2,0,2,2,3,5,8
20:40,1240,0,0,0,0,0,0,3,6,9
20:45,1245,0,0,0,1,0,1,3,9,12
20:50,1250,1,0,1,2,0,2,3,10,13
20:55,1255,1,0,1,2,3,5,2,10,12
21:00,1260,1,3,4,1,6,7,2,10,12
21:05,1265,0,3,3,0,6,6,1,8,9
21:10,1270,0,3,3,0,4,4,1,5,6
21:15,1275,0,1,1,0,1,1,1,2,3
21:20,1280,0,0,0,1,0,1,2,1,3
21:25,1285,1,0,1,1,1,2,2,1,3
21:30,1290,0,1,1,0,1,1,2,2,4
21:35,1295,0,0,0,0,0,0,2,1,3
21:40,1300,0,0,0,1,0,1,2,1,3
21:45,1305,1,0,1,1,0,1,2,1,3
21:50,1310,0,0,0,1,1,2,1,1,2
21:55,1315,1,1,2,1,1,2,1,1,2
22:00,1320,0,0,0,0,0,0,0,0,0
22:05,1325,0,0,0,0,0,0,0,0,0
22:10,1330,0,0,0,0,0,0,0,0,0
22:15,1335,0,0,0,0,0,0,0,0,0
22:20,1340,0,0,0,0,0,0,0,0,0
22:25,1345,0,0,0,0,0,0,0,0,0
22:30,1350,0,0,0,0,0,0,0,0,0
22:35,1355,0,0,0,0,0,0,0,0,0
22:40,1360,0,0,0,0,0,0,0,0,0
22:45,1365,0,0,0,0,0,0,0,0,0
22:50,1370,0,0,0,0,0,0,0,0,0
22:55,1375,0,0,0,0,0,0,0,0,0
23:00,1380,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,0,0,0,0
23:16,1396,0,0,0,0,0,0,0,0,0
23:20,1400,0,0,0,0,0,0,0,0,0
