time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,0,0,0,0,-356,-178,0,-178,-712
10:15,615,0,0,0,0,0,-356,-178,0,-178,-712
10:20,620,0,0,0,0,0,-356,-178,0,-178,-712
10:25,625,0,0,-2521,-3141,0,-1689,-889,-533,-1499,-10272
10:30,630,0,0,-2521,-3141,0,-1689,-889,-533,-1499,-10272
10:35,635,0,0,-2521,-3141,0,-1689,-889,-533,-1499,-10272
10:40,640,-889,0,-4609,-6637,-178,630,-1067,-622,-3332,-16704
10:45,645,-889,0,-4609,-6637,-178,630,-1067,-622,-3332,-16704
10:50,650,-889,0,-4609,-6637,-178,630,-1067,-622,-3332,-16704
10:55,655,-889,0,-4609,-6637,-178,630,-1067,-622,-3332,-16704
11:00,660,-2133,-711,-3325,-10145,-444,4634,-2311,-1867,-5498,-21800
11:05,665,-2133,-711,-3325,-10145,-444,4634,-2311,-1867,-5498,-21800
11:10,670,-3200,-1067,-4897,-11115,-800,5480,-3200,-2400,-5854,-27053
11:15,675,-3200,-1067,-4897,-11115,-800,5480,-3200,-2400,-5854,-27053
11:20,680,-3200,-1067,-4897,-11115,-800,5480,-3200,-2400,-5854,-27053
11:25,685,-3200,-1067,-4897,-11115,-800,5480,-3200,-2400,-5854,-27053
11:30,690,-404,-2667,-8839,-12221,-2667,5458,108,-5165,-6752,-33149
11:35,695,-404,-2667,-8839,-12221,-2667,5458,108,-5165,-6752,-33149
11:40,700,-404,-2667,-8839,-12221,-2667,5458,108,-5165,-6752,-33149
11:45,705,2850,-4177,-9869,-8465,-4622,1013,4074,-5524,-9473,-34193
11:50,710,2850,-4177,-9869,-8465,-4622,1013,4074,-5524,-9473,-34193
11:55,715,2850,-4177,-9869,-8465,-4622,1013,4074,-5524,-9473,-34193
12:00,720,2850,-4177,-9869,-8465,-4622,1013,4074,-5524,-9473,-34193
12:05,725,7122,-6578,-13704,-3792,-5600,-1794,2850,-4424,-13595,-39515
12:10,730,7122,-6578,-13704,-3792,-5600,-1794,2850,-4424,-13595,-39515
12:15,735,7122,-6578,-13704,-3792,-5600,-1794,2850,-4424,-13595,-39515
12:20,740,7122,-6578,-13704,-3792,-5600,-1794,2850,-4424,-13595,-39515
12:25,745,7122,-6578,-13704,-3792,-5600,-1794,2850,-4424,-13595,-39515
12:30,750,8109,-10290,-10961,-2556,-6508,-5220,2156,-5750,-18759,-49779
12:35,755,8109,-10290,-10961,-2556,-6508,-5220,2156,-5750,-18759,-49779
12:40,760,8109,-10290,-10961,-2556,-6508,-5220,2156,-5750,-18759,-49779
12:45,765,8109,-10290,-10961,-2556,-6508,-5220,2156,-5750,-18759,-49779
12:50,770,6674,-15425,-10007,-4027,-1447,-8113,3330,-7065,-21536,-57616
12:55,775,6674,-15425,-10007,-4027,-1447,-8113,3330,-7065,-21536,-57616
13:00,780,6674,-15425,-10007,-4027,-1447,-8113,3330,-7065,-21536,-57616
13:05,785,6536,-15672,-7998,-4862,-3848,-10934,5215,-10170,-23692,-65425
13:10,790,6536,-15672,-7998,-4862,-3848,-10934,5215,-10170,-23692,-65425
13:15,795,6536,-15672,-7998,-4862,-3848,-10934,5215,-10170,-23692,-65425
13:20,800,6536,-15672,-7998,-4862,-3848,-10934,5215,-10170,-23692,-65425
13:25,805,7040,-14658,-9146,6659,-9807,-13867,4160,-13127,-23239,-65985
13:30,810,7040,-14658,-9146,6659,-9807,-13867,4160,-13127,-23239,-65985
13:35,815,7040,-14658,-9146,6659,-9807,-13867,4160,-13127,-23239,-65985
13:40,820,7040,-14658,-9146,6659,-9807,-13867,4160,-13127,-23239,-65985
13:45,825,7040,-14658,-9146,6659,-9807,-13867,4160,-13127,-23239,-65985
13:50,830,7307,-19075,-11522,13479,-12794,-17068,1187,-12606,-19438,-70530
13:55,835,7307,-19075,-11522,13479,-12794,-17068,1187,-12606,-19438,-70530
14:00,840,7307,-19075,-11522,13479,-12794,-17068,1187,-12606,-19438,-70530
14:05,845,7307,-19075,-11522,13479,-12794,-17068,1187,-12606,-19438,-70530
14:10,850,10825,-22077,-5465,9600,-12375,-19911,-2682,-14051,-13809,-69945
14:15,855,10825,-22077,-5465,9600,-12375,-19911,-2682,-14051,-13809,-69945
14:20,860,10825,-22077,-5465,9600,-12375,-19911,-2682,-14051,-13809,-69945
14:25,865,10825,-22077,-5465,9600,-12375,-19911,-2682,-14051,-13809,-69945
14:30,870,7753,-18718,-3485,6335,-14922,-14756,-6357,-18150,-13592,-75892
14:35,875,7753,-18718,-3485,6335,-14922,-14756,-6357,-18150,-13592,-75892
14:40,880,7753,-18718,-3485,6335,-14922,-14756,-6357,-18150,-13592,-75892
14:45,885,7170,-11435,1701,-61,-10520,-15556,-1977,-22484,1863,-51299
14:50,890,7170,-11435,1701,-61,-10520,-15556,-1977,-22484,1863,-51299
14:55,895,7170,-11435,1701,-61,-10520,-15556,-1977,-22484,1863,-51299
15:00,900,7170,-11435,1701,-61,-10520,-15556,-1977,-22484,1863,-51299
15:05,905,7170,-11435,1701,-61,-10520,-15556,-1977,-22484,1863,-51299
15:10,910,2970,-5093,-1472,-3483,-10232,-19822,-1146,-20874,-751,-59903
15:15,915,2970,-5093,-1472,-3483,-10232,-19822,-1146,-20874,-751,-59903
15:20,920,2970,-5093,-1472,-3483,-10232,-19822,-1146,-20874,-751,-59903
15:25,925,2970,-5093,-1472,-3483,-10232,-19822,-1146,-20874,-751,-59903
15:30,930,-297,-2150,-9026,-2299,-4743,-18844,-4643,-20258,-7342,-69602
15:35,935,-297,-2150,-9026,-2299,-4743,-18844,-4643,-20258,-7342,-69602
15:40,940,-297,-2150,-9026,-2299,-4743,-18844,-4643,-20258,-7342,-69602
15:45,945,-2005,-5076,-10637,-4140,3406,-23111,-10289,-15334,-13342,-80528
15:50,950,-2005,-5076,-10637,-4140,3406,-23111,-10289,-15334,-13342,-80528
15:55,955,-2005,-5076,-10637,-4140,3406,-23111,-10289,-15334,-13342,-80528
16:00,960,-2005,-5076,-10637,-4140,3406,-23111,-10289,-15334,-13342,-80528
16:05,965,-2005,-5076,-10637,-4140,3406,-23111,-10289,-15334,-13342,-80528
16:10,970,-4962,-7582,-16765,-5687,2852,-26400,-15408,-18926,-16576,-109454
16:15,975,-4962,-7582,-16765,-5687,2852,-26400,-15408,-18926,-16576,-109454
16:20,980,-4962,-7582,-16765,-5687,2852,-26400,-15408,-18926,-16576,-109454
16:25,985,-4962,-7582,-16765,-5687,2852,-26400,-15408,-18926,-16576,-109454
16:30,990,-4624,-9354,-11709,171,368,-29244,-17109,-20882,-20502,-112885
16:35,995,-4624,-9354,-11709,171,368,-29244,-17109,-20882,-20502,-112885
16:40,1000,-4624,-9354,-11709,171,368,-29244,-17109,-20882,-20502,-112885
16:45,1005,-4624,-9354,-11709,171,368,-29244,-17109,-20882,-20502,-112885
16:50,1010,-6962,-6154,-4887,4367,-2948,-24447,-21709,-20667,-23359,-106766
16:55,1015,-6962,-6154,-4887,4367,-2948,-24447,-21709,-20667,-23359,-106766
17:00,1020,-6962,-6154,-4887,4367,-2948,-24447,-21709,-20667,-23359,-106766
17:05,1025,-4689,-7923,-6237,3870,-5898,-23375,-20799,-24005,-20363,-109419
17:10,1030,-4689,-7923,-6237,3870,-5898,-23375,-20799,-24005,-20363,-109419
17:15,1035,-4689,-7923,-6237,3870,-5898,-23375,-20799,-24005,-20363,-109419
17:20,1040,-4689,-7923,-6237,3870,-5898,-23375,-20799,-24005,-20363,-109419
17:25,1045,-4689,-7923,-6237,3870,-5898,-23375,-20799,-24005,-20363,-109419
17:30,1050,-7750,-10232,-2125,2401,-9273,-13407,-17954,-28639,-22841,-109820
17:35,1055,-7750,-10232,-2125,2401,-9273,-13407,-17954,-28639,-22841,-109820
17:40,1060,-7750,-10232,-2125,2401,-9273,-13407,-17954,-28639,-22841,-109820
17:45,1065,-7750,-10232,-2125,2401,-9273,-13407,-17954,-28639,-22841,-109820
17:50,1070,-8159,-8278,-1128,7012,-6339,-10736,-14546,-30186,-19342,-91702
17:55,1075,-8159,-8278,-1128,7012,-6339,-10736,-14546,-30186,-19342,-91702
18:00,1080,-8159,-8278,-1128,7012,-6339,-10736,-14546,-30186,-19342,-91702
18:05,1085,-8159,-8278,-1128,7012,-6339,-10736,-14546,-30186,-19342,-91702
18:10,1090,-10626,-4722,-1016,12688,-2304,-7745,-12962,-24130,-22488,-73305
18:15,1095,-10626,-4722,-1016,12688,-2304,-7745,-12962,-24130,-22488,-73305
18:20,1100,-10626,-4722,-1016,12688,-2304,-7745,-12962,-24130,-22488,-73305
18:25,1105,-15302,-5511,4078,11416,-1480,-9016,-10353,-26557,-15788,-68513
18:30,1110,-15302,-5511,4078,11416,-1480,-9016,-10353,-26557,-15788,-68513
18:35,1115,-15302,-5511,4078,11416,-1480,-9016,-10353,-26557,-15788,-68513
18:40,1120,-15302,-5511,4078,11416,-1480,-9016,-10353,-26557,-15788,-68513
18:45,1125,-15302,-5511,4078,11416,-1480,-9016,-10353,-26557,-15788,-68513
18:50,1130,-18233,-7901,7930,13913,-4820,-9005,-1604,-29904,-8928,-58552
18:55,1135,-18233,-7901,7930,13913,-4820,-9005,-1604,-29904,-8928,-58552
19:00,1140,-18233,-7901,7930,13913,-4820,-9005,-1604,-29904,-8928,-58552
19:05,1145,-18233,-7901,7930,13913,-4820,-9005,-1604,-29904,-8928,-58552
19:10,1150,-19566,-6656,5725,16596,-1055,-7217,2663,-25555,-9828,-44893
19:15,1155,-19566,-6656,5725,16596,-1055,-7217,2663,-25555,-9828,-44893
19:20,1160,-19566,-6656,5725,16596,-1055,-7217,2663,-25555,-9828,-44893
19:25,1165,-22670,-4882,6506,20285,-755,-2946,13515,-15329,-13480,-19756
