window,time,minute,hit_count
5,10:25,625,2
5,10:30,630,0
5,10:35,635,0
5,10:40,640,1
5,10:45,645,1
5,10:50,650,0
5,10:55,655,0
5,11:00,660,2
5,11:05,665,1
5,11:10,670,1
5,11:15,675,2
5,11:20,680,0
5,11:25,685,2
5,11:30,690,1
5,11:35,695,0
5,11:40,700,0
5,11:45,705,1
5,11:50,710,0
5,11:55,715,1
5,12:00,720,1
5,12:05,725,1
5,12:10,730,2
5,12:15,735,1
5,12:20,740,3
5,12:25,745,1
5,12:30,750,1
5,12:35,755,4
5,12:40,760,0
5,12:45,765,0
5,12:50,770,1
5,12:55,775,2
5,13:00,780,2
5,13:05,785,1
5,13:10,790,0
5,13:15,795,1
5,13:20,800,1
5,13:25,805,2
5,13:30,810,0
5,13:35,815,2
5,13:40,820,2
5,13:45,825,4
5,13:50,830,1
5,13:55,835,0
5,14:00,840,1
5,14:05,845,1
5,14:10,850,2
5,14:15,855,2
5,14:20,860,3
5,14:25,865,1
5,14:30,870,3
5,14:35,875,3
5,14:40,880,2
5,14:45,885,1
5,14:50,890,0
5,14:55,895,3
5,15:00,900,2
5,15:05,905,1
5,15:10,910,1
5,15:15,915,3
5,15:20,920,1
5,15:25,925,1
5,15:30,930,3
5,15:35,935,3
5,15:40,940,0
5,15:45,945,0
5,15:50,950,1
5,15:55,955,1
5,16:00,960,2
5,16:05,965,0
5,16:10,970,3
5,16:15,975,3
5,16:20,980,3
5,16:25,985,2
5,16:30,990,0
5,16:35,995,1
5,16:40,1000,2
5,16:45,1005,1
5,16:50,1010,3
5,16:55,1015,1
5,17:00,1020,2
5,17:05,1025,4
5,17:10,1030,2
5,17:15,1035,2
5,17:20,1040,2
5,17:25,1045,2
5,17:30,1050,0
5,17:35,1055,0
5,17:40,1060,3
5,17:45,1065,2
5,17:50,1070,2
5,17:55,1075,0
5,18:00,1080,0
5,18:05,1085,2
5,18:10,1090,4
5,18:15,1095,3
5,18:20,1100,1
5,18:25,1105,0
5,18:30,1110,3
5,18:35,1115,1
5,18:40,1120,2
5,18:45,1125,5
5,18:50,1130,3
5,18:55,1135,2
5,19:00,1140,2
5,19:05,1145,1
5,19:10,1150,3
5,19:15,1155,1
5,19:20,1160,1
5,19:25,1165,0
5,19:30,1170,3
5,19:35,1175,0
5,19:40,1180,1
5,19:45,1185,1
5,19:50,1190,0
5,19:55,1195,1
5,20:00,1200,0
5,20:05,1205,2
5,20:10,1210,1
5,20:15,1215,2
5,20:20,1220,1
5,20:25,1225,2
5,20:30,1230,0
5,20:35,1235,0
5,20:40,1240,1
5,20:45,1245,0
5,20:50,1250,1
5,20:55,1255,1
5,21:00,1260,2
5,21:05,1265,1
5,21:10,1270,0
5,21:15,1275,0
5,21:20,1280,0
5,21:25,1285,2
5,21:30,1290,0
5,21:35,1295,2
5,21:40,1300,0
5,21:45,1305,1
10,10:20,620,2
10,10:30,630,0
10,10:40,640,2
10,10:50,650,0
10,11:00,660,3
10,11:10,670,3
10,11:20,680,2
10,11:30,690,1
10,11:40,700,1
10,11:50,710,1
10,12:00,720,2
10,12:10,730,3
10,12:20,740,4
10,12:30,750,5
10,12:40,760,0
10,12:50,770,3
10,13:00,780,3
10,13:10,790,1
10,13:20,800,3
10,13:30,810,2
10,13:40,820,6
10,13:50,830,1
10,14:00,840,2
10,14:10,850,4
10,14:20,860,4
10,14:30,870,6
10,14:40,880,3
10,14:50,890,3
10,15:00,900,3
10,15:10,910,4
10,15:20,920,2
10,15:30,930,6
10,15:40,940,0
10,15:50,950,2
10,16:00,960,2
10,16:10,970,6
10,16:20,980,5
10,16:30,990,1
10,16:40,1000,3
10,16:50,1010,4
10,17:00,1020,6
10,17:10,1030,4
10,17:20,1040,4
10,17:30,1050,0
10,17:40,1060,5
10,17:50,1070,2
10,18:00,1080,2
10,18:10,1090,7
10,18:20,1100,1
10,18:30,1110,4
10,18:40,1120,7
10,18:50,1130,5
10,19:00,1140,3
10,19:10,1150,4
10,19:20,1160,1
10,19:30,1170,3
10,19:40,1180,2
10,19:50,1190,1
10,20:00,1200,2
10,20:10,1210,3
10,20:20,1220,3
10,20:30,1230,0
10,20:40,1240,1
10,20:50,1250,2
10,21:00,1260,3
10,21:10,1270,0
10,21:20,1280,2
10,21:30,1290,2
10,21:40,1300,1
30,10:00,600,2
30,10:30,630,2
30,11:00,660,8
30,11:30,690,3
30,12:00,720,9
30,12:30,750,8
30,13:00,780,7
30,13:30,810,9
30,14:00,840,10
30,14:30,870,12
30,15:00,900,9
30,15:30,930,8
30,16:00,960,13
30,16:30,990,8
30,17:00,1020,14
30,17:30,1050,7
30,18:00,1080,10
30,18:30,1110,16
30,19:00,1140,8
30,19:30,1170,6
30,20:00,1200,8
30,20:30,1230,3
30,21:00,1260,5
30,21:30,1290,3
