time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,0,0,-255,0,0,0,0,0,-255
10:15,615,0,0,0,-255,0,0,0,0,0,-255
10:20,620,0,0,0,-255,0,0,0,0,0,-255
10:25,625,0,0,-766,-1277,0,0,-356,0,-1067,-3466
10:30,630,0,0,-766,-1277,0,0,-356,0,-1067,-3466
10:35,635,0,0,-766,-1277,0,0,-356,0,-1067,-3466
10:40,640,-267,-1149,-1787,-2298,2996,0,-450,-356,-2133,-5444
10:45,645,-267,-1149,-1787,-2298,2996,0,-450,-356,-2133,-5444
10:50,650,-267,-1149,-1787,-2298,2996,0,-450,-356,-2133,-5444
10:55,655,-267,-1149,-1787,-2298,2996,0,-450,-356,-2133,-5444
11:00,660,-1689,-2201,-3064,-2321,6871,-533,1790,517,-2844,-3474
11:05,665,-1689,-2201,-3064,-2321,6871,-533,1790,517,-2844,-3474
11:10,670,-2577,-2817,-4107,-1322,7302,-1067,3169,339,-3200,-4280
11:15,675,-2577,-2817,-4107,-1322,7302,-1067,3169,339,-3200,-4280
11:20,680,-2577,-2817,-4107,-1322,7302,-1067,3169,339,-3200,-4280
11:25,685,-2577,-2817,-4107,-1322,7302,-1067,3169,339,-3200,-4280
11:30,690,722,-3691,-4997,-4199,18966,-2667,788,-2488,-2569,-135
11:35,695,722,-3691,-4997,-4199,18966,-2667,788,-2488,-2569,-135
11:40,700,722,-3691,-4997,-4199,18966,-2667,788,-2488,-2569,-135
11:45,705,5518,2504,-931,-4486,26327,-2489,138,7861,5309,39751
11:50,710,5518,2504,-931,-4486,26327,-2489,138,7861,5309,39751
11:55,715,5518,2504,-931,-4486,26327,-2489,138,7861,5309,39751
12:00,720,5518,2504,-931,-4486,26327,-2489,138,7861,5309,39751
12:05,725,3457,3158,-2831,-3077,30851,-3022,-105,8023,3133,39587
12:10,730,3457,3158,-2831,-3077,30851,-3022,-105,8023,3133,39587
12:15,735,3457,3158,-2831,-3077,30851,-3022,-105,8023,3133,39587
12:20,740,3457,3158,-2831,-3077,30851,-3022,-105,8023,3133,39587
12:25,745,3457,3158,-2831,-3077,30851,-3022,-105,8023,3133,39587
12:30,750,-1204,-796,-9799,-1608,35271,-5411,-2748,5723,-370,19058
12:35,755,-1204,-796,-9799,-1608,35271,-5411,-2748,5723,-370,19058
12:40,760,-1204,-796,-9799,-1608,35271,-5411,-2748,5723,-370,19058
12:45,765,-1204,-796,-9799,-1608,35271,-5411,-2748,5723,-370,19058
12:50,770,-605,-2041,-15242,-3962,34918,-6922,235,8832,-2536,12677
12:55,775,-605,-2041,-15242,-3962,34918,-6922,235,8832,-2536,12677
13:00,780,-605,-2041,-15242,-3962,34918,-6922,235,8832,-2536,12677
13:05,785,-1452,-4668,-15108,-4997,40368,-9044,-549,8110,-2980,9680
13:10,790,-1452,-4668,-15108,-4997,40368,-9044,-549,8110,-2980,9680
13:15,795,-1452,-4668,-15108,-4997,40368,-9044,-549,8110,-2980,9680
13:20,800,-1452,-4668,-15108,-4997,40368,-9044,-549,8110,-2980,9680
13:25,805,3225,-9406,-20461,-6816,42781,-8554,-1512,9791,-3972,5076
13:30,810,3225,-9406,-20461,-6816,42781,-8554,-1512,9791,-3972,5076
13:35,815,3225,-9406,-20461,-6816,42781,-8554,-1512,9791,-3972,5076
13:40,820,3225,-9406,-20461,-6816,42781,-8554,-1512,9791,-3972,5076
13:45,825,3225,-9406,-20461,-6816,42781,-8554,-1512,9791,-3972,5076
13:50,830,9168,-11409,-26148,-10542,46770,-730,1290,10637,-2898,16138
13:55,835,9168,-11409,-26148,-10542,46770,-730,1290,10637,-2898,16138
14:00,840,9168,-11409,-26148,-10542,46770,-730,1290,10637,-2898,16138
14:05,845,9168,-11409,-26148,-10542,46770,-730,1290,10637,-2898,16138
14:10,850,10793,-11854,-30147,-12893,43587,-5660,-894,8724,-3390,-1734
14:15,855,10793,-11854,-30147,-12893,43587,-5660,-894,8724,-3390,-1734
14:20,860,10793,-11854,-30147,-12893,43587,-5660,-894,8724,-3390,-1734
14:25,865,10793,-11854,-30147,-12893,43587,-5660,-894,8724,-3390,-1734
14:30,870,12681,-6584,-29600,-16280,38455,-10933,-2958,5756,1728,-7735
14:35,875,12681,-6584,-29600,-16280,38455,-10933,-2958,5756,1728,-7735
14:40,880,12681,-6584,-29600,-16280,38455,-10933,-2958,5756,1728,-7735
14:45,885,11979,-1538,-35731,-18844,35572,-15710,-2866,2970,2510,-21658
14:50,890,11979,-1538,-35731,-18844,35572,-15710,-2866,2970,2510,-21658
14:55,895,11979,-1538,-35731,-18844,35572,-15710,-2866,2970,2510,-21658
15:00,900,11979,-1538,-35731,-18844,35572,-15710,-2866,2970,2510,-21658
15:05,905,11979,-1538,-35731,-18844,35572,-15710,-2866,2970,2510,-21658
15:10,910,10362,1147,-34276,-21021,37517,-16264,-781,5691,6023,-11602
15:15,915,10362,1147,-34276,-21021,37517,-16264,-781,5691,6023,-11602
15:20,920,10362,1147,-34276,-21021,37517,-16264,-781,5691,6023,-11602
15:25,925,10362,1147,-34276,-21021,37517,-16264,-781,5691,6023,-11602
15:30,930,17672,5687,-29233,-23732,50928,-21550,-4198,9102,3061,7737
15:35,935,17672,5687,-29233,-23732,50928,-21550,-4198,9102,3061,7737
15:40,940,17672,5687,-29233,-23732,50928,-21550,-4198,9102,3061,7737
15:45,945,16466,8901,-29452,-25042,58328,-21621,-7687,9922,-2409,7406
15:50,950,16466,8901,-29452,-25042,58328,-21621,-7687,9922,-2409,7406
15:55,955,16466,8901,-29452,-25042,58328,-21621,-7687,9922,-2409,7406
16:00,960,16466,8901,-29452,-25042,58328,-21621,-7687,9922,-2409,7406
16:05,965,16466,8901,-29452,-25042,58328,-21621,-7687,9922,-2409,7406
16:10,970,15431,5889,-31879,-27919,58519,-17067,-10210,5746,-6757,-8247
16:15,975,15431,5889,-31879,-27919,58519,-17067,-10210,5746,-6757,-8247
16:20,980,15431,5889,-31879,-27919,58519,-17067,-10210,5746,-6757,-8247
16:25,985,15431,5889,-31879,-27919,58519,-17067,-10210,5746,-6757,-8247
16:30,990,19483,3724,-34150,-24790,68920,-18915,-11310,10002,-2189,10775
16:35,995,19483,3724,-34150,-24790,68920,-18915,-11310,10002,-2189,10775
16:40,1000,19483,3724,-34150,-24790,68920,-18915,-11310,10002,-2189,10775
16:45,1005,19483,3724,-34150,-24790,68920,-18915,-11310,10002,-2189,10775
16:50,1010,21380,631,-40436,-23157,74888,-16510,-8269,17916,3798,30241
16:55,1015,21380,631,-40436,-23157,74888,-16510,-8269,17916,3798,30241
17:00,1020,21380,631,-40436,-23157,74888,-16510,-8269,17916,3798,30241
17:05,1025,17748,-792,-44379,-18963,74306,-12479,-9294,17086,8436,31669
17:10,1030,17748,-792,-44379,-18963,74306,-12479,-9294,17086,8436,31669
17:15,1035,17748,-792,-44379,-18963,74306,-12479,-9294,17086,8436,31669
17:20,1040,17748,-792,-44379,-18963,74306,-12479,-9294,17086,8436,31669
17:25,1045,17748,-792,-44379,-18963,74306,-12479,-9294,17086,8436,31669
17:30,1050,14359,10105,-44897,-16373,74123,-10480,-1210,12205,4484,42316
17:35,1055,14359,10105,-44897,-16373,74123,-10480,-1210,12205,4484,42316
17:40,1060,14359,10105,-44897,-16373,74123,-10480,-1210,12205,4484,42316
17:45,1065,14359,10105,-44897,-16373,74123,-10480,-1210,12205,4484,42316
17:50,1070,11571,12278,-49252,-9210,71397,-11968,3022,10292,2941,41071
17:55,1075,11571,12278,-49252,-9210,71397,-11968,3022,10292,2941,41071
18:00,1080,11571,12278,-49252,-9210,71397,-11968,3022,10292,2941,41071
18:05,1085,11571,12278,-49252,-9210,71397,-11968,3022,10292,2941,41071
18:10,1090,14034,10646,-52673,-3702,69257,-13671,4641,9404,1407,39343
18:15,1095,14034,10646,-52673,-3702,69257,-13671,4641,9404,1407,39343
18:20,1100,14034,10646,-52673,-3702,69257,-13671,4641,9404,1407,39343
18:25,1105,10782,8652,-51795,-885,66347,-7177,7485,9754,-1148,42015
18:30,1110,10782,8652,-51795,-885,66347,-7177,7485,9754,-1148,42015
18:35,1115,10782,8652,-51795,-885,66347,-7177,7485,9754,-1148,42015
18:40,1120,10782,8652,-51795,-885,66347,-7177,7485,9754,-1148,42015
18:45,1125,10782,8652,-51795,-885,66347,-7177,7485,9754,-1148,42015
18:50,1130,10378,8309,-54493,-2906,63942,-10018,7732,16262,-3292,35914
18:55,1135,10378,8309,-54493,-2906,63942,-10018,7732,16262,-3292,35914
19:00,1140,10378,8309,-54493,-2906,63942,-10018,7732,16262,-3292,35914
19:05,1145,10378,8309,-54493,-2906,63942,-10018,7732,16262,-3292,35914
19:10,1150,12360,7447,-58969,-2746,61279,-10266,7369,14194,-4569,26099
19:15,1155,12360,7447,-58969,-2746,61279,-10266,7369,14194,-4569,26099
19:20,1160,12360,7447,-58969,-2746,61279,-10266,7369,14194,-4569,26099
19:25,1165,12967,9240,-62557,3243,60761,-7876,6866,11952,-3537,31059
19:30,1170,12967,9240,-62557,3243,60761,-7876,6866,11952,-3537,31059
19:35,1175,12967,9240,-62557,3243,60761,-7876,6866,11952,-3537,31059
19:40,1180,12967,9240,-62557,3243,60761,-7876,6866,11952,-3537,31059
19:45,1185,14537,8376,-63332,682,62895,-2757,11184,10745,-4308,38022
19:50,1190,14537,8376,-63332,682,62895,-2757,11184,10745,-4308,38022
19:55,1195,14537,8376,-63332,682,62895,-2757,11184,10745,-4308,38022
20:00,1200,14537,8376,-63332,682,62895,-2757,11184,10745,-4308,38022
20:05,1205,14537,8376,-63332,682,62895,-2757,11184,10745,-4308,38022
20:10,1210,14532,7767,-67219,-770,67143,-2883,9463,12642,-7655,33020
