date,time,machine,group,event_type,source_status,source,confidence,hit_sequence_id,start_count
20260917,14:16,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,552
20260917,16:25,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,583
20260917,16:31,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,70
20260917,16:33,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,4,12
20260917,16:39,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,85
20260917,16:42,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,13
20260917,16:45,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,27
20260917,21:35,0039,g3,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,514
20260917,21:41,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,9,78
20260917,21:44,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,10,32
20260917,21:50,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,11,59
20260917,21:54,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,12,29
20260917,22:04,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,13,149
20260917,22:07,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,14,14
20260917,22:11,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,15,23
20260917,22:13,0039,g3,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,16,10
20260917,12:26,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,1,434
20260917,12:45,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,2,149
20260917,12:56,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,3,158
20260917,14:37,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,4,365
20260917,14:41,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,5,25
20260917,14:45,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,6,22
20260917,14:59,0040,g4,CONTINUATION,継続,PSCUBE history CSV,source_status_exact,7,116
20260917,16:22,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,8,304
20260917,18:26,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,9,351
20260917,18:54,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,10,143
20260917,21:43,0040,g4,INITIAL,初当り,PSCUBE history CSV,source_status_exact,11,271
