window,time,minute,hit_count
5,10:20,620,1
5,10:25,625,1
5,10:30,630,0
5,10:35,635,2
5,10:40,640,1
5,10:45,645,2
5,10:50,650,2
5,10:55,655,0
5,11:00,660,0
5,11:05,665,1
5,11:10,670,1
5,11:15,675,2
5,11:20,680,0
5,11:25,685,0
5,11:30,690,3
5,11:35,695,0
5,11:40,700,0
5,11:45,705,0
5,11:50,710,4
5,11:55,715,2
5,12:00,720,1
5,12:05,725,2
5,12:10,730,1
5,12:15,735,1
5,12:20,740,0
5,12:25,745,2
5,12:30,750,0
5,12:35,755,1
5,12:40,760,1
5,12:45,765,2
5,12:50,770,0
5,12:55,775,1
5,13:00,780,3
5,13:05,785,1
5,13:10,790,0
5,13:15,795,1
5,13:20,800,1
5,13:25,805,1
5,13:30,810,1
5,13:35,815,2
5,13:40,820,2
5,13:45,825,4
5,13:50,830,2
5,13:55,835,0
5,14:00,840,1
5,14:05,845,0
5,14:10,850,0
5,14:15,855,3
5,14:20,860,2
5,14:25,865,0
5,14:30,870,4
5,14:35,875,6
5,14:40,880,1
5,14:45,885,0
5,14:50,890,0
5,14:55,895,2
5,15:00,900,3
5,15:05,905,0
5,15:10,910,6
5,15:15,915,1
5,15:20,920,3
5,15:25,925,2
5,15:30,930,1
5,15:35,935,1
5,15:40,940,1
5,15:45,945,1
5,15:50,950,3
5,15:55,955,4
5,16:00,960,1
5,16:05,965,1
5,16:10,970,0
5,16:15,975,2
5,16:20,980,2
5,16:25,985,2
5,16:30,990,2
5,16:35,995,1
5,16:40,1000,2
5,16:45,1005,1
5,16:50,1010,1
5,16:55,1015,1
5,17:00,1020,1
5,17:05,1025,0
5,17:10,1030,3
5,17:15,1035,0
5,17:20,1040,2
5,17:25,1045,0
5,17:30,1050,0
5,17:35,1055,1
5,17:40,1060,4
5,17:45,1065,3
5,17:50,1070,1
5,17:55,1075,1
5,18:00,1080,2
5,18:05,1085,1
5,18:10,1090,1
5,18:15,1095,1
5,18:20,1100,3
5,18:25,1105,7
5,18:30,1110,0
5,18:35,1115,4
5,18:40,1120,0
5,18:45,1125,3
5,18:50,1130,1
5,18:55,1135,1
5,19:00,1140,1
5,19:05,1145,1
5,19:10,1150,4
5,19:15,1155,1
5,19:20,1160,0
5,19:25,1165,2
5,19:30,1170,1
5,19:35,1175,4
5,19:40,1180,0
5,19:45,1185,1
5,19:50,1190,1
5,19:55,1195,3
5,20:00,1200,0
5,20:05,1205,0
5,20:10,1210,0
5,20:15,1215,0
5,20:20,1220,1
5,20:25,1225,1
5,20:30,1230,0
5,20:35,1235,0
5,20:40,1240,0
5,20:45,1245,2
5,20:50,1250,0
5,20:55,1255,1
5,21:00,1260,0
5,21:05,1265,0
5,21:10,1270,1
5,21:15,1275,0
5,21:20,1280,1
5,21:25,1285,1
5,21:30,1290,1
5,21:35,1295,2
5,21:40,1300,1
5,21:45,1305,0
5,21:50,1310,0
5,21:55,1315,1
10,10:20,620,2
10,10:30,630,2
10,10:40,640,3
10,10:50,650,2
10,11:00,660,1
10,11:10,670,3
10,11:20,680,0
10,11:30,690,3
10,11:40,700,0
10,11:50,710,6
10,12:00,720,3
10,12:10,730,2
10,12:20,740,2
10,12:30,750,1
10,12:40,760,3
10,12:50,770,1
10,13:00,780,4
10,13:10,790,1
10,13:20,800,2
10,13:30,810,3
10,13:40,820,6
10,13:50,830,2
10,14:00,840,1
10,14:10,850,3
10,14:20,860,2
10,14:30,870,10
10,14:40,880,1
10,14:50,890,2
10,15:00,900,3
10,15:10,910,7
10,15:20,920,5
10,15:30,930,2
10,15:40,940,2
10,15:50,950,7
10,16:00,960,2
10,16:10,970,2
10,16:20,980,4
10,16:30,990,3
10,16:40,1000,3
10,16:50,1010,2
10,17:00,1020,1
10,17:10,1030,3
10,17:20,1040,2
10,17:30,1050,1
10,17:40,1060,7
10,17:50,1070,2
10,18:00,1080,3
10,18:10,1090,2
10,18:20,1100,10
10,18:30,1110,4
10,18:40,1120,3
10,18:50,1130,2
10,19:00,1140,2
10,19:10,1150,5
10,19:20,1160,2
10,19:30,1170,5
10,19:40,1180,1
10,19:50,1190,4
10,20:00,1200,0
10,20:10,1210,0
10,20:20,1220,2
10,20:30,1230,0
10,20:40,1240,2
10,20:50,1250,1
10,21:00,1260,0
10,21:10,1270,1
10,21:20,1280,2
10,21:30,1290,3
10,21:40,1300,1
10,21:50,1310,1
30,10:00,600,2
30,10:30,630,7
30,11:00,660,4
30,11:30,690,9
30,12:00,720,7
30,12:30,750,5
30,13:00,780,7
30,13:30,810,11
30,14:00,840,6
30,14:30,870,13
30,15:00,900,15
30,15:30,930,11
30,16:00,960,8
30,16:30,990,8
30,17:00,1020,6
30,17:30,1050,10
30,18:00,1080,15
30,18:30,1110,9
30,19:00,1140,9
30,19:30,1170,10
30,20:00,1200,2
30,20:30,1230,3
30,21:00,1260,3
30,21:30,1290,5
