time,minute,g1,g2,g3,g4,g5,g6,g7,g8,g9,all39_total
09:00,540,0,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,0,0,0,0
10:05,605,0,0,0,0,0,0,0,0,0,0
10:10,610,0,-178,-356,-178,-89,0,0,0,0,-801
10:15,615,0,-178,-356,-178,-89,0,0,0,0,-801
10:20,620,0,-178,-356,-178,-89,0,0,0,0,-801
10:25,625,-89,-1778,-1244,-1222,-2400,0,862,-356,0,-6227
10:30,630,-89,-1778,-1244,-1222,-2400,0,862,-356,0,-6227
10:35,635,-89,-1778,-1244,-1222,-2400,0,862,-356,0,-6227
10:40,640,-1067,-1689,-2844,-1344,-4711,0,83,259,0,-11313
10:45,645,-1067,-1689,-2844,-1344,-4711,0,83,259,0,-11313
10:50,650,-1067,-1689,-2844,-1344,-4711,0,83,259,0,-11313
10:55,655,-1067,-1689,-2844,-1344,-4711,0,83,259,0,-11313
11:00,660,-2299,-727,-2672,-2708,-3200,-341,-2666,1379,603,-12631
11:05,665,-2299,-727,-2672,-2708,-3200,-341,-2666,1379,603,-12631
11:10,670,-2744,-1333,-3555,-4536,-781,-1815,-4089,2672,415,-15766
11:15,675,-2744,-1333,-3555,-4536,-781,-1815,-4089,2672,415,-15766
11:20,680,-2744,-1333,-3555,-4536,-781,-1815,-4089,2672,415,-15766
11:25,685,-2744,-1333,-3555,-4536,-781,-1815,-4089,2672,415,-15766
11:30,690,355,-2933,-2956,-9101,-2297,-5554,-8267,-595,1170,-30178
11:35,695,355,-2933,-2956,-9101,-2297,-5554,-8267,-595,1170,-30178
11:40,700,355,-2933,-2956,-9101,-2297,-5554,-8267,-595,1170,-30178
11:45,705,-2039,-4178,-95,-13049,92,-4561,-10755,-3447,1229,-36803
11:50,710,-2039,-4178,-95,-13049,92,-4561,-10755,-3447,1229,-36803
11:55,715,-2039,-4178,-95,-13049,92,-4561,-10755,-3447,1229,-36803
12:00,720,-2039,-4178,-95,-13049,92,-4561,-10755,-3447,1229,-36803
12:05,725,-2417,-4178,669,-14823,5410,-7161,-13778,-4740,-600,-41618
12:10,730,-2417,-4178,669,-14823,5410,-7161,-13778,-4740,-600,-41618
12:15,735,-2417,-4178,669,-14823,5410,-7161,-13778,-4740,-600,-41618
12:20,740,-2417,-4178,669,-14823,5410,-7161,-13778,-4740,-600,-41618
12:25,745,-2417,-4178,669,-14823,5410,-7161,-13778,-4740,-600,-41618
12:30,750,-3930,-1128,-1539,-17938,5030,-8059,-17065,-8437,804,-52262
12:35,755,-3930,-1128,-1539,-17938,5030,-8059,-17065,-8437,804,-52262
12:40,760,-3930,-1128,-1539,-17938,5030,-8059,-17065,-8437,804,-52262
12:45,765,-3930,-1128,-1539,-17938,5030,-8059,-17065,-8437,804,-52262
12:50,770,-4357,127,-2606,-19459,569,-8926,-19556,-9935,2008,-62135
12:55,775,-4357,127,-2606,-19459,569,-8926,-19556,-9935,2008,-62135
13:00,780,-4357,127,-2606,-19459,569,-8926,-19556,-9935,2008,-62135
13:05,785,-1103,-1650,-2784,-12375,-2560,-9326,-21155,-10113,-808,-61874
13:10,790,-1103,-1650,-2784,-12375,-2560,-9326,-21155,-10113,-808,-61874
13:15,795,-1103,-1650,-2784,-12375,-2560,-9326,-21155,-10113,-808,-61874
13:20,800,-1103,-1650,-2784,-12375,-2560,-9326,-21155,-10113,-808,-61874
13:25,805,2784,-4193,-4362,-4445,-5254,-11781,-24622,-10729,-344,-62946
13:30,810,2784,-4193,-4362,-4445,-5254,-11781,-24622,-10729,-344,-62946
13:35,815,2784,-4193,-4362,-4445,-5254,-11781,-24622,-10729,-344,-62946
13:40,820,2784,-4193,-4362,-4445,-5254,-11781,-24622,-10729,-344,-62946
13:45,825,2784,-4193,-4362,-4445,-5254,-11781,-24622,-10729,-344,-62946
13:50,830,4880,-5004,-9653,-6357,-8534,-17218,-19555,-11772,-490,-73703
13:55,835,4880,-5004,-9653,-6357,-8534,-17218,-19555,-11772,-490,-73703
14:00,840,4880,-5004,-9653,-6357,-8534,-17218,-19555,-11772,-490,-73703
14:05,845,4880,-5004,-9653,-6357,-8534,-17218,-19555,-11772,-490,-73703
14:10,850,3737,-7363,-11451,-8348,-11378,-17284,-8376,-13861,381,-73943
14:15,855,3737,-7363,-11451,-8348,-11378,-17284,-8376,-13861,381,-73943
14:20,860,3737,-7363,-11451,-8348,-11378,-17284,-8376,-13861,381,-73943
14:25,865,3737,-7363,-11451,-8348,-11378,-17284,-8376,-13861,381,-73943
14:30,870,1476,-11394,-15702,-3080,-14844,-17765,-2531,-16067,-3540,-83447
14:35,875,1476,-11394,-15702,-3080,-14844,-17765,-2531,-16067,-3540,-83447
14:40,880,1476,-11394,-15702,-3080,-14844,-17765,-2531,-16067,-3540,-83447
14:45,885,3958,-10134,-19791,2255,-16089,-17707,-4573,-15928,-6012,-84021
14:50,890,3958,-10134,-19791,2255,-16089,-17707,-4573,-15928,-6012,-84021
14:55,895,3958,-10134,-19791,2255,-16089,-17707,-4573,-15928,-6012,-84021
15:00,900,3958,-10134,-19791,2255,-16089,-17707,-4573,-15928,-6012,-84021
15:05,905,3958,-10134,-19791,2255,-16089,-17707,-4573,-15928,-6012,-84021
15:10,910,6149,-14490,-20652,3132,-21245,-18657,-7541,-19947,-9616,-102867
15:15,915,6149,-14490,-20652,3132,-21245,-18657,-7541,-19947,-9616,-102867
15:20,920,6149,-14490,-20652,3132,-21245,-18657,-7541,-19947,-9616,-102867
15:25,925,6149,-14490,-20652,3132,-21245,-18657,-7541,-19947,-9616,-102867
15:30,930,10450,-17436,-21504,5388,-22046,-10801,-11566,-24835,-6755,-99105
15:35,935,10450,-17436,-21504,5388,-22046,-10801,-11566,-24835,-6755,-99105
15:40,940,10450,-17436,-21504,5388,-22046,-10801,-11566,-24835,-6755,-99105
15:45,945,6136,-22044,-26261,3475,-15022,-10609,-15275,-26869,-11734,-118203
15:50,950,6136,-22044,-26261,3475,-15022,-10609,-15275,-26869,-11734,-118203
15:55,955,6136,-22044,-26261,3475,-15022,-10609,-15275,-26869,-11734,-118203
16:00,960,6136,-22044,-26261,3475,-15022,-10609,-15275,-26869,-11734,-118203
16:05,965,6136,-22044,-26261,3475,-15022,-10609,-15275,-26869,-11734,-118203
16:10,970,5396,-14044,-29611,-1188,-18488,-9107,-14742,-25324,-14579,-121687
16:15,975,5396,-14044,-29611,-1188,-18488,-9107,-14742,-25324,-14579,-121687
16:20,980,5396,-14044,-29611,-1188,-18488,-9107,-14742,-25324,-14579,-121687
16:25,985,5396,-14044,-29611,-1188,-18488,-9107,-14742,-25324,-14579,-121687
16:30,990,6465,-10324,-31745,-4076,-23199,-9180,-9146,-21277,-17511,-119993
16:35,995,6465,-10324,-31745,-4076,-23199,-9180,-9146,-21277,-17511,-119993
16:40,1000,6465,-10324,-31745,-4076,-23199,-9180,-9146,-21277,-17511,-119993
16:45,1005,6465,-10324,-31745,-4076,-23199,-9180,-9146,-21277,-17511,-119993
16:50,1010,9538,-10547,-26945,-6746,-26933,-9379,-10553,-21190,-18844,-121599
16:55,1015,9538,-10547,-26945,-6746,-26933,-9379,-10553,-21190,-18844,-121599
17:00,1020,9538,-10547,-26945,-6746,-26933,-9379,-10553,-21190,-18844,-121599
17:05,1025,10605,-12503,-29069,-1365,-30045,-12651,-10913,-23804,-14044,-123789
17:10,1030,10605,-12503,-29069,-1365,-30045,-12651,-10913,-23804,-14044,-123789
17:15,1035,10605,-12503,-29069,-1365,-30045,-12651,-10913,-23804,-14044,-123789
17:20,1040,10605,-12503,-29069,-1365,-30045,-12651,-10913,-23804,-14044,-123789
17:25,1045,10605,-12503,-29069,-1365,-30045,-12651,-10913,-23804,-14044,-123789
17:30,1050,6828,-14534,-31190,6490,-31467,-17333,-13249,-19526,-8895,-122876
17:35,1055,6828,-14534,-31190,6490,-31467,-17333,-13249,-19526,-8895,-122876
17:40,1060,6828,-14534,-31190,6490,-31467,-17333,-13249,-19526,-8895,-122876
17:45,1065,6828,-14534,-31190,6490,-31467,-17333,-13249,-19526,-8895,-122876
17:50,1070,4822,-16574,-32424,9067,-34933,-19179,-16050,-16769,-12889,-134929
17:55,1075,4822,-16574,-32424,9067,-34933,-19179,-16050,-16769,-12889,-134929
18:00,1080,4822,-16574,-32424,9067,-34933,-19179,-16050,-16769,-12889,-134929
18:05,1085,4822,-16574,-32424,9067,-34933,-19179,-16050,-16769,-12889,-134929
18:10,1090,7633,-12839,-33815,7075,-29244,-16895,-12634,-19687,-16444,-126850
18:15,1095,7633,-12839,-33815,7075,-29244,-16895,-12634,-19687,-16444,-126850
18:20,1100,7633,-12839,-33815,7075,-29244,-16895,-12634,-19687,-16444,-126850
18:25,1105,14917,-6914,-36444,2680,-34044,-13928,-7865,-20164,-16622,-118384
18:30,1110,14917,-6914,-36444,2680,-34044,-13928,-7865,-20164,-16622,-118384
18:35,1115,14917,-6914,-36444,2680,-34044,-13928,-7865,-20164,-16622,-118384
18:40,1120,14917,-6914,-36444,2680,-34044,-13928,-7865,-20164,-16622,-118384
18:45,1125,14917,-6914,-36444,2680,-34044,-13928,-7865,-20164,-16622,-118384
18:50,1130,14271,-4004,-33239,5141,-31022,-7841,-1594,-20667,-12405,-91360
18:55,1135,14271,-4004,-33239,5141,-31022,-7841,-1594,-20667,-12405,-91360
19:00,1140,14271,-4004,-33239,5141,-31022,-7841,-1594,-20667,-12405,-91360
19:05,1145,14271,-4004,-33239,5141,-31022,-7841,-1594,-20667,-12405,-91360
19:10,1150,15814,-7702,-35727,11590,-31644,-9249,-560,-23323,-12993,-93794
19:15,1155,15814,-7702,-35727,11590,-31644,-9249,-560,-23323,-12993,-93794
19:20,1160,15814,-7702,-35727,11590,-31644,-9249,-560,-23323,-12993,-93794
19:25,1165,13504,-10374,-38712,14052,-30133,-869,-1595,-18915,-14415,-87457
19:30,1170,13504,-10374,-38712,14052,-30133,-869,-1595,-18915,-14415,-87457
