group,value,samples,percentage,source_bullish_count,source_bullish_rate,target_bullish_count,target_bullish_rate,mean_improvement,mean_shape_similarity
source_regime,STABLE,14,48.275862068965516,11,78.57142857142857,7,50.0,0.6187996976127864,0.8430675835301497
source_regime,TRANSITION,8,27.586206896551722,3,37.5,6,75.0,0.6617070815062116,0.8042972722943511
source_regime,UNSTABLE,7,24.137931034482758,2,28.57142857142857,3,42.857142857142854,0.42221183686212527,0.777156616876474
