date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern,phase_alignment_score,high_alignment,repeat_position,repeat_cycle_index
2026-06-27,056,145.79401559557633,227.75780855155776,6.25191994677576,358.7268952245011,103.60540969891385,226.32991859423453,123.10113121576254,305.03013373318,235.9156057983877,133.8246710375104,137.5530062858318,142.79121186731714,138.05629639688644,142.79121186731714,133.8246710375104,0.3509490369667403,False,296.69564918397185,154.20738223768802,TOP,True,True,DOWN-DOWN-UP,0.16998583264627487,False,0,0
2026-06-28,056,297.6690155955763,255.88280855155776,146.87691994677576,244.08004755129178,219.32006657123586,216.78641497927543,169.07164683762122,357.26682254937424,102.23017551842786,57.18256783934895,155.57161437478118,162.85358031441922,125.20258750951645,162.85358031441922,57.18256783934895,0.25975645311627626,False,272.7110950266472,163.5406296424283,LEFT,True,False,UP-DOWN-DOWN,0.4823821306467753,False,1,0
2026-06-29,056,89.5440155955763,284.0078085515578,287.5019199467758,377.7428709047243,190.6187241961897,231.8349011015227,207.00533568342829,234.7889651861713,210.56336274213163,146.825259026251,4.624505505097391,144.3385179600969,98.5960941638151,146.825259026251,4.624505505097391,0.3326124589715864,False,281.45557906413944,202.72914087391655,LEFT,False,True,UP-DOWN-DOWN,0.35856259347436287,False,2,0
2026-06-30,056,241.4190155955763,312.13280855155773,68.12691994677573,218.06163020386293,145.3610220253394,258.0757705549713,227.9250771717957,361.32145466605624,214.61760568672713,91.74941215215101,104.09976025376739,159.1221282078179,118.32376687124543,159.1221282078179,91.74941215215101,0.2767175990553732,False,279.15295180829685,195.9679016279541,LEFT,True,False,DOWN-DOWN-UP,0.29771495114293195,False,3,0
2026-07-01,056,33.2940155955763,340.25780855155773,208.75191994677573,328.13422402867724,232.84001312754225,283.8263871538341,235.0665537512678,248.9857452666471,97.02068092412979,44.36374523951747,142.37462320131903,157.19851363967933,114.64562736017194,157.19851363967933,44.36374523951747,0.28546130163782124,False,286.98211881638616,188.30908260097996,LEFT,False,False,UP-DOWN-DOWN,0.31331694296255735,False,4,0
2026-07-02,056,185.1690155955763,8.38280855155773,349.37691994677584,290.1013830298953,80.57694710516485,306.75600688642305,235.84677303448987,291.41892101085983,235.750656709899,156.1604794431847,15.337387049372316,155.17930293317355,108.89238980857685,156.1604794431847,15.337387049372316,0.29017963889461496,False,296.0921036423927,184.0581256165179,TOP,False,False,DOWN-UP-UP,0.3282283302943411,False,5,0
2026-07-03,056,337.0440155955762,36.50780855155773,130.00191994677573,281.07048495152327,234.69056606027252,331.1025715204301,232.02073490182954,375.50689667063205,126.63787906376282,50.10327020118727,114.35598102693015,143.50477004457628,102.65467375756457,143.50477004457628,50.10327020118727,0.34770559070647145,False,329.2266510475285,197.78306000862162,RIGHT,False,False,UP-UP-DOWN,0.48453048612570065,False,6,0
2026-07-04,056,128.91901559557618,64.63280855155773,270.62691994677596,376.32760135440327,128.36955334998746,358.0917767692585,217.54325032229644,222.35477936976895,190.8496137184363,91.0191931957725,138.3368450492058,166.16674713539078,131.84092846012302,166.16674713539078,91.0191931957725,0.2446966039300419,False,318.9247191644769,178.92080579690673,RIGHT,False,True,DOWN-UP-DOWN,0.2357847555449881,False,7,0
2026-07-05,056,280.7940155955764,92.75780855155779,51.25191994677584,229.2669533845396,203.48539369278575,379.44753642748174,186.17300861477634,345.21212165317706,226.2840730914179,151.17515073651268,52.734818841235956,118.16540029621306,107.3584566246539,151.17515073651268,52.734818841235956,0.3128402239249424,False,317.97553715506615,205.31415846632663,RIGHT,True,True,DOWN-UP-UP,0.36812392105344205,False,8,0
2026-07-06,056,72.66901559557641,120.88280855155779,191.87691994677562,365.3590490107574,210.39585707201078,381.03739388718043,141.53313875736893,277.50189126694585,83.02527461287323,70.62495643712477,118.9233806682915,154.7324964020194,114.76027783581189,154.7324964020194,70.62495643712477,0.29667047089991183,False,341.2994447216279,144.9847568140843,TOP,True,False,UP-UP-DOWN,0.6673393671713553,True,9,0
2026-07-07,056,224.5440155955764,149.0078085515578,332.50191994677584,229.2883816182984,118.15382153273086,354.2889711289054,99.6200808315454,277.0917442298993,234.00995049826713,126.36711171178227,154.98402791879906,125.33077872516063,135.560639451914,154.98402791879906,125.33077872516063,0.2955271458236407,False,286.8896989923677,150.5946176208478,TOP,False,True,DOWN-UP-UP,0.3138679554414287,False,10,0
2026-07-08,056,16.419015595576184,177.1328085515578,113.12691994677584,313.371209657364,235.37586733363057,305.50031148624583,80.17771058808886,383.2902555149225,154.4274332611963,155.3976154747358,107.5374200407375,106.96411525558749,123.29971692368694,155.3976154747358,106.96411525558749,0.2936472023875646,False,334.0539255528441,156.6603370609719,RIGHT,True,True,UP-DOWN-DOWN,0.44161082158984344,False,11,0
2026-07-09,056,168.2940155955764,205.25780855155767,253.75191994677562,322.18282013430513,82.9395269834615,254.3692571474448,93.28314783069739,216.519490656597,165.67068548084293,68.59788493243975,81.68574190434305,134.1983002225943,94.82730901979237,134.1983002225943,68.59788493243975,0.39000772626093505,False,264.3571893127823,113.96445343166727,TOP,True,False,DOWN-DOWN-DOWN,0.8220440908903369,True,12,0
2026-07-10,056,320.1690155955762,233.3828085515578,34.37691994677607,265.77930210938234,231.0278217435992,222.07430927324938,132.09098915103283,329.1289829539097,232.5785898059785,108.160174011768,146.8279981551901,63.36865900969322,106.11894372555044,146.8279981551901,63.36865900969322,0.3326000083854995,False,272.3275314455138,198.56580023353683,LEFT,False,True,UP-DOWN-UP,0.4429006033799976,False,13,0
2026-07-11,056,112.04401559557573,261.5078085515577,175.00191994677607,383.4300768356254,156.2174830992951,218.18141558285708,177.7835300944589,309.57285897043243,80.53947557481253,166.64997578406602,133.44962369330364,105.74521007432072,135.2816031838968,166.64997578406602,105.74521007432072,0.24250011007242722,False,303.7281171296383,138.18016292285552,TOP,True,False,DOWN-DOWN-DOWN,0.506465465143564,False,14,0
2026-07-12,056,263.9190155955762,289.6328085515578,315.6269199467756,219.06807823256912,181.37803852732458,236.6611754847338,212.59481688206202,261.44861821471835,229.40439367350206,35.83300603874769,29.94961083218918,64.05186147025954,43.27815944706547,64.05186147025954,29.94961083218918,0.7088551751351839,True,239.0592906440071,207.79241636096287,LEFT,False,False,DOWN-DOWN-UP,0.9332717188358114,True,15,0
2026-07-13,056,55.79401559557573,317.7578085515577,96.25191994677562,349.63005135858407,223.73612648621585,263.48917877991124,230.20628779464553,381.0001904868989,181.1262895593452,86.3835222480089,127.34867136792934,52.91203862888235,88.88141074827354,127.34867136792934,52.91203862888235,0.4211424028730485,False,331.37314020846475,211.68956794673554,RIGHT,False,True,UP-DOWN-UP,0.5522069748341637,False,16,0
2026-07-14,056,207.66901559557618,345.8828085515578,236.87691994677562,250.61932468705834,95.81996092417397,288.5446040723629,235.54799680483507,220.0305522631943,137.82265773042934,144.7834618577713,119.34997776504616,51.960557516227254,105.36466571301492,144.7834618577713,51.960557516227254,0.34189335519194863,False,253.0648270075385,156.3968718198128,LEFT,True,True,DOWN-DOWN-DOWN,0.5378047977770828,False,17,0
2026-07-15,056,359.5440155955762,14.007808551557673,17.501919946775615,299.6339080566498,235.99955661408143,311.36482677923254,235.55538072238028,314.2794437710713,235.28331851918315,11.739324780353064,2.9272871487990098,14.663039022350748,9.776550317167606,14.663039022350748,2.9272871487990098,0.9333498226256784,True,308.4260595356512,235.61275195188162,BOTTOM,True,False,UP-UP-UP,0.9908167264566562,True,18,0
2026-07-16,056,151.41901559557573,42.13280855155779,158.12691994677607,350.7585440921514,96.8286832530746,336.4064747879205,230.24549232634183,340.1224750862694,90.05654618071901,134.18653746410664,140.2381876652635,12.609036617626932,95.67792058233236,140.2381876652635,12.609036617626932,0.3625536924306205,False,342.4291646554471,139.04357392004513,TOP,False,False,DOWN-UP-DOWN,0.6190653518793784,False,19,0
2026-07-17,056,303.2940155955762,70.25780855155779,298.75191994677607,249.4852996239907,223.17440386605406,363.2414346382888,212.6962657344752,245.11140951862373,220.11530482909652,114.23768919273388,118.36276853749334,5.3375089294296885,79.31265555321897,118.36276853749334,5.3375089294296885,0.46198741573866664,False,285.94604792696776,218.66199147654194,BOTTOM,False,True,UP-UP-UP,0.5234187152312827,False,20,0
2026-07-18,056,95.16901559557573,98.38280855155779,79.37691994677562,380.5540786680059,182.71292521073667,381.7819735807494,177.94856125901896,370.86516202049734,203.29160271364026,4.920049774257231,27.59432051732217,22.745484685336535,18.41995165897198,27.59432051732217,4.920049774257231,0.8745712703758083,True,377.7337380897509,187.98436306113194,RIGHT,True,True,UP-UP-UP,0.9895192945948087,True,21,0
2026-07-19,056,247.04401559557573,126.50780855155779,220.00191994677562,216.68488316834885,154.71034276667302,377.9966620403643,132.26905442913542,234.10345402139396,111.47289871869525,162.8652861266099,145.38822306611888,46.61419503074746,118.28923474115875,162.8652861266099,46.61419503074746,0.25970324487904595,False,276.26166641003573,132.81743197150124,TOP,True,True,DOWN-UP-DOWN,0.6362466372459892,False,22,0
2026-07-20,056,38.919015595576184,154.6328085515579,0.6269199467756152,333.36036698880434,231.31589061844866,345.80411076631344,93.39403858966055,300.5033345080383,235.9991618301459,138.48207113648763,149.62747576577078,33.18911888984744,107.09955526403529,149.62747576577078,33.18911888984744,0.31987511015558734,False,326.555937421052,186.90303034608505,RIGHT,True,True,UP-UP-UP,0.45998714474018587,False,23,0
