date,machine,long_phase,mid_phase,short_phase,long_x,long_y,mid_x,mid_y,short_x,short_y,distance_long_mid,distance_mid_short,distance_short_long,mean_pair_distance,max_pair_distance,min_pair_distance,convergence_score,phase_convergence,centroid_x,centroid_y,centroid_region,bullish,next_day_bullish,wave_direction_pattern
2026-08-16,056,177.24368463874453,195.98280690303568,198.21327101900715,305.287924488846,80.16423809420837,270.05222307424026,85.44128393047284,266.1200472646647,87.0339238026067,35.62866636484285,4.242464891984565,39.76575395966622,26.54562840549788,39.76575395966622,4.242464891984565,0.8192465729106081,True,280.4867316092503,84.21314860909597,TOP,True,True,DOWN-DOWN-DOWN
2026-08-17,056,329.11868463874544,224.10780690303568,338.83827101900715,274.061531547401,233.37211431340378,229.71892880815858,117.49533136122216,282.6149087843681,234.9103932703608,124.0713312777665,128.77997305781057,8.690602068170168,87.18063546791575,128.77997305781057,8.690602068170168,0.414636486100861,False,262.1317897133092,195.25927964832894,LEFT,True,True,UP-DOWN-UP
2026-08-18,056,120.99368463874544,252.23280690303568,119.46327101900715,380.9889823076124,141.34905898490925,216.4212034972769,163.21856381281106,381.6164525208288,143.89267485143242,166.01454473625233,166.32185750556314,2.619866512802174,111.65208958487256,166.32185750556314,2.619866512802174,0.24399155679289475,False,326.3422127752394,149.4867658830509,TOP,True,True,DOWN-DOWN-DOWN
2026-08-19,056,272.8686846387445,280.3578069030357,260.08827101900715,223.6972444587758,193.82352123857348,228.93075309603137,202.9895560265214,217.73824972228405,175.62567296690062,10.55489490189742,29.564408126528523,19.148663138411596,19.75598872227918,29.564408126528523,10.55489490189742,0.8656163266975976,True,223.45541575903042,190.8129167439985,LEFT,True,False,DOWN-DOWN-DOWN
2026-08-20,056,64.74368463874453,308.4828069030357,40.71327101900715,358.1955969233462,217.45466715860405,254.52975412479688,226.14639434024545,335.05616229260124,230.73745880097286,104.029577931152,80.65717751874524,26.680816869899285,70.45585743993217,104.029577931152,26.680816869899285,0.5271382821311272,True,315.92717111358144,224.77950676660745,BOTTOM,False,True,UP-DOWN-UP
2026-08-21,056,216.61868463874453,336.6078069030357,181.33827101900715,238.15391650569228,106.7808884264434,280.69273154175846,234.63314928383429,297.4311415558462,80.03873065032688,134.74327957645596,155.49793774334069,65.03024228902505,118.42381986960724,155.49793774334069,65.03024228902505,0.2931911920757242,False,272.0925965344323,140.48425612020154,TOP,True,False,DOWN-DOWN-DOWN
2026-08-22,056,8.493684638744526,4.73280690303568,321.96327101900715,306.8460568546126,235.84260069281925,303.804423869804,235.95189225722768,267.46869475665346,231.5831991572436,3.043595876644341,36.597413700780876,39.607059310621025,26.41602296268208,39.607059310621025,3.043595876644341,0.8199679122244499,True,292.7063918270233,234.45923070243018,BOTTOM,False,True,UP-UP-UP
2026-08-23,056,160.36868463874634,32.85780690303568,102.58827101900715,336.33139616033003,88.14578007119883,327.7351217965508,232.94127594245293,382.93152984575465,171.48043108863007,145.0504448719125,82.60798334107848,95.47898470185207,107.71247097161434,145.0504448719125,82.60798334107848,0.34067979603676135,False,348.99934926754514,164.18916236742726,RIGHT,True,False,DOWN-UP-UP
2026-08-24,056,312.2436846387445,60.98280690303568,243.21327101900624,258.1832064832625,227.9752895933108,354.6351310499739,220.3061833455445,217.49626121406385,148.348345740827,96.75633800047476,154.87091403041944,89.4196717877301,113.68230793954143,154.87091403041944,89.4196717877301,0.2960412998617298,False,276.7715329157667,198.87660622656077,LEFT,False,False,UP-UP-DOWN
2026-08-25,056,104.11868463874453,89.10780690303568,23.838271019005333,383.2138239118199,169.06928092496827,377.49232946571766,191.20678539860864,319.6945081320869,234.57276884236785,22.864920796215895,72.25784850767907,91.24368694035958,62.122152081418186,91.24368694035958,22.864920796215895,0.5852559684529111,True,360.1335538365415,198.28294505531494,RIGHT,False,,UP-UP-DOWN
