source_date,target_date,machine,comparison_scope,source_regime,source_n_fft,source_component_reorder,source_bullish,target_bullish,transformation_type,best_permutation,identity_distance,best_permutation_distance,permutation_improvement,best_rotation_deg,rotation_residual,inversion_distance,inversion_improvement_vs_identity,vertical_mirror_distance,horizontal_mirror_distance,best_mirror_type,best_mirror_distance,best_rotation_permutation,best_rotation_plus_swap_deg,best_transformation_distance,transformation_improvement,classification_confidence,shape_similarity,centroid_distance,centroid_region_match,predicted_centroid_region,actual_centroid_region,identity_distance_threshold,identity_centroid_threshold,source_top_wave_count,source_top_wave_pattern,source_centroid_region,source_phase_alignment_score,source_convergence_score,source_long_k,source_mid_k,source_short_k,source_perimeter,source_area,predicted_perimeter,actual_perimeter,predicted_area,actual_area,area_ratio,predicted_long_mid_side,actual_long_mid_side,long_mid_side_ratio,predicted_mid_short_side,actual_mid_short_side,mid_short_side_ratio,predicted_short_long_side,actual_short_long_side,short_long_side_ratio,predicted_long_phase,actual_long_phase,long_angular_error,long_xy_distance,predicted_long_x,predicted_long_y,actual_long_x,actual_long_y,transformed_long_x,transformed_long_y,predicted_mid_phase,actual_mid_phase,mid_angular_error,mid_xy_distance,predicted_mid_x,predicted_mid_y,actual_mid_x,actual_mid_y,transformed_mid_x,transformed_mid_y,predicted_short_phase,actual_short_phase,short_angular_error,short_xy_distance,predicted_short_x,predicted_short_y,actual_short_x,actual_short_y,transformed_short_x,transformed_short_y
2026-07-17,2026-07-18,056,HISTORICAL_BACKTEST,TRANSITION,32,False,False,True,ROLE_SWAP,LONG_SHORT_SWAP,299.4016112366363,12.15405856748475,0.9594055004671347,-177.37349489127433,275.6522539620711,275.6095832327917,0.07946526374916618,421.03008393403593,185.12505438617538,HORIZONTAL,185.12505438617538,LONG_SHORT_SWAP,-3.007176906429723,6.28681449754221,0.9790020685874888,0.8719780802463161,0.8906805289026736,2.7675371351912643,True,RIGHT,RIGHT,172.09976010941858,1.8007759295068544,0,NONE,BOTTOM,0.978767479737241,0.8907508413023901,2,6,14,48.09616948238512,6.788570049749872,324.9478830650744,329.77092418914276,3655.4847551639423,3896.611019385902,1.0659628695978915,70.3797240819667,107.47471862221188,1.527069337427965,108.70236010581833,75.31899202929681,0.6928919662459595,145.8657988772894,146.97721353763404,1.0076194328547134,356.68764106205833,148.21644099623427,151.52879993417594,147.3299751749667,297.3390600010678,235.97652196079673,355.410830998381,100.57419185421429,354.22219757874,100.7379033744858,70.68096735509971,75.69548811053755,5.014520755437843,6.58437017723672,363.6175276842823,212.30226836287196,367.9204276014175,207.31839607979703,364.69992482188815,208.93411552811526,145.71626452093687,357.8484025447917,147.86786197614515,145.48726588443287,358.8303149069157,103.70537298183805,298.2721458205867,235.990113944049,299.7547005708328,236.05280666234785
2026-07-18,2026-07-19,056,HISTORICAL_BACKTEST,STABLE,32,False,True,True,ROTATION_PLUS_ROLE_SWAP,3_CYCLE_A,455.43578824579697,187.8346250104745,0.5875716624423444,-171.1208972597832,228.79789892532463,235.69062370739846,0.4824942839577703,415.28710137591145,281.4287853447769,HORIZONTAL,281.4287853447769,LONG_SHORT_SWAP,-171.55590633881948,178.20894561525742,0.6087067590764765,0.5681266819474059,0.9333339468898977,60.406441982832106,False,RIGHT,TOP,172.09976010941858,1.8007759295068544,1,LONG,RIGHT,0.5036884482816176,0.331921756647118,2,6,14,329.77092418914276,3896.611019385902,362.6472731520494,368.9473036939786,4384.967109311759,4443.937932698689,1.0134484072324517,135.78100594878757,162.73609984800405,1.1985188849564357,161.1898785477487,144.28730202060777,0.8951387228563862,65.67638865551315,61.923901825366755,0.9428639895255356,20.348402544791725,150.7409050406468,130.39250249585507,141.81288843477037,316.689873553476,235.00171896674817,351.76815516993435,97.59571660495514,352.7252103379445,162.81870742037654,143.19548811053755,291.27010518671386,148.0746170761763,163.7782185812341,362.0784937434061,107.03158677286885,238.13103016034762,214.08452299121313,226.41102156382692,262.9531303755949,305.71644099623427,184.01978248228033,121.69665851395393,149.84468122979249,251.8377692355795,224.62903405055192,292.2944197767619,80.34913967906725,290.0992973851052,143.03530393024337
2026-07-19,2026-07-20,056,HISTORICAL_BACKTEST,UNSTABLE,32,True,True,True,IDENTITY_STABLE,IDENTITY,4.350418422976035,4.350418422976035,0.0,-0.07699240679011211,4.243745683051706,467.168675724409,0.0,352.1000907901163,247.90291502841836,HORIZONTAL,247.90291502841836,IDENTITY,-0.07699240679011211,4.243745683051706,0.02452011037856816,0.02442675338795509,0.9961926357927545,1.1406310350398536,True,TOP,TOP,172.09976010941858,1.8007759295068544,2,LONG+SHORT,TOP,0.5307257293767187,0.2602904552363452,6,12,14,368.9473036939786,4443.937932698689,407.6708792614961,405.64656670866646,7405.276479964741,7267.9016355493295,0.9814490593582719,124.94975349590167,124.60374780139786,0.9972308413196256,119.1633681768031,117.02721158819445,0.9820737142521917,163.55775758879133,164.01560731907418,1.0027993152818464,218.2409050406468,218.98389240874258,0.7429873680957826,1.360569830042559,236.16366381479355,108.99754999303651,235.28156410571074,110.03343143686011,236.0548727397859,109.08340451825507,319.01978248228033,319.8479767300846,0.8281942478042765,0.8323438371979401,264.6904715364359,230.6473019035893,265.47565001474266,230.92351019550912,264.745124064988,230.6947131107677,88.77010518671386,87.2857760766592,1.4843291100546594,2.157504755735536,377.2953385321611,191.6594545134683,376.3988539763486,193.62188724154106,377.297498671459,191.55558581230903
2026-07-20,2026-07-21,056,HISTORICAL_BACKTEST,TRANSITION,32,True,True,True,ROLE_SWAP,MID_SHORT_SWAP,346.97954224121196,53.83575654247703,0.8448445801883856,168.69515507553413,270.79104151681065,273.84893241093937,0.21076346276183022,202.06690689377166,379.5050035699365,VERTICAL,202.06690689377166,MID_SHORT_SWAP,2.5227135378563963,50.59105303329687,0.8541958620772888,0.6401292456518926,0.7493939903843421,16.84016659803244,False,LEFT,TOP,172.09976010941858,1.8007759295068544,1,LONG,TOP,0.09239350991027824,0.25447451218602646,6,12,14,405.64656670866646,7267.9016355493295,376.27907354126717,391.8076342838791,4513.661661027865,5243.359720609311,1.1616643236425648,148.85860145308393,65.72514461059224,0.4415273552822338,166.46418253638004,164.42126349851566,0.9877275759461474,60.95628955180317,161.66122617477123,2.6520844257980114,286.4838924087426,276.44261126818947,10.04128114055311,13.683498648837931,233.91251405151203,209.5557974752638,226.06056920099962,198.34932178764188,233.11580577142428,206.62797571201278,94.84797673008461,233.79455725899152,138.9465805289069,166.4267377330229,380.41566669872543,183.17949199107258,221.80950248344982,132.76179960661875,218.89697729811792,147.35324118903105,244.7857760766592,108.4756382958467,136.3101377808125,166.86930585935113,217.09846265393193,150.9643568757803,383.5979323610949,162.06804208453877,380.6379395642891,186.72563243871545
2026-07-21,2026-07-22,056,HISTORICAL_BACKTEST,TRANSITION,32,True,True,True,ROLE_SWAP,MID_SHORT_SWAP,267.86940539066666,16.22758204172673,0.9394198004133393,178.5013002152978,213.08125477367915,213.1508867376039,0.20427311798919345,221.95007526487092,307.16665240290297,VERTICAL,221.95007526487092,MID_SHORT_SWAP,-3.9952125554473907,15.995892327790859,0.9402847357485186,0.7022389062669284,0.7468364417379459,4.461316581600877,True,LEFT,LEFT,172.09976010941858,1.8007759295068544,2,MID+SHORT,TOP,0.38855128656170956,0.2526306204612925,6,12,14,391.8076342838791,5243.359720609311,288.3286186956115,267.673002518655,1779.2656660776915,1369.2906011947107,0.769581871499408,111.05998321696204,35.338691032179604,0.3181946368850376,137.8302071440853,129.20464527091008,0.9374189297694502,39.43842833456415,103.12966621556531,2.6149537537524448,343.94261126818947,344.69733683449476,0.7547255663052965,0.6319752948819682,286.93106975408466,235.40508268526443,287.5603479819551,235.4634066534885,290.1263426743781,236.20529582682587,243.4756382958467,27.454326891092933,143.97868859524624,135.58535099515174,217.4235723221608,148.7850637929611,322.86944348677616,234.01742653631013,329.26442250243616,231.34727803423684,31.294557258991517,250.75701771675313,140.5375395422384,131.65207910063296,326.3125124298288,233.28574262816426,216.40074071613083,160.8173193648197,214.7526701193503,154.63857860883718
2026-07-22,2026-07-23,056,HISTORICAL_BACKTEST,STABLE,32,False,True,False,NO_CLEAR_TRANSFORM,IDENTITY,10.126437556840964,10.126437556840964,0.0,1.1205030573848356,10.356984320611797,431.5705640292832,0.0,146.6172711339069,382.3253359616107,VERTICAL,146.6172711339069,IDENTITY,1.1205030573848356,10.126437556840964,0.0,0.0,0.9930543303277687,3.334387706768021,True,RIGHT,RIGHT,172.09976010941858,1.8007759295068544,1,SHORT,LEFT,0.5652495607801999,0.4127061578594996,6,12,14,267.673002518655,1369.2906011947107,338.55291086050966,336.94193139323596,2034.913002448319,1851.595934737433,0.9099140516128568,26.18125655101818,23.716387586760586,0.9058536797325056,156.82938529855164,156.79451177261407,0.9997776339818512,155.5422690109398,156.4310320338613,1.0057139646256477,52.19733683449476,46.85601003892589,5.341326795568875,5.796551207499309,346.1321683823614,225.78721236931165,340.9452893091447,228.37493170899833,346.1321683823614,225.78721236931165,25.757017716753126,22.015746842186218,3.741270874566908,3.2934809413403845,321.3711647109685,234.2931451091998,318.11833066606033,234.80898169888553,321.3711647109685,234.2931451091998,184.95432689109293,185.49462709168074,0.5403002005878079,1.0364054080012703,290.5105488331351,80.5300855637993,289.4813139000295,80.65178857201752,290.5105488331351,80.5300855637993
2026-07-23,2026-07-24,056,HISTORICAL_BACKTEST,TRANSITION,32,True,False,False,IRREGULAR,MID_SHORT_SWAP,172.09976010941858,167.68505905409447,0.025651988431112938,16.859425856553827,185.202379411067,333.02128881970043,0.0,337.0002034311165,229.82401666911122,HORIZONTAL,229.82401666911122,3_CYCLE_A,61.42437265598899,159.2285074263977,0.07478948648642814,0.04339202595276563,0.5801888472738729,54.890376559735,False,RIGHT,BOTTOM,172.09976010941858,1.8007759295068544,1,SHORT,RIGHT,0.3939009734022316,0.28729767376084514,6,12,14,336.94193139323596,1851.595934737433,356.0884028192248,238.36485387327073,4677.372459587834,134.2146893117001,0.028694462643568692,73.82955910063285,118.75345992915153,1.6084812285995842,154.67969596549852,3.474050355869206,0.022459640447212263,127.57914775309348,116.13734358825,0.9103160323112752,114.35601003892589,106.67847860606071,7.67753143286518,12.595755615147121,383.0804850489401,152.38990592997675,383.5162231420005,164.97812231796303,406.9483063916823,179.52988237227197,157.01574684218622,345.1898275785152,171.82591926367104,154.1898294929044,341.96061970152175,91.07138938885335,287.96985161299926,235.4995738968029,253.56404821605412,199.50681126265187,342.99462709168074,349.39628191617317,6.401654824492425,5.31417500136704,286.13758636554945,235.32670919769086,291.43474852673705,235.7515962217769,372.7675970798601,244.97056473373996
2026-07-24,2026-07-25,056,HISTORICAL_BACKTEST,UNSTABLE,32,True,False,False,IRREGULAR,3_CYCLE_B,214.28548601499435,137.09584429772408,0.36021871174172304,-24.622086115135755,194.62221772100673,372.54195613161716,0.0,271.8124502382777,352.6015857602867,VERTICAL,271.8124502382777,MID_SHORT_SWAP,20.50843103135093,137.09584429772408,0.36021871174172304,0.20090780787358548,0.5577383998242613,45.276762366778456,False,TOP,RIGHT,172.09976010941858,1.8007759295068544,1,LONG,BOTTOM,0.5805367514458086,0.46021154577658396,3,6,14,238.36485387327073,134.2146893117001,346.5688075982247,309.2552602567466,3861.4565990704677,59.28738764553376,0.015353633046090808,154.13956735256932,0.7723082030978197,0.005010447455916946,58.19948898086494,154.2045188218457,2.6495854434829433,134.2297512647904,154.2784332318031,1.1493609410589114,23.146281916173166,20.608707554746843,2.537574361426323,2.203680411873135,319.0941999923539,234.66571393931855,316.91205436041395,234.97303754511353,362.7051446404088,107.71804113074836,174.1784786060607,21.502813094879684,152.67566551118102,154.2776436923739,311.1405590749251,80.73148831098773,317.67753604215966,234.87057899015622,319.0941999923539,234.66571393931855,142.68982757851518,173.9590495622092,31.269221983694024,57.804161910747304,362.7051446404088,107.71804113074836,311.55761570992206,80.78754877526191,311.1405590749251,80.73148831098773
2026-07-25,2026-07-26,056,HISTORICAL_BACKTEST,UNSTABLE,32,True,False,False,NO_CLEAR_TRANSFORM,IDENTITY,95.01106737791439,95.01106737791439,0.0,-22.73425886054628,118.034367016913,378.05839772425503,0.0,360.4332811619835,161.1765439490634,HORIZONTAL,161.1765439490634,IDENTITY,-22.73425886054628,95.01106737791439,0.0,0.0,0.974149824023943,28.798896393838685,False,RIGHT,BOTTOM,172.09976010941858,1.8007759295068544,1,SHORT,RIGHT,0.3998484518894609,0.298734394400895,3,4,6,309.2552602567466,59.28738764553376,325.1675596352147,214.6477680392202,1017.0628892189133,358.49387767178416,0.3524795580213346,14.421584862751041,13.331079241183312,0.92438378777742,158.3819162904625,106.28767192878361,0.6710846441197156,152.36405848200113,95.0290168692533,0.6236970701359936,54.35870755474684,49.367069583285456,4.991637971461387,5.526250003407622,348.2353150442405,224.5857014215477,343.3795206097309,227.22401518415217,348.2353150442405,224.5857014215477,66.50281309487968,61.08323218697319,5.419580907906493,6.62125271673946,359.8316251131972,216.0120381007645,354.7311196274717,220.23410291895635,359.8316251131972,216.0120381007645,241.4590495622092,302.24289087769193,60.78384131548273,82.8635646577673,218.04771160553966,145.42766817163536,248.46772083379912,222.50550795937585,218.04771160553966,145.42766817163536
2026-07-26,2026-07-27,056,HISTORICAL_BACKTEST,UNSTABLE,32,False,False,True,IRREGULAR,IDENTITY,10.943951560281224,10.943951560281224,0.0,2.4088967334188,4.117215978597306,484.81515437136994,0.0,475.83705823281696,89.38596840060089,HORIZONTAL,89.38596840060089,IDENTITY,2.4088967334188,4.117215978597306,0.6237907344601307,0.6158001614793521,0.9871902987021856,3.5848641005675526,True,RIGHT,RIGHT,172.09976010941858,1.8007759295068544,0,NONE,BOTTOM,0.6150612206597151,0.5168742185055291,3,4,14,214.6477680392202,358.49387767178416,68.96850822926832,68.55043160848199,28.27424256492435,29.293128632904754,1.0360358395327762,34.38881287062438,34.17577589071527,0.9938050498948428,10.026996865058699,10.84432528587291,1.081512783120774,24.55269849358525,23.53033043189381,0.9583602567368084,83.11706958328546,80.80442821505608,2.3126413682293787,3.2312546671379088,373.63058456852025,198.88802329130485,371.9495544825043,201.64757843186823,373.19194769932693,201.97492103973053,106.08323218697319,103.9283329769853,2.1548992099878888,3.446801919202245,383.4651955014718,165.935468330448,383.1827907088332,169.3706817158596,384.40289000070555,169.4648422430561,99.74289087769193,96.9810012487851,2.761889628906829,4.26589497394107,382.2121778294978,175.88386583183575,381.28220137412893,180.04715824543766,382.73284055166107,179.35178317388213
