category,value,samples,bullish_count,bullish_rate,next_day_samples,next_day_bullish_count,next_day_bullish_rate
TOP_WAVE_PATTERN,NONE,8,1,12.5,8,6,75.0
TOP_WAVE_PATTERN,LONG,9,4,44.44444444444444,9,3,33.33333333333333
TOP_WAVE_PATTERN,MID,6,4,66.66666666666666,6,5,83.33333333333334
TOP_WAVE_PATTERN,SHORT,8,3,37.5,8,3,37.5
TOP_WAVE_PATTERN,LONG+MID,7,3,42.857142857142854,7,4,57.14285714285714
TOP_WAVE_PATTERN,LONG+SHORT,7,4,57.14285714285714,7,3,42.857142857142854
TOP_WAVE_PATTERN,MID+SHORT,8,6,75.0,8,2,25.0
TOP_WAVE_PATTERN,LONG+MID+SHORT,8,7,87.5,7,5,71.42857142857143
