bonus_id,time,start,status
19,19:54,5,継続
18,19:51,61,継続
17,19:45,339,初当り
16,18:30,5,継続
15,18:27,7,継続
14,18:24,110,初当り
13,18:16,37,継続
12,18:12,227,初当り
11,16:06,60,継続
10,16:01,56,継続
9,15:56,261,初当り
8,15:10,72,継続
7,15:04,441,初当り
6,13:35,225,初当り
5,12:28,12,継続
4,12:25,24,継続
3,12:21,49,継続
2,12:17,27,継続
1,12:12,128,初当り
