bonus_id,time,start,status
16,19:26,15,継続
15,19:22,4,継続
14,19:20,333,初当り
13,15:56,81,継続
12,15:48,49,継続
11,15:42,23,継続
10,15:37,97,継続
9,15:29,62,継続
8,15:22,794,初当り
7,12:48,40,継続
6,12:42,6,継続
5,12:39,2,継続
4,12:37,85,継続
3,12:28,22,継続
2,12:23,10,継続
1,12:20,107,初当り
