bonus_id,time,start,status
18,19:38,73,継続
17,19:32,296,初当り
16,18:37,3,継続
15,18:34,96,継続
14,18:28,26,継続
13,18:24,3,継続
12,18:22,45,継続
11,18:17,838,初当り
10,14:47,33,継続
9,14:43,23,継続
8,14:40,89,継続
7,14:31,143,初当り
6,14:09,23,継続
5,14:05,2,継続
4,14:03,107,初当り
3,13:54,390,初当り
2,11:34,6,継続
1,11:31,9,初当り
