bonus_id,time,start,status
20,15:23,17,継続
19,15:20,29,継続
18,15:17,12,継続
17,15:13,203,初当り
16,14:47,80,継続
15,14:40,19,継続
14,14:36,8,継続
13,14:33,9,継続
12,14:30,15,継続
11,14:26,28,継続
10,14:23,25,継続
9,14:19,112,継続
8,14:10,43,継続
7,14:05,12,継続
6,14:02,82,継続
5,13:56,161,継続
4,13:47,143,初当り
3,13:30,48,継続
2,13:25,41,継続
1,13:21,492,初当り
