bonus_id,time,start,status
22,20:01,5,継続
21,19:58,160,初当り
20,19:31,143,継続
19,19:23,38,継続
18,19:19,23,継続
17,19:15,73,継続
16,19:09,57,継続
15,19:05,207,初当り
14,18:28,296,初当り
13,17:35,28,継続
12,17:31,40,継続
11,17:27,12,継続
10,17:24,10,継続
9,17:20,81,継続
8,17:14,30,継続
7,17:10,8,継続
6,17:07,46,継続
5,17:02,151,初当り
4,16:36,14,継続
3,16:32,163,初当り
2,15:45,494,初当り
1,11:56,109,初当り
