bonus_id,time,start,status
31,18:46,156,初当り
30,18:27,19,継続
29,18:24,45,継続
28,18:19,61,継続
27,18:14,10,継続
26,18:10,94,継続
25,18:02,55,継続
24,17:56,41,継続
23,17:52,15,継続
22,17:45,143,初当り
21,16:49,11,継続
20,16:46,6,継続
19,16:43,23,継続
18,16:39,64,継続
17,16:34,85,継続
16,16:27,285,初当り
15,15:13,24,継続
14,15:10,8,継続
13,15:06,42,継続
12,15:02,40,継続
11,14:56,8,継続
10,14:53,46,継続
9,14:48,98,継続
8,14:38,337,初当り
7,13:32,23,継続
6,13:28,52,継続
5,13:23,30,継続
4,13:19,25,継続
3,13:15,146,初当り
2,13:00,406,初当り
1,11:53,187,初当り
