bonus_id,time,start,status
24,20:07,17,継続
23,20:04,75,継続
22,19:58,163,初当り
21,19:40,4,継続
20,19:37,14,継続
19,19:34,16,継続
18,19:31,21,継続
17,19:27,151,初当り
16,19:10,200,初当り
15,18:45,94,継続
14,18:39,9,継続
13,18:36,108,初当り
12,18:27,689,初当り
11,14:25,14,継続
10,14:22,62,継続
9,14:16,93,継続
8,14:09,43,継続
7,14:04,12,継続
6,13:55,37,継続
5,13:51,28,継続
4,13:47,48,継続
3,13:43,119,初当り
2,13:28,664,初当り
1,10:21,59,初当り
