bonus_id,time,start,status
26,21:47,13,継続
25,21:44,70,初当り
24,21:34,162,初当り
23,20:36,14,継続
22,20:33,1,継続
21,20:31,2,継続
20,20:30,5,継続
19,20:28,66,初当り
18,17:33,276,初当り
17,16:30,62,初当り
16,16:21,14,継続
15,16:18,108,初当り
14,16:02,2,継続
13,16:00,161,初当り
12,15:29,107,初当り
11,15:14,184,初当り
10,14:36,2,継続
9,14:34,184,初当り
8,13:28,7,継続
7,13:26,132,初当り
6,13:05,8,継続
5,13:02,5,継続
4,12:59,123,初当り
3,12:45,10,継続
2,12:41,13,継続
1,12:37,2,初当り
