bonus_id,time,start,status
8,19:36,550,初当り
7,15:56,26,継続
6,15:52,360,初当り
5,14:38,3,継続
4,14:35,7,継続
3,14:32,607,初当り
2,10:47,80,継続
1,10:36,150,初当り
