bonus_id,time,start,status
21,21:50,6,継続
20,21:48,227,初当り
19,18:13,264,初当り
18,15:53,16,継続
17,15:51,10,継続
16,15:48,5,継続
15,15:45,24,継続
14,15:42,31,継続
13,15:38,1,継続
12,15:36,345,初当り
11,12:33,24,継続
10,12:29,20,継続
9,12:21,20,継続
8,12:18,23,継続
7,12:05,38,継続
6,12:01,16,継続
5,11:58,21,継続
4,11:55,10,継続
3,11:53,34,継続
2,11:48,38,継続
1,11:43,54,初当り
