bonus_id,time,start,status
11,21:43,271,初当り
10,18:54,143,初当り
9,18:26,351,初当り
8,16:22,304,初当り
7,14:59,116,継続
6,14:45,22,継続
5,14:41,25,継続
4,14:37,365,初当り
3,12:56,158,継続
2,12:45,149,初当り
1,12:26,434,初当り
