bonus_id,time,start,status
16,22:13,10,継続
15,22:11,23,継続
14,22:07,14,継続
13,22:04,149,継続
12,21:54,29,継続
11,21:50,59,継続
10,21:44,32,継続
9,21:41,78,継続
8,21:35,514,初当り
7,16:45,27,継続
6,16:42,13,継続
5,16:39,85,継続
4,16:33,12,継続
3,16:31,70,継続
2,16:25,583,初当り
1,14:16,552,初当り
