bonus_id,time,start,status
26,19:53,332,初当り
25,16:35,2,継続
24,16:32,84,初当り
23,16:15,107,初当り
22,15:58,17,継続
21,15:55,9,継続
20,15:52,3,継続
19,15:50,165,初当り
18,15:18,263,初当り
17,14:27,1,継続
16,14:25,19,継続
15,14:21,9,継続
14,14:18,10,継続
13,14:12,7,継続
12,14:10,45,継続
11,14:03,34,継続
10,13:59,33,継続
9,13:54,35,継続
8,13:49,70,初当り
7,13:34,1,継続
6,13:32,60,初当り
5,13:22,81,初当り
4,13:07,143,初当り
3,12:17,8,継続
2,12:14,2,継続
1,12:12,44,初当り
