bonus_id,time,start,status
28,22:16,22,継続
27,22:13,11,継続
26,22:10,51,継続
25,22:05,9,継続
24,22:03,18,継続
23,21:59,3,継続
22,21:57,2,継続
21,21:55,15,継続
20,21:52,60,継続
19,21:44,69,継続
18,21:39,140,初当り
17,21:23,30,継続
16,21:20,511,初当り
15,19:40,11,継続
14,19:37,49,継続
13,19:32,55,継続
12,19:26,211,初当り
11,18:05,7,継続
10,18:02,509,初当り
9,16:07,3,継続
8,16:04,18,継続
7,16:01,44,継続
6,15:57,10,継続
5,15:54,401,初当り
4,14:44,8,継続
3,14:41,20,継続
2,14:38,377,初当り
1,12:07,87,初当り
