bonus_id,time,start,status
13,16:18,21,継続
12,16:14,11,継続
11,16:12,9,継続
10,16:09,131,継続
9,16:00,18,継続
8,15:57,355,初当り
7,14:38,160,初当り
6,14:22,5,継続
5,14:20,274,初当り
4,11:50,298,初当り
3,10:56,69,継続
2,10:43,149,初当り
1,10:25,29,初当り
