bonus_id,time,start,status
26,20:55,83,継続
25,20:49,409,初当り
24,18:48,7,継続
23,18:46,130,継続
22,18:38,16,継続
21,18:35,12,継続
20,18:31,19,継続
19,18:28,147,初当り
18,18:08,145,初当り
17,17:50,130,初当り
16,17:36,32,継続
15,17:32,29,継続
14,17:28,11,継続
13,17:19,1,継続
12,17:17,73,継続
11,17:10,100,継続
10,17:03,25,継続
9,16:59,38,継続
8,16:55,367,初当り
7,15:27,29,継続
6,15:21,527,初当り
5,13:13,20,継続
4,13:10,89,継続
3,13:04,37,継続
2,13:00,9,継続
1,12:57,82,初当り
