date,time,machine,group,event_type,source,confidence,ambiguity,hit_sequence_id,start_count
20260911,10:27,0057,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,82
20260911,10:32,0058,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,49
20260911,10:38,0059,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,136
20260911,10:53,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,238
20260911,11:06,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,1
20260911,11:07,0052,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,39
20260911,11:16,0053,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,31
20260911,11:21,0052,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,128
20260911,11:24,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,15
20260911,11:35,0066,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,156
20260911,11:37,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,159
20260911,11:37,0067,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,31
20260911,11:47,0045,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,127
20260911,11:49,0047,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,132
20260911,11:51,0063,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,116
20260911,12:01,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,10,117
20260911,12:02,0074,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,152
20260911,12:06,0068,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,274
20260911,12:07,0055,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,54
20260911,12:17,0063,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,203
20260911,12:19,0043,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,28
20260911,12:24,0045,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,3,245
20260911,12:29,0051,g6,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,91
20260911,12:30,0059,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,8,273
20260911,12:30,0062,g8,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,13,170
20260911,12:35,0054,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,12,132
20260911,12:39,0040,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,109
20260911,12:45,0055,g1,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,170
20260911,12:49,0045,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,6,109
20260911,12:57,0043,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,135
20260911,12:59,0048,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,461
20260911,13:12,0067,g4,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,5,459
20260911,13:19,0039,g3,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,256
20260911,13:21,0070,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,11
20260911,13:25,0056,g2,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,405
20260911,13:31,0070,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,2,106
20260911,13:37,0072,g9,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,98
20260911,13:40,0059,g5,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,13,273
20260911,13:41,0061,g7,initial_hit,PSCUBE history CSV status=初当り,source_status_exact,none_for_status_classification,1,224
