time_bin,start_minute,end_time,group,initial_count,continuation_count,total_hit_count,group_value_start,group_value_end,group_delta
12:30,750,13:00,g8,1,0,1,14408,13708,-700
12:30,750,13:00,g9,2,3,5,13549,17642,4093
13:00,780,13:30,g1,0,0,0,-1708,-5998,-4290
13:00,780,13:30,g2,1,0,1,-5791,-10400,-4609
13:00,780,13:30,g3,1,2,3,-7092,-10633,-3541
13:00,780,13:30,g4,1,0,1,-5689,-12250,-6561
13:00,780,13:30,g5,0,0,0,10625,6966,-3659
13:00,780,13:30,g6,0,0,0,2538,1062,-1476
13:00,780,13:30,g7,1,3,4,2339,4465,2126
13:00,780,13:30,g8,0,0,0,13708,4303,-9405
13:00,780,13:30,g9,0,0,0,17642,13762,-3880
13:30,810,14:00,g1,1,1,2,-5998,-9808,-3810
13:30,810,14:00,g2,1,0,1,-10400,-12977,-2577
13:30,810,14:00,g3,0,4,4,-10633,-12620,-1987
13:30,810,14:00,g4,1,4,5,-12250,-16616,-4366
13:30,810,14:00,g5,4,1,5,6966,4648,-2318
13:30,810,14:00,g6,1,0,1,1062,-2393,-3455
13:30,810,14:00,g7,2,2,4,4465,5407,942
13:30,810,14:00,g8,1,1,2,4303,2024,-2279
13:30,810,14:00,g9,1,4,5,13762,12805,-957
14:00,840,14:30,g1,1,8,9,-9808,-5006,4802
14:00,840,14:30,g2,1,3,4,-12977,-12312,665
14:00,840,14:30,g3,2,4,6,-12620,-13578,-958
14:00,840,14:30,g4,2,6,8,-16616,-12241,4375
14:00,840,14:30,g5,1,0,1,4648,2767,-1881
14:00,840,14:30,g6,3,8,11,-2393,5796,8189
14:00,840,14:30,g7,0,0,0,5407,-1720,-7127
14:00,840,14:30,g8,0,7,7,2024,4074,2050
14:00,840,14:30,g9,2,3,5,12805,16434,3629
14:30,870,15:00,g1,3,12,15,-5006,8245,13251
14:30,870,15:00,g2,4,5,9,-12312,-12013,299
14:30,870,15:00,g3,0,9,9,-13578,-7651,5927
14:30,870,15:00,g4,0,2,2,-12241,-10403,1838
14:30,870,15:00,g5,2,2,4,2767,1566,-1201
14:30,870,15:00,g6,1,1,2,5796,6480,684
14:30,870,15:00,g7,1,3,4,-1720,-6117,-4397
14:30,870,15:00,g8,0,0,0,4074,1083,-2991
14:30,870,15:00,g9,3,8,11,16434,22801,6367
15:00,900,15:30,g1,2,13,15,8245,35048,26803
15:00,900,15:30,g2,1,4,5,-12013,-1076,10937
15:00,900,15:30,g3,3,8,11,-7651,6932,14583
15:00,900,15:30,g4,0,0,0,-10403,-20123,-9720
15:00,900,15:30,g5,1,3,4,1566,1429,-137
15:00,900,15:30,g6,0,0,0,6480,-95,-6575
15:00,900,15:30,g7,2,5,7,-6117,1813,7930
15:00,900,15:30,g8,1,5,6,1083,-3093,-4176
15:00,900,15:30,g9,1,5,6,22801,30045,7244
15:30,930,16:00,g1,3,7,10,35048,34218,-830
15:30,930,16:00,g2,2,2,4,-1076,-1824,-748
15:30,930,16:00,g3,5,4,9,6932,17627,10695
15:30,930,16:00,g4,2,3,5,-20123,-20863,-740
15:30,930,16:00,g5,2,3,5,1429,-2620,-4049
15:30,930,16:00,g6,2,2,4,-95,-4048,-3953
15:30,930,16:00,g7,0,1,1,1813,3058,1245
15:30,930,16:00,g8,1,5,6,-3093,377,3470
15:30,930,16:00,g9,0,1,1,30045,30444,399
16:00,960,16:30,g1,0,1,1,34218,40716,6498
16:00,960,16:30,g2,1,2,3,-1824,-3558,-1734
16:00,960,16:30,g3,3,5,8,17627,22099,4472
16:00,960,16:30,g4,1,0,1,-20863,-26213,-5350
16:00,960,16:30,g5,0,2,2,-2620,-4476,-1856
16:00,960,16:30,g6,1,1,2,-4048,-3767,281
16:00,960,16:30,g7,1,2,3,3058,-2566,-5624
16:00,960,16:30,g8,1,4,5,377,5504,5127
16:00,960,16:30,g9,3,3,6,30444,29843,-601
16:30,990,17:00,g1,3,5,8,40716,42851,2135
16:30,990,17:00,g2,1,1,2,-3558,-1711,1847
16:30,990,17:00,g3,1,2,3,22099,16952,-5147
16:30,990,17:00,g4,1,1,2,-26213,-25736,477
16:30,990,17:00,g5,0,0,0,-4476,-10363,-5887
16:30,990,17:00,g6,0,0,0,-3767,-8879,-5112
16:30,990,17:00,g7,0,6,6,-2566,-436,2130
16:30,990,17:00,g8,2,0,2,5504,4507,-997
16:30,990,17:00,g9,1,1,2,29843,29686,-157
17:00,1020,17:30,g1,1,1,2,42851,46904,4053
17:00,1020,17:30,g2,0,0,0,-1711,-8722,-7011
17:00,1020,17:30,g3,1,2,3,16952,14316,-2636
17:00,1020,17:30,g4,0,2,2,-25736,-30182,-4446
17:00,1020,17:30,g5,0,0,0,-10363,-19221,-8858
17:00,1020,17:30,g6,1,2,3,-8879,-11748,-2869
17:00,1020,17:30,g7,1,3,4,-436,4848,5284
17:00,1020,17:30,g8,1,3,4,4507,3765,-742
17:00,1020,17:30,g9,1,3,4,29686,26981,-2705
17:30,1050,18:00,g1,0,0,0,46904,44781,-2123
17:30,1050,18:00,g2,0,0,0,-8722,-11183,-2461
17:30,1050,18:00,g3,2,6,8,14316,17033,2717
17:30,1050,18:00,g4,1,3,4,-30182,-30192,-10
17:30,1050,18:00,g5,1,2,3,-19221,-18440,781
17:30,1050,18:00,g6,0,0,0,-11748,-12767,-1019
17:30,1050,18:00,g7,0,0,0,4848,2435,-2413
17:30,1050,18:00,g8,0,0,0,3765,-771,-4536
17:30,1050,18:00,g9,2,4,6,26981,34329,7348
18:00,1080,18:30,g1,0,0,0,44781,43327,-1454
18:00,1080,18:30,g2,0,0,0,-11183,-12422,-1239
18:00,1080,18:30,g3,1,2,3,17033,22700,5667
18:00,1080,18:30,g4,1,1,2,-30192,-24816,5376
18:00,1080,18:30,g5,1,0,1,-18440,-24392,-5952
18:00,1080,18:30,g6,1,0,1,-12767,-15668,-2901
18:00,1080,18:30,g7,1,3,4,2435,6220,3785
18:00,1080,18:30,g8,2,1,3,-771,-4991,-4220
18:00,1080,18:30,g9,2,2,4,34329,36937,2608
18:30,1110,19:00,g1,1,1,2,43327,45310,1983
18:30,1110,19:00,g2,0,0,0,-12422,-12511,-89
18:30,1110,19:00,g3,1,1,2,22700,24408,1708
18:30,1110,19:00,g4,1,0,1,-24816,-29302,-4486
18:30,1110,19:00,g5,1,2,3,-24392,-21930,2462
18:30,1110,19:00,g6,0,5,5,-15668,-11113,4555
18:30,1110,19:00,g7,0,0,0,6220,4830,-1390
18:30,1110,19:00,g8,0,0,0,-4991,-7174,-2183
18:30,1110,19:00,g9,0,5,5,36937,40202,3265
19:00,1140,19:30,g1,0,0,0,45310,44125,-1185
19:00,1140,19:30,g2,2,4,6,-12511,-11650,861
19:00,1140,19:30,g3,0,0,0,24408,20771,-3637
19:00,1140,19:30,g4,2,7,9,-29302,-21193,8109
19:00,1140,19:30,g5,0,0,0,-21930,-25743,-3813
19:00,1140,19:30,g6,0,1,1,-11113,-10677,436
19:00,1140,19:30,g7,0,0,0,4830,1764,-3066
19:00,1140,19:30,g8,0,0,0,-7174,-11473,-4299
19:00,1140,19:30,g9,0,3,3,40202,46555,6353
19:30,1170,20:00,g1,0,0,0,44125,44125,0
19:30,1170,20:00,g2,0,3,3,-11650,-4228,7422
19:30,1170,20:00,g3,1,0,1,20771,21665,894
19:30,1170,20:00,g4,1,5,6,-21193,-19700,1493
19:30,1170,20:00,g5,0,0,0,-25743,-26809,-1066
19:30,1170,20:00,g6,0,0,0,-10677,-11555,-878
19:30,1170,20:00,g7,0,0,0,1764,1592,-172
19:30,1170,20:00,g8,1,1,2,-11473,-8984,2489
19:30,1170,20:00,g9,0,0,0,46555,46126,-429
20:00,1200,20:30,g1,1,3,4,44125,45440,1315
20:00,1200,20:30,g2,0,0,0,-4228,-5816,-1588
20:00,1200,20:30,g3,0,0,0,21665,21488,-177
20:00,1200,20:30,g4,1,9,10,-19700,-6592,13108
20:00,1200,20:30,g5,0,0,0,-26809,-27421,-612
20:00,1200,20:30,g6,1,3,4,-11555,-7911,3644
20:00,1200,20:30,g7,0,0,0,1592,19,-1573
20:00,1200,20:30,g8,0,0,0,-8984,-9518,-534
20:00,1200,20:30,g9,0,0,0,46126,45771,-355
20:30,1230,21:00,g1,0,0,0,45440,47920,2480
20:30,1230,21:00,g2,0,0,0,-5816,-5994,-178
20:30,1230,21:00,g3,0,0,0,21488,21132,-356
20:30,1230,21:00,g4,1,7,8,-6592,3116,9708
20:30,1230,21:00,g5,0,0,0,-27421,-27421,0
20:30,1230,21:00,g6,1,2,3,-7911,-10045,-2134
20:30,1230,21:00,g7,0,0,0,19,-159,-178
20:30,1230,21:00,g8,0,0,0,-9518,-9518,0
20:30,1230,21:00,g9,0,0,0,45771,45682,-89
21:00,1260,21:30,g1,0,0,0,47920,46906,-1014
21:00,1260,21:30,g2,0,0,0,-5994,-6083,-89
21:00,1260,21:30,g3,0,0,0,21132,18958,-2174
21:00,1260,21:30,g4,0,0,0,3116,6916,3800
21:00,1260,21:30,g5,1,0,1,-27421,-27630,-209
21:00,1260,21:30,g6,0,0,0,-10045,-7556,2489
21:00,1260,21:30,g7,0,0,0,-159,-159,0
21:00,1260,21:30,g8,1,1,2,-9518,-11651,-2133
21:00,1260,21:30,g9,0,0,0,45682,44648,-1034
21:30,1290,22:00,g1,0,0,0,46906,46906,0
21:30,1290,22:00,g2,0,0,0,-6083,-6083,0
21:30,1290,22:00,g3,0,0,0,18958,18958,0
21:30,1290,22:00,g4,0,0,0,6916,4998,-1918
21:30,1290,22:00,g5,1,2,3,-27630,-28503,-873
21:30,1290,22:00,g6,0,0,0,-7556,-8267,-711
21:30,1290,22:00,g7,0,0,0,-159,-159,0
21:30,1290,22:00,g8,0,0,0,-11651,-10584,1067
21:30,1290,22:00,g9,0,0,0,44648,44648,0
22:00,1320,22:30,g1,0,0,0,46906,46906,0
22:00,1320,22:30,g2,0,0,0,-6083,-6083,0
22:00,1320,22:30,g3,0,0,0,18958,18958,0
22:00,1320,22:30,g4,0,0,0,4998,4998,0
22:00,1320,22:30,g5,0,0,0,-28503,-25772,2731
22:00,1320,22:30,g6,0,0,0,-8267,-8622,-355
22:00,1320,22:30,g7,0,0,0,-159,-159,0
22:00,1320,22:30,g8,0,0,0,-10584,-11650,-1066
22:00,1320,22:30,g9,1,0,1,44648,45161,513
22:30,1350,23:00,g1,0,0,0,46906,46906,0
22:30,1350,23:00,g2,0,0,0,-6083,-6083,0
22:30,1350,23:00,g3,0,0,0,18958,18958,0
22:30,1350,23:00,g4,0,0,0,4998,4998,0
22:30,1350,23:00,g5,0,0,0,-25772,-25772,0
22:30,1350,23:00,g6,0,0,0,-8622,-8622,0
22:30,1350,23:00,g7,0,0,0,-159,-159,0
22:30,1350,23:00,g8,0,0,0,-11650,-11650,0
22:30,1350,23:00,g9,0,0,0,45161,45161,0
23:00,1380,23:20,g1,0,0,0,46906,46906,0
23:00,1380,23:20,g2,0,0,0,-6083,-6083,0
23:00,1380,23:20,g3,0,0,0,18958,18958,0
23:00,1380,23:20,g4,0,0,0,4998,4998,0
23:00,1380,23:20,g5,0,0,0,-25772,-25772,0
23:00,1380,23:20,g6,0,0,0,-8622,-8622,0
23:00,1380,23:20,g7,0,0,0,-159,-159,0
23:00,1380,23:20,g8,0,0,0,-11650,-11650,0
23:00,1380,23:20,g9,0,0,0,45161,45161,0
