window,time,minute,hit_count
5,10:25,625,1
5,10:30,630,1
5,10:35,635,1
5,10:40,640,0
5,10:45,645,0
5,10:50,650,1
5,10:55,655,0
5,11:00,660,0
5,11:05,665,2
5,11:10,670,0
5,11:15,675,1
5,11:20,680,2
5,11:25,685,0
5,11:30,690,0
5,11:35,695,3
5,11:40,700,0
5,11:45,705,2
5,11:50,710,1
5,11:55,715,0
5,12:00,720,2
5,12:05,725,2
5,12:10,730,0
5,12:15,735,2
5,12:20,740,1
5,12:25,745,1
5,12:30,750,2
5,12:35,755,2
5,12:40,760,0
5,12:45,765,2
5,12:50,770,0
5,12:55,775,2
5,13:00,780,0
5,13:05,785,0
5,13:10,790,1
5,13:15,795,1
5,13:20,800,1
5,13:25,805,1
5,13:30,810,1
5,13:35,815,1
5,13:40,820,3
5,13:45,825,2
5,13:50,830,2
5,13:55,835,3
5,14:00,840,1
5,14:05,845,1
5,14:10,850,3
5,14:15,855,1
5,14:20,860,4
5,14:25,865,2
5,14:30,870,0
5,14:35,875,3
5,14:40,880,4
5,14:45,885,2
5,14:50,890,2
5,14:55,895,3
5,15:00,900,2
5,15:05,905,2
5,15:10,910,2
5,15:15,915,3
5,15:20,920,1
5,15:25,925,1
5,15:30,930,3
5,15:35,935,4
5,15:40,940,3
5,15:45,945,2
5,15:50,950,4
5,15:55,955,1
5,16:00,960,1
5,16:05,965,3
5,16:10,970,1
5,16:15,975,5
5,16:20,980,1
5,16:25,985,0
5,16:30,990,1
5,16:35,995,3
5,16:40,1000,0
5,16:45,1005,0
5,16:50,1010,4
5,16:55,1015,1
5,17:00,1020,1
5,17:05,1025,1
5,17:10,1030,0
5,17:15,1035,3
5,17:20,1040,0
5,17:25,1045,1
5,17:30,1050,1
5,17:35,1055,1
5,17:40,1060,1
5,17:45,1065,1
5,17:50,1070,1
5,17:55,1075,1
5,18:00,1080,1
5,18:05,1085,0
5,18:10,1090,2
5,18:15,1095,2
5,18:20,1100,0
5,18:25,1105,4
5,18:30,1110,1
5,18:35,1115,1
5,18:40,1120,0
5,18:45,1125,0
5,18:50,1130,0
5,18:55,1135,2
5,19:00,1140,1
5,19:05,1145,1
5,19:10,1150,0
5,19:15,1155,1
5,19:20,1160,1
5,19:25,1165,0
5,19:30,1170,1
5,19:35,1175,2
5,19:40,1180,0
5,19:45,1185,0
5,19:50,1190,0
5,19:55,1195,0
5,20:00,1200,0
5,20:05,1205,2
5,20:10,1210,0
5,20:15,1215,1
5,20:20,1220,0
5,20:25,1225,0
5,20:30,1230,0
5,20:35,1235,0
5,20:40,1240,0
5,20:45,1245,1
5,20:50,1250,0
5,20:55,1255,1
5,21:00,1260,0
5,21:05,1265,0
5,21:10,1270,0
5,21:15,1275,0
5,21:20,1280,2
5,21:25,1285,0
5,21:30,1290,0
5,21:35,1295,0
5,21:40,1300,0
5,21:45,1305,1
5,21:50,1310,0
5,21:55,1315,0
5,22:00,1320,0
5,22:05,1325,0
5,22:10,1330,1
10,10:20,620,1
10,10:30,630,2
10,10:40,640,0
10,10:50,650,1
10,11:00,660,2
10,11:10,670,1
10,11:20,680,2
10,11:30,690,3
10,11:40,700,2
10,11:50,710,1
10,12:00,720,4
10,12:10,730,2
10,12:20,740,2
10,12:30,750,4
10,12:40,760,2
10,12:50,770,2
10,13:00,780,0
10,13:10,790,2
10,13:20,800,2
10,13:30,810,2
10,13:40,820,5
10,13:50,830,5
10,14:00,840,2
10,14:10,850,4
10,14:20,860,6
10,14:30,870,3
10,14:40,880,6
10,14:50,890,5
10,15:00,900,4
10,15:10,910,5
10,15:20,920,2
10,15:30,930,7
10,15:40,940,5
10,15:50,950,5
10,16:00,960,4
10,16:10,970,6
10,16:20,980,1
10,16:30,990,4
10,16:40,1000,0
10,16:50,1010,5
10,17:00,1020,2
10,17:10,1030,3
10,17:20,1040,1
10,17:30,1050,2
10,17:40,1060,2
10,17:50,1070,2
10,18:00,1080,1
10,18:10,1090,4
10,18:20,1100,4
10,18:30,1110,2
10,18:40,1120,0
10,18:50,1130,2
10,19:00,1140,2
10,19:10,1150,1
10,19:20,1160,1
10,19:30,1170,3
10,19:40,1180,0
10,19:50,1190,0
10,20:00,1200,2
10,20:10,1210,1
10,20:20,1220,0
10,20:30,1230,0
10,20:40,1240,1
10,20:50,1250,1
10,21:00,1260,0
10,21:10,1270,0
10,21:20,1280,2
10,21:30,1290,0
10,21:40,1300,1
10,21:50,1310,0
10,22:00,1320,0
10,22:10,1330,1
30,10:00,600,1
30,10:30,630,3
30,11:00,660,5
30,11:30,690,6
30,12:00,720,8
30,12:30,750,8
30,13:00,780,4
30,13:30,810,12
30,14:00,840,12
30,14:30,870,14
30,15:00,900,11
30,15:30,930,17
30,16:00,960,11
30,16:30,990,9
30,17:00,1020,6
30,17:30,1050,6
30,18:00,1080,9
30,18:30,1110,4
30,19:00,1140,4
30,19:30,1170,3
30,20:00,1200,3
30,20:30,1230,2
30,21:00,1260,2
30,21:30,1290,1
30,22:00,1320,1
