time,minute,initial_5m,continuation_5m,total_5m,initial_10m,continuation_10m,total_10m,initial_30m,continuation_30m,total_30m
09:00,540,0,0,0,0,0,0,0,0,0
09:05,545,0,0,0,0,0,0,0,0,0
09:10,550,0,0,0,0,0,0,0,0,0
09:15,555,0,0,0,0,0,0,0,0,0
09:20,560,0,0,0,0,0,0,0,0,0
09:25,565,0,0,0,0,0,0,0,0,0
09:30,570,0,0,0,0,0,0,0,0,0
09:35,575,0,0,0,0,0,0,0,0,0
09:40,580,0,0,0,0,0,0,0,0,0
09:45,585,0,0,0,0,0,0,0,0,0
09:50,590,0,0,0,0,0,0,0,0,0
09:55,595,0,0,0,0,0,0,0,0,0
10:00,600,0,0,0,0,0,0,1,0,1
10:05,605,0,0,0,0,0,0,2,1,3
10:10,610,0,0,0,0,0,0,3,1,4
10:15,615,0,0,0,0,0,0,3,2,5
10:20,620,0,0,0,1,0,1,3,5,8
10:25,625,1,0,1,2,1,3,4,6,10
10:30,630,1,1,2,2,1,3,3,9,12
10:35,635,1,0,1,1,1,2,2,10,12
10:40,640,0,1,1,0,4,4,3,12,15
10:45,645,0,3,3,1,4,5,3,12,15
10:50,650,1,1,2,1,4,5,4,10,14
10:55,655,0,3,3,0,5,5,5,12,17
11:00,660,0,2,2,2,4,6,5,10,15
11:05,665,2,2,4,2,3,5,5,9,14
11:10,670,0,1,1,1,2,3,6,10,16
11:15,675,1,1,2,3,4,7,6,12,18
11:20,680,2,3,5,2,4,6,7,15,22
11:25,685,0,1,1,0,2,2,6,19,25
11:30,690,0,1,1,3,4,7,6,19,25
11:35,695,3,3,6,3,6,9,8,21,29
11:40,700,0,3,3,2,7,9,7,21,28
11:45,705,2,4,6,3,11,14,7,21,28
11:50,710,1,7,8,1,8,9,7,20,27
11:55,715,0,1,1,2,4,6,7,14,21
12:00,720,2,3,5,4,6,10,8,15,23
12:05,725,2,3,5,2,6,8,8,15,23
12:10,730,0,3,3,2,6,8,8,16,24
12:15,735,2,3,5,3,4,7,8,19,27
12:20,740,1,1,2,2,3,5,8,19,27
12:25,745,1,2,3,3,5,8,7,19,26
12:30,750,2,3,5,4,7,11,8,17,25
12:35,755,2,4,6,2,10,12,6,17,23
12:40,760,0,6,6,2,9,11,4,14,18
12:45,765,2,3,5,2,4,6,5,8,13
12:50,770,0,1,1,2,1,3,4,5,9
12:55,775,2,0,2,2,3,5,5,5,10
13:00,780,0,3,3,0,4,4,4,5,9
13:05,785,0,1,1,1,1,2,5,3,8
13:10,790,1,0,1,2,0,2,6,3,9
13:15,795,1,0,1,2,1,3,8,5,13
13:20,800,1,1,2,2,1,3,9,11,20
13:25,805,1,0,1,2,1,3,10,11,21
13:30,810,1,1,2,2,2,4,12,17,29
13:35,815,1,1,2,4,3,7,12,20,32
13:40,820,3,2,5,5,8,13,12,24,36
13:45,825,2,6,8,4,7,11,12,26,38
13:50,830,2,1,3,5,7,12,11,29,40
13:55,835,3,6,9,4,10,14,13,38,51
14:00,840,1,4,5,2,9,11,12,39,51
14:05,845,1,5,6,4,9,13,11,45,56
14:10,850,3,4,7,4,13,17,13,44,57
14:15,855,1,9,10,5,19,24,14,47,61
14:20,860,4,10,14,6,17,23,15,46,61
14:25,865,2,7,9,2,17,19,13,42,55
14:30,870,0,10,10,3,14,17,14,42,56
14:35,875,3,4,7,7,11,18,16,37,53
14:40,880,4,7,11,6,15,21,15,42,57
14:45,885,2,8,10,4,14,18,13,45,58
14:50,890,2,6,8,5,13,18,14,45,59
14:55,895,3,7,10,5,12,17,13,45,58
15:00,900,2,5,7,4,14,18,11,43,54
15:05,905,2,9,11,4,19,23,12,41,53
15:10,910,2,10,12,5,18,23,14,36,50
15:15,915,3,8,11,4,14,18,15,30,45
15:20,920,1,6,7,2,11,13,14,25,39
15:25,925,1,5,6,4,8,12,17,27,44
15:30,930,3,3,6,7,7,14,17,28,45
15:35,935,4,4,8,7,8,15,15,30,45
15:40,940,3,4,7,5,7,12,14,30,44
15:45,945,2,3,5,6,11,17,12,28,40
15:50,950,4,8,12,5,14,19,15,28,43
15:55,955,1,6,7,2,11,13,12,23,35
16:00,960,1,5,6,4,9,13,11,20,31
16:05,965,3,4,7,4,6,10,11,17,28
16:10,970,1,2,3,6,5,11,11,16,27
16:15,975,5,3,8,6,6,12,10,17,27
16:20,980,1,3,4,1,6,7,5,16,21
16:25,985,0,3,3,1,5,6,8,14,22
16:30,990,1,2,3,4,5,9,9,16,25
16:35,995,3,3,6,3,6,9,9,15,24
16:40,1000,0,3,3,0,5,5,7,15,22
16:45,1005,0,2,2,4,3,7,7,15,22
16:50,1010,4,1,5,5,6,11,10,16,26
16:55,1015,1,5,6,2,6,8,6,19,25
17:00,1020,1,1,2,2,4,6,6,16,22
17:05,1025,1,3,4,1,6,7,6,17,23
17:10,1030,0,3,3,3,6,9,6,20,26
17:15,1035,3,3,6,3,7,10,7,18,25
17:20,1040,0,4,4,1,6,7,5,17,22
17:25,1045,1,2,3,2,4,6,6,15,21
17:30,1050,1,2,3,2,8,10,6,15,21
17:35,1055,1,6,7,2,7,9,6,14,20
17:40,1060,1,1,2,2,3,5,5,10,15
17:45,1065,1,2,3,2,4,6,6,10,16
17:50,1070,1,2,3,2,4,6,7,10,17
17:55,1075,1,2,3,2,3,5,6,10,16
18:00,1080,1,1,2,1,3,4,9,9,18
18:05,1085,0,2,2,2,3,5,9,11,20
18:10,1090,2,1,3,4,3,7,10,13,23
18:15,1095,2,2,4,2,4,6,8,15,23
18:20,1100,0,2,2,4,3,7,6,14,20
18:25,1105,4,1,5,5,4,9,6,12,18
18:30,1110,1,3,4,2,7,9,4,14,18
18:35,1115,1,4,5,1,7,8,4,14,18
18:40,1120,0,3,3,0,4,4,4,11,15
18:45,1125,0,1,1,0,1,1,4,11,15
18:50,1130,0,0,0,2,3,5,5,12,17
18:55,1135,2,3,5,3,6,9,6,14,20
19:00,1140,1,3,4,2,4,6,4,15,19
19:05,1145,1,1,2,1,4,5,4,15,19
19:10,1150,0,3,3,1,5,6,5,15,20
19:15,1155,1,2,3,2,4,6,5,13,18
19:20,1160,1,2,3,1,6,7,4,11,15
19:25,1165,0,4,4,1,7,8,3,11,14
19:30,1170,1,3,4,3,4,7,3,9,12
19:35,1175,2,1,3,2,2,4,2,7,9
19:40,1180,0,1,1,0,1,1,2,6,8
19:45,1185,0,0,0,0,2,2,2,8,10
19:50,1190,0,2,2,0,4,4,3,11,14
19:55,1195,0,2,2,0,3,3,3,12,15
20:00,1200,0,1,1,2,1,3,3,15,18
20:05,1205,2,0,2,2,3,5,3,16,19
20:10,1210,0,3,3,1,6,7,1,17,18
20:15,1215,1,3,4,1,6,7,1,15,16
20:20,1220,0,3,3,0,8,8,1,15,16
20:25,1225,0,5,5,0,7,7,1,14,15
20:30,1230,0,2,2,0,3,3,2,9,11
20:35,1235,0,1,1,0,2,2,2,7,9
20:40,1240,0,1,1,1,4,5,2,6,8
20:45,1245,1,3,4,1,5,6,2,5,7
20:50,1250,0,2,2,1,2,3,1,2,3
20:55,1255,1,0,1,1,0,1,3,0,3
21:00,1260,0,0,0,0,0,0,2,1,3
21:05,1265,0,0,0,0,0,0,2,1,3
21:10,1270,0,0,0,0,0,0,2,1,3
21:15,1275,0,0,0,2,0,2,2,1,3
21:20,1280,2,0,2,2,1,3,3,1,4
21:25,1285,0,1,1,0,1,1,1,2,3
21:30,1290,0,0,0,0,0,0,1,2,3
21:35,1295,0,0,0,0,0,0,1,2,3
21:40,1300,0,0,0,1,0,1,1,2,3
21:45,1305,1,0,1,1,1,2,2,2,4
21:50,1310,0,1,1,0,2,2,1,2,3
21:55,1315,0,1,1,0,1,1,1,1,2
22:00,1320,0,0,0,0,0,0,1,0,1
22:05,1325,0,0,0,1,0,1,1,0,1
22:10,1330,1,0,1,1,0,1,1,0,1
22:15,1335,0,0,0,0,0,0,0,0,0
22:20,1340,0,0,0,0,0,0,0,0,0
22:25,1345,0,0,0,0,0,0,0,0,0
22:30,1350,0,0,0,0,0,0,0,0,0
22:35,1355,0,0,0,0,0,0,0,0,0
22:40,1360,0,0,0,0,0,0,0,0,0
22:45,1365,0,0,0,0,0,0,0,0,0
22:50,1370,0,0,0,0,0,0,0,0,0
22:55,1375,0,0,0,0,0,0,0,0,0
23:00,1380,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,0,0,0,0
23:16,1396,0,0,0,0,0,0,0,0,0
23:20,1400,0,0,0,0,0,0,0,0,0
